UTS Latitude Longitude
1201959246 116.40061 39.90605
1201959547 116.40121 39.9139
1201959655 116.40117 39.91159
1201959849 116.39245 39.90635
1201960150 116.36999 39.90594
1201960259 116.36032 39.90591
1201960452 116.34526 39.90589
1201960754 116.30746 39.90627
1201960862 116.3042 39.91806
1201961055 116.30415 39.93732
1201961357 116.3038 39.93521
1201961465 116.29717 39.93617
1201961659 116.29457 39.93605
1201961659 116.29457 39.93605
1201961960 116.29453 39.93601
1201962069 116.29447 39.93594
1201962262 116.29801 39.93612
1201962564 116.30398 39.92109
1201962866 116.30396 39.9109
1201963167 116.30279 39.90725
1201963275 116.30279 39.90725
1201963469 116.30417 39.89554
1201963770 116.30839 39.88508
1201963879 116.3096 39.8839
1201964072 116.30893 39.88465
1201964374 116.30571 39.88607
1201964977 116.30524 39.88425
1201965085 116.30674 39.88749
1201965689 116.3045 39.88829
1201965900 116.30418 39.9146
1201966184 116.30415 39.94355
1201966292 116.3026 39.95801
1201966485 116.32545 39.966
1201966787 116.332 39.97404
1201966895 116.3321 39.97224
1201967089 116.33208 39.97216
1201967390 116.33002 39.96662
1201967499 116.3283 39.96258
1201967692 116.3189 39.95565
1201967994 116.31117 39.95525
1201968102 116.31673 39.95939
1201968295 116.31757 39.96568
1201968597 116.34563 39.9664
1201968705 116.3546 39.96636
1201968899 116.37499 39.9711
1201969724 116.43857 40.01822
1201969931 116.48615 40.00571
1201970233 116.53804 40.02399
1201970274 116.55003 40.02797
1201970534 116.58126 40.04864
1201970836 116.58116 40.0776
1201970877 116.5838 40.07778
1201971138 116.58302 40.05095
1201971439 116.55272 40.02894
1201971481 116.55272 40.02894
1201971741 116.50443 40.00725
1201972084 116.47978 39.97669
1201972344 116.47343 39.97095
1201972646 116.45716 39.95638
1201972687 116.45465 39.95406
1201973248 116.41701 39.96835
1201973290 116.41686 39.96834
1201973550 116.41169 39.96805
1201973550 116.41169 39.96805
1201973893 116.38974 39.9673
1201974153 116.37688 39.96149
1201974455 116.36894 39.96988
1201974496 116.36872 39.96993
1201975058 116.36764 39.96794
1201975360 116.36764 39.96794
1201975661 116.36764 39.96794
1201975963 116.36764 39.96794
1201976265 116.36764 39.96794
1201976566 116.36438 39.96715
1201976868 116.36399 39.96558
1201976970 116.36469 39.95729
1201977170 116.36504 39.95266
1201977471 116.35322 39.94744
1201977573 116.35488 39.94572
1201977773 116.35376 39.94369
1201978075 116.34041 39.93792
1201978176 116.33927 39.94023
1201978376 116.33922 39.9405
1201978780 116.33922 39.94051
1201978980 116.33661 39.93736
1201979281 116.33386 39.93698
1201979383 116.34576 39.93868
1201979583 116.35034 39.94209
1201979885 116.37202 39.94852
1201979986 116.37351 39.96159
1201980186 116.37389 39.9809
1201980488 116.3969 39.98679
1201982126 116.39871 39.99934
1201982233 116.39871 39.99931
1201982428 116.39871 39.99931
1201982730 116.39869 39.9993
1201982836 116.39873 39.99929
1201983031 116.39875 39.99924
1201983333 116.39941 39.99744
1201983439 116.39653 39.99685
1201983635 116.3947 39.9873
1201983936 116.3816 39.97713
1201984043 116.37565 39.97543
1201984540 116.34535 39.96648
1201984646 116.33422 39.96648
1201984841 116.3301 39.96643
1201985143 116.32799 39.9563
1201985143 116.32799 39.9563
1201985249 116.31822 39.95562
1201985445 116.31102 39.95166
1201985745 116.31325 39.947
1201985852 116.31874 39.94348
1201986047 116.31954 39.93259
1201986349 116.31979 39.92221
1201986455 116.32846 39.92107
1201986952 116.35492 39.90577
1201987058 116.35748 39.90579
1201987254 116.36457 39.90577
1201987555 116.36971 39.90566
1201987662 116.36975 39.90566
1201987857 116.37981 39.90294
1201987857 116.37981 39.90294
1201988159 116.38552 39.89965
1201988265 116.38428 39.89898
1201988460 116.37838 39.89871
1201988762 116.36802 39.88463
1201988868 116.36222 39.882
1201989064 116.36114 39.88324
1201989365 116.36114 39.88324
1201989472 116.36112 39.88323
1201989667 116.35992 39.88513
1201989969 116.3684 39.89135
1201990075 116.36825 39.89345
1201990075 116.36825 39.89345
1201990270 116.36825 39.88837
1201990572 116.38128 39.87696
1201990678 116.38004 39.86962
1201991175 116.4208 39.86351
1201991282 116.41842 39.86433
1201991477 116.41461 39.88312
1201991779 116.41004 39.8956
1201991885 116.40596 39.89371
1201992080 116.32042 39.90593
1201992080 116.32042 39.90593
1201992382 116.40428 39.88739
1201992488 116.40428 39.88739
1201992684 116.3893 39.885
1201992684 116.3893 39.885
1201992985 116.37786 39.88814
1201993091 116.3698 39.88803
1201993287 116.35798 39.88815
1201993589 116.32147 39.88886
1201993695 116.31519 39.88858
1201993890 116.3151 39.89042
1201994192 116.3205 39.88145
1201994298 116.3205 39.87579
1201994502 116.32206 39.87122
1201994795 116.31565 39.86685
1201994901 116.29447 39.86534
1201995097 116.25364 39.86581
1201995398 116.20469 39.83813
1201995505 116.20521 39.81587
1201995700 116.17577 39.78266
1201996002 116.13573 39.74664
1201996108 116.12811 39.73715
1201996303 116.11167 39.72657
1201996605 116.06813 39.71491
1201996711 116.05285 39.71225
1201996933 116.00562 39.70251
1201997208 115.99297 39.69886
1201997315 115.98565 39.69653
1201997510 115.97753 39.68348
1201997812 115.97514 39.63619
1201997918 115.98769 39.62959
1201998113 115.99178 39.63047
1201998281 115.99178 39.63047
1202033368 115.99177 39.63047
1202033669 115.99177 39.63047
1202033711 115.99177 39.63047
1202033971 115.9918 39.63047
1202034272 115.99194 39.62947
1202034573 115.97372 39.62558
1202034875 115.95821 39.61516
1202034917 115.95821 39.61516
1202035177 115.95821 39.61516
1202035478 115.95821 39.61516
1202035780 115.95821 39.61516
1202036082 115.95821 39.61516
1202036685 115.95821 39.61516
1202036987 115.95821 39.61516
1202037288 115.95835 39.61387
1202037330 115.95835 39.61387
1202037590 115.9588 39.62612
1202037892 115.97822 39.62934
1202037933 115.98245 39.62964
1202037933 115.98245 39.62964
1202038193 115.99213 39.62992
1202038495 115.99214 39.63048
1202038537 115.99214 39.63048
1202038797 115.99214 39.63048
1202038797 115.99214 39.63048
1202039098 115.99214 39.63048
1202039140 115.99214 39.63048
1202039702 115.99214 39.63048
1202039743 115.99214 39.63048
1202040003 115.99214 39.63048
1202040305 115.99214 39.63048
1202040347 115.99214 39.63048
1202040908 115.99214 39.63048
1202041433 115.99182 39.63048
1202046036 115.99172 39.63064
1202046325 115.99172 39.63064
1202046337 115.99172 39.63064
1202046337 115.99172 39.63064
1202046639 115.99172 39.63064
1202046928 115.99172 39.63064
1202046941 115.99172 39.63064
1202047242 115.9906 39.62954
1202047532 115.9738 39.6453
1202047544 115.97401 39.64739
1202047846 115.9773 39.68158
1202048135 115.97968 39.69072
1202048147 115.98045 39.69178
1202048449 116.00581 39.70175
1202048751 116.00581 39.70175
1202049052 116.00571 39.70177
1202049342 116.00571 39.70177
1202049354 116.00571 39.70177
1202049656 116.00571 39.70177
1202049945 116.00784 39.70317
1202049957 116.00963 39.7038
1202050259 116.06972 39.71501
1202050548 116.11289 39.7273
1202050561 116.11463 39.72849
1202050862 116.13545 39.74143
1202051151 116.15356 39.75632
1202051163 116.15429 39.75731
1202051465 116.18534 39.7902
1202051754 116.20164 39.81359
1202051766 116.20241 39.81486
1202052068 116.21048 39.84369
1202052357 116.22804 39.84425
1202052370 116.22859 39.84359
1202052671 116.22859 39.84359
1202052961 116.22815 39.8442
1202053275 116.24955 39.86365
1202053564 116.27353 39.87015
1202053576 116.27371 39.86999
1202053878 116.28006 39.85062
1202053878 116.28006 39.85062
1202054167 116.28808 39.85016
1202054167 116.28808 39.85016
1202054481 116.30356 39.86588
1202054771 116.32504 39.86678
1202054783 116.32504 39.86678
1202055085 116.32678 39.8741
1202055374 116.32678 39.8741
1202055386 116.32678 39.8741
1202055688 116.32678 39.8741
1202055990 116.32682 39.87411
1202056291 116.31888 39.87488
1202056593 116.31175 39.87495
1202056895 116.3059 39.88064
1202057184 116.30961 39.87605
1202057196 116.30961 39.87605
1202057498 116.3111 39.88354
1202057787 116.31089 39.88423
1202057800 116.31089 39.88423
1202058101 116.31491 39.88588
1202058390 116.3118 39.88287
1202058403 116.31176 39.88289
1202058708 116.30863 39.87609
1202059009 116.30651 39.87605
1202059114 116.30583 39.87601
1202059311 116.30497 39.88473
1202059612 116.2966 39.88695
1202059718 116.29665 39.88809
1202059914 116.30269 39.89251
1202060216 116.30269 39.89274
1202060321 116.30273 39.89275
1202060517 116.29667 39.88848
1202060819 116.29288 39.88983
1202060924 116.28997 39.89555
1202061121 116.29601 39.89615
1202061422 116.30012 39.90596
1202061422 116.30012 39.90596
1202061528 116.30012 39.90596
1202061724 116.30012 39.90596
1202062026 116.3022 39.90493
1202062131 116.30396 39.90075
1202062327 116.30403 39.8865
1202062629 116.30089 39.88053
1202062734 116.30419 39.88302
1202062931 116.3132 39.88855
1202063232 116.31069 39.88629
1202063338 116.30654 39.88461
1202063534 116.30448 39.8921
1202063836 116.30452 39.90137
1202063941 116.30452 39.90137
1202064137 116.30452 39.90137
1202064439 116.30393 39.90057
1202064544 116.2996 39.89596
1202064741 116.2961 39.9045
1202065147 116.28895 39.88915
1202065343 116.29272 39.88721
1202065645 116.29269 39.88722
1202065750 116.2927 39.88721
1202065946 116.29266 39.88723
1202066248 116.29311 39.88809
1202066353 116.30033 39.8886
1202066353 116.30033 39.8886
1202066550 116.29936 39.88869
1202066851 116.29996 39.89551
1202066957 116.2978 39.89603
1202067153 116.28911 39.90274
1202067455 116.28197 39.90706
1202067560 116.28202 39.90705
1202067756 116.28008 39.9116
1202068058 116.28881 39.91168
1202068163 116.28695 39.91614
1202068661 116.29312 39.92256
1202068767 116.30131 39.92257
1202068963 116.30397 39.91354
1202068963 116.30397 39.91354
1202069265 116.30415 39.90187
1202069566 116.3042 39.88808
1202069868 116.30121 39.87989
1202069973 116.30121 39.87989
1202070170 116.30475 39.87132
1202070471 116.30433 39.87208
1202071807 116.2709 39.87777
1202072106 116.25931 39.91649
1202072408 116.24692 39.916
1202072410 116.24692 39.91596
1202072709 116.23396 39.9062
1202073011 116.22357 39.89514
1202073014 116.22363 39.89477
1202073313 116.22795 39.88257
1202073313 116.22795 39.88257
1202073614 116.22973 39.88825
1202073617 116.23016 39.88826
1202073916 116.24778 39.89209
1202074218 116.24778 39.89209
1202074220 116.24778 39.89209
1202074519 116.24778 39.89209
1202074821 116.25583 39.88825
1202074823 116.25583 39.88825
1202075123 116.25825 39.89152
1202075424 116.25814 39.88827
1202075726 116.26825 39.88897
1202076027 116.26844 39.94278
1202076030 116.2685 39.94332
1202076329 116.29657 39.95873
1202076631 116.30104 39.96949
1202076633 116.30104 39.96949
1202076932 116.30097 39.96575
1202077234 116.30275 39.95198
1202077237 116.30282 39.95177
1202077836 116.28595 39.9205
1202077839 116.28591 39.92052
1202078138 116.28961 39.92268
1202078440 116.29753 39.93474
1202078442 116.29741 39.93458
1202078741 116.28502 39.93288
1202079043 116.28946 39.93129
1202079345 116.30382 39.92181
1202079646 116.30386 39.90946
1202079649 116.30386 39.90942
1202079948 116.29262 39.92282
1202080250 116.26884 39.93208
1202080252 116.26879 39.93245
1202080551 116.26836 39.95987
1202080853 116.26182 39.94579
1202080853 116.26182 39.94579
1202080856 116.26128 39.94579
1202081155 116.22494 39.95366
1202081456 116.20323 39.94303
1202082060 116.19421 39.94473
1202082062 116.19417 39.9449
1202082361 116.19189 39.92968
1202082666 116.19367 39.92895
1202082965 116.21908 39.92328
1202083266 116.25671 39.92317
1202083269 116.25698 39.92317
1202083568 116.27385 39.94528
1202084975 116.4015 39.95765
1202085040 116.40766 39.95771
1202085342 116.41518 39.95797
1202085562 116.40167 39.95486
1202085643 116.39981 39.95016
1202085945 116.37792 39.95004
1202086165 116.37486 39.97215
1202086768 116.36388 40.00525
1202087067 116.36849 40.01433
1202087369 116.36398 40.0002
1202087671 116.34627 40.00894
1202087972 116.34109 40.01832
1202087975 116.34109 40.01832
1202088274 116.33731 40.00999
1202088576 116.35874 39.99993
1202088578 116.35907 39.99993
1202090492 116.41323 39.89994
1202091095 116.35736 39.88799
1202091698 116.29607 39.90816
1202092058 116.28896 39.90982
1202092302 116.2889 39.89897
1202125388 116.21453 39.87407
1202125690 116.21453 39.87407
1202125798 116.21453 39.87407
1202125798 116.21453 39.87407
1202125992 116.21453 39.87407
1202126293 116.21453 39.87407
1202126402 116.21453 39.87407
1202126595 116.21453 39.87407
1202126897 116.21453 39.87407
1202127005 116.21453 39.87407
1202127198 116.21453 39.87407
1202127500 116.21453 39.87407
1202127608 116.21602 39.87423
1202127802 116.2245 39.86732
1202128103 116.23144 39.85299
1202128212 116.23143 39.85295
1202128405 116.23143 39.85295
1202128405 116.23143 39.85295
1202128707 116.22678 39.84661
1202128815 116.23165 39.8514
1202129008 116.23197 39.86505
1202129310 116.23396 39.87493
1202129418 116.23396 39.87493
1202129612 116.23473 39.8749
