UTS Latitude Longitude
1201959155 116.40774 39.89983
1201959387 116.40704 39.89982
1201959456 116.40699 39.89975
1201959689 116.40477 39.89944
1201959758 116.40466 39.89939
1201959990 116.41147 39.89579
1201960060 116.41128 39.89575
1201960292 116.42026 39.89914
1201960361 116.42338 39.89925
1201960594 116.42937 39.91018
1201960663 116.4286 39.91786
1201960895 116.42989 39.93951
1201961197 116.43371 39.93346
1201961266 116.43037 39.93318
1201961499 116.44107 39.93967
1201961869 116.42294 39.93964
1201962102 116.41954 39.93338
1201962171 116.41218 39.93227
1201962403 116.41095 39.929
1201962473 116.41103 39.92829
1201962705 116.40467 39.92331
1201962774 116.40288 39.92603
1201963007 116.40222 39.94157
1201963076 116.40206 39.9455
1201963308 116.40148 39.96066
1201963378 116.39905 39.96071
1201963610 116.40552 39.9674
1201963679 116.41076 39.96754
1201963912 116.41843 39.9673
1201963981 116.41845 39.96738
1201964283 116.41478 39.96074
1201964515 116.41887 39.95475
1201964584 116.41906 39.94913
1201964817 116.42771 39.93955
1201964886 116.43555 39.93974
1201965118 116.43757 39.93336
1201965188 116.43751 39.93255
1201965420 116.45261 39.93233
1201965489 116.45489 39.93211
1201965722 116.46323 39.93237
1201965791 116.47184 39.9323
1201966023 116.47201 39.92208
1201966093 116.47243 39.92148
1201966325 116.49578 39.92153
1201966394 116.49591 39.92151
1201966627 116.48528 39.92189
1201966928 116.47573 39.90714
1201966998 116.4755 39.90725
1201967230 116.47408 39.90731
1201967299 116.47406 39.90727
1201967532 116.47294 39.90736
1201967601 116.47224 39.9074
1201967833 116.46804 39.90586
1201967903 116.47095 39.90665
1201968204 116.47161 39.90229
1201968436 116.47125 39.89272
1201968505 116.47122 39.88931
1201968737 116.47112 39.8721
1201968807 116.4712 39.86704
1201969039 116.49172 39.86955
1201969108 116.49393 39.86637
1201969341 116.49989 39.87359
1201969410 116.49978 39.87359
1201969642 116.49993 39.87356
1201970013 116.49987 39.87349
1201970246 116.49985 39.87355
1201970315 116.49985 39.87353
1201970547 116.49987 39.87358
1201970617 116.49989 39.87354
1201970849 116.49991 39.87355
1201970918 116.49975 39.8736
1201971151 116.49991 39.87353
1201971220 116.49986 39.87351
1201971452 116.49244 39.87723
1201971521 116.48692 39.88029
1201971521 116.48692 39.88029
1201971754 116.47196 39.89198
1201971823 116.46658 39.89203
1201972056 116.45704 39.89244
1201972125 116.45618 39.89261
1201972357 116.45491 39.8891
1201972426 116.4549 39.88901
1201972659 116.45377 39.88937
1201972728 116.45373 39.88958
1201972961 116.45382 39.88953
1201973030 116.45387 39.88968
1201973262 116.4538 29.52501
1201973262 116.4538 29.52501
1201973332 116.45366 39.88949
1201973564 116.45372 39.88957
1201973633 116.45373 39.88951
1201973866 116.45387 39.88948
1201973935 116.45387 39.88948
1201974167 116.45374 39.88956
1201974237 116.4537 39.88944
1201974469 116.45377 39.88945
1201974538 116.45378 39.88941
1201974840 116.45382 39.88949
1201975072 116.45374 39.88949
1201975374 116.45378 39.88951
1201975443 116.45382 39.88936
1201975676 116.4549 39.88901
1201975745 116.45497 39.88288
1201975977 116.44852 39.86115
1201977417 116.51437 39.79791
1201977544 116.51439 39.79793
1201977719 116.51437 39.79792
1201977846 116.51439 39.79792
1201978021 116.51437 39.7979
1201978148 116.51426 39.79784
1201978322 116.52101 39.78237
1201978452 116.53317 39.76708
1201978926 116.54022 39.75708
1201979053 116.53871 39.76439
1201979053 116.53871 39.76439
1201979227 116.54211 39.77521
1201979354 116.54314 39.78094
1201979527 116.32748 39.97686
1201979529 116.55175 39.77975
1201979656 116.5436 39.78078
1201979831 116.5336 39.79005
1201979958 116.53092 39.79265
1201980132 116.53092 39.79264
1201980259 116.52461 39.80124
1201980434 116.51921 39.79491
1201980561 116.51522 39.79663
1201980736 116.50721 39.8068
1201980863 116.49574 39.80997
1201981037 116.4887 39.81461
1201981164 116.49991 39.81799
1201981339 116.47715 39.83643
1201981466 116.45896 39.85321
1201981641 116.4551 39.86777
1201981768 116.46011 39.87011
1201981942 116.45493 39.8693
1201982069 116.45456 39.86797
1201982244 116.44665 39.86041
1201982244 116.44665 39.86041
1201982371 116.43961 39.85779
1201982546 116.43905 39.86409
1201982673 116.43567 39.86465
1201982847 116.43664 39.86932
1201982974 116.44112 39.88038
1201983149 116.45003 39.88168
1201983276 116.45002 39.88223
1201983451 116.45485 39.88315
1201983578 116.45702 39.89202
1201983752 116.46425 39.89213
1201983879 116.46005 39.89212
1201984054 116.45737 39.89221
1201984180 116.45735 39.89223
1201984354 116.4376 39.89234
1201984656 116.4333 39.89235
1201984783 116.43386 39.88976
1201984958 116.43406 39.88585
1201985087 116.43412 39.88472
1201985259 116.44255 39.88322
1201985386 116.44809 39.88029
1201985561 116.45477 39.87615
1201985688 116.45237 39.86474
1201985863 116.45503 39.85603
1201985990 116.47597 39.83742
1201986164 116.50569 39.81411
1201986291 116.51691 39.80062
1201986466 116.51422 39.79079
1201986593 116.52308 39.77988
1201986768 116.53657 39.76358
1201986895 116.53987 39.75433
1201987069 116.54327 39.75566
1201987196 116.54306 39.75572
1201987371 116.54309 39.75572
1201987498 116.54317 39.75561
1201987673 116.54316 39.75564
1201987800 116.54309 39.75559
1201987974 116.54307 39.75559
1201988101 116.54013 39.75636
1201988276 116.53027 39.77046
1201988403 116.52421 39.77838
1201988578 116.51297 39.79249
1201988705 116.50535 39.80133
1201989006 116.48544 39.79969
1201989181 116.47528 39.79775
1201989308 116.47347 39.79473
1201989483 116.4647 39.79239
1201989610 116.45549 39.79831
1201989784 116.44517 39.80088
1201989784 116.44517 39.80088
1201989911 116.44566 39.80526
1201990086 116.44845 39.80851
1201990213 116.44842 39.80849
1201990388 116.4484 39.80853
1201990515 116.44901 39.81545
1201990689 116.44734 39.82069
1201990816 116.44927 39.81226
1201990991 116.44542 39.8053
1201991118 116.43414 39.80357
1201991293 116.43653 39.80344
