UTS Latitude Longitude
1201960663 116.51023 40.03665
1201960683 116.50957 40.03657
1201961259 116.50948 40.03662
1201961267 116.50933 40.03648
1201961517 116.5055 40.02305
1201961606 116.51058 40.023
1201962028 116.4693 39.97557
1201962321 116.4181 39.98778
1201962528 116.41807 39.97823
1201962528 116.41807 39.97823
1201962548 116.41728 39.97812
1201962576 116.41583 39.97808
1201962586 116.41572 39.97788
1201962640 116.41567 39.97792
1201962755 116.4178 39.97815
1201962849 116.41837 39.9718
1201962976 116.41825 39.96767
1201963166 116.42945 39.96403
1201963211 116.4304 39.96173
1201963228 116.43052 39.96168
1201963280 116.43325 39.95952
1201963313 116.43318 39.95895
1201963403 116.4334 39.95913
1201963403 116.4334 39.95913
1201963406 116.43338 39.95925
1201963558 116.43762 39.9638
1201963621 116.43833 39.96447
1201963777 116.43778 39.96402
1201964077 116.38262 39.96673
1201964198 116.37517 39.97392
1201964406 116.3649 39.97537
1201964675 116.35662 39.9754
1201964872 116.34093 39.97507
1201964899 116.3401 39.9751
1201964967 116.33965 39.97547
1201964982 116.33972 39.9757
1201964993 116.33955 39.9762
1201965020 116.33925 39.9758
1201965034 116.3392 39.97535
1201965323 116.33835 39.97515
1201965563 116.32795 39.96672
1201976284 116.47468 39.97708
1201976287 116.4747 39.97708
1201976289 116.47472 39.97708
1201976317 116.47587 39.97633
1201976374 116.47725 39.9754
1201976446 116.47767 39.9751
1201976523 116.48333 39.9715
1201976648 116.4838 39.97425
1201976771 116.48368 39.97478
1201976892 116.4792 39.97412
1201976904 116.47878 39.97428
1201977014 116.4831 39.97885
1201977163 116.48407 39.98292
1201977386 116.4847 39.98298
1201977388 116.48477 39.98298
1201977390 116.48488 39.98297
1201977394 116.48503 39.98298
1201977437 116.48518 39.98482
1201977460 116.48383 39.98495
1201977504 116.48355 39.9853
1201977933 116.47835 39.98462
1201977962 116.47678 39.98322
1201978265 116.45718 39.96552
1201978360 116.4497 39.95892
1201978638 116.45535 39.95027
1201978654 116.45542 39.94985
1201978739 116.45545 39.94778
1201978838 116.45542 39.94325
1201978852 116.4554 39.94285
1201978995 116.45292 39.9366
1201979026 116.45162 39.9365
1201979032 116.45155 39.9365
1201979163 116.45053 39.93672
1201979209 116.44923 39.93635
1201979221 116.44928 39.93597
1201979498 116.44922 39.93362
1201979564 116.44922 39.93277
1201979613 116.44533 39.93238
