UTS Latitude Longitude
1201959335 116.33208 39.88865
1201959637 116.31972 39.89229
1201959939 116.31587 39.89202
1201960048 116.31521 39.89211
1201960241 116.32004 39.89186
1201960542 116.32291 39.90291
1201960558 116.32285 39.90363
1201960844 116.32748 39.89564
1201960860 116.32999 39.89579
1201961162 116.34025 39.89626
1201963574 116.34648 39.91243
1201963727 116.3473 39.91759
1201964029 116.34732 39.93015
1201964178 116.34942 39.93098
1201964331 116.34935 39.9393
1201964479 116.34617 39.93937
1201964633 116.3431 39.94627
1201964783 116.34042 39.9558
1201964935 116.34887 39.95227
1201965083 116.34991 39.94543
1201965236 116.34931 39.93899
1201965840 116.35885 39.92272
1201965892 116.35942 39.92374
1201966129 116.36225 39.93476
1201966142 116.36227 39.93518
1201966431 116.35912 39.93918
1201966444 116.35912 39.93918
1201966733 116.33821 39.93749
1201967047 116.33729 39.93707
1201967349 116.36148 39.9459
1201967657 116.37684 39.96661
1201967957 116.38109 39.9668
1201968257 116.38109 39.9668
1201968377 116.38249 39.96688
1201968556 116.39307 39.96719
1201968679 116.39572 39.96733
1201968858 116.40168 39.9675
1201968981 116.40745 39.96764
1201969160 116.43893 39.96247
1201969283 116.45274 39.95334
1201969461 116.45549 39.93721
1201969584 116.45219 39.93237
1201969763 116.4463 39.93249
1201970065 116.44412 39.92599
1201970065 116.44412 39.92599
1201970367 116.44414 39.91656
1201970669 116.45166 39.90618
1201970733 116.45346 39.90482
1201970970 116.43657 39.89875
1201971272 116.43828 39.87282
1201971574 116.42174 39.86987
1201971876 116.39237 39.8706
1201972037 116.39305 39.8605
1201973407 116.38347 39.83062
1201973544 116.3782 39.83259
1201973544 116.3782 39.83259
1201973830 116.37788 39.83272
1201973849 116.37788 39.83272
1201974131 116.37788 39.83272
1201974131 116.37788 39.83272
1201974172 116.37788 39.83272
1201974452 116.37774 39.83275
1201974735 116.37774 39.83275
1201974754 116.37774 39.83275
1201975338 116.37561 39.85468
1201975640 116.39463 39.85561
1201975942 116.41557 39.86236
1201976185 116.41432 39.88402
1201976244 116.4135 39.88582
1201976546 116.40002 39.8913
1201976847 116.40572 39.89139
1201976879 116.40572 39.89139
1201977149 116.41148 39.89572
1201977451 116.41531 39.89176
1201977753 116.43684 39.89824
1201978054 116.47515 39.90403
1201978960 116.45648 39.98855
1201979184 116.4564 39.99534
1201979262 116.45642 39.99503
1201979486 116.45718 39.98833
1201979563 116.46324 39.9845
1201979865 116.47656 39.97574
1201980020 116.47416 39.97176
1201980167 116.46912 39.96597
1201980469 116.46611 39.95133
1201981072 116.46624 39.93952
1201981374 116.47557 39.95438
1201981374 116.47557 39.95438
1201981676 116.47068 39.96536
1201981839 116.47685 39.98216
1201981943 116.49484 39.99844
1201981978 116.50071 40.00376
1201982279 116.56073 40.03225
1201982342 116.57305 40.04106
1201982581 116.58223 40.07411
1201982687 116.5868 40.0778
1201982883 116.5816 40.07662
1201982989 116.5809 40.0723
1201983185 116.57661 40.06282
1201983487 116.56411 40.07012
1201983593 116.56651 40.07113
1201983770 116.56474 40.07113
1201986871 116.56479 40.07115
1201986929 116.56479 40.07115
1201987173 116.56479 40.07115
1201987173 116.56479 40.07115
1201987231 116.56479 40.07115
1201987474 116.56479 40.07115
1201987532 116.56479 40.07115
1201987776 116.56417 40.0708
1201987834 116.56418 40.07078
1201988136 116.56397 40.0702
1201988380 116.58094 40.06235
1201988438 116.58094 40.06235
1201988681 116.58179 40.06226
1201988740 116.58179 40.06226
1201988983 116.58179 40.06226
1201989041 116.58179 40.06226
1201989285 116.58258 40.06206
1201989343 116.58258 40.06206
1201989587 116.58273 40.06208
1201989645 116.58271 40.06221
1201989889 116.58247 40.06386
1201989947 116.58247 40.06386
1201990190 116.58247 40.06386
1201990888 116.58205 40.06642
1201990917 116.58205 40.06642
1201991189 116.58205 40.06642
1201991219 116.58205 40.06642
1201991491 116.58176 40.06821
1201991519 116.58172 40.06831
1201991791 116.58172 40.06831
1201991821 116.58172 40.06831
1201991821 116.58172 40.06831
1201992094 116.58137 40.07073
1201992123 116.58131 40.07095
1201992395 116.58104 40.07644
1201992395 116.58104 40.07644
1201992425 116.58195 40.07499
1201992698 116.58514 40.07667
1201992727 116.58621 40.07687
1201993028 116.58699 40.07961
1201993330 116.57607 40.04436
1201993420 116.5588 40.03144
1201993632 116.50733 40.00983
1201993707 116.49351 39.99735
1201993934 116.45134 39.95933
1201994235 116.40212 39.94771
1201994537 116.34911 39.94012
1201994839 116.34976 39.92808
1201995443 116.33946 39.91272
1201996046 116.35483 39.91254
1201996062 116.35486 39.91174
1201996348 116.34317 39.90599
1201996650 116.31634 39.90628
1201996951 116.28959 39.90629
1201998505 116.25988 39.9061
1201998676 116.26933 39.90613
1201998807 116.27685 39.90614
1201999109 116.31523 39.90599
1201999276 116.33693 39.9058
1201999396 116.34495 39.90575
1201999411 116.34657 39.90572
1201999696 116.35796 39.91384
1201999713 116.35851 39.91622
1201999996 116.35692 39.9082
1202000014 116.35691 39.90814
1202000068 116.35694 39.90678
1202000316 116.36126 39.8981
1202000370 116.36809 39.89754
1202000618 116.36814 39.88651
1202000671 116.36812 39.88121
1202000920 116.36809 39.86637
1202000973 116.36776 39.86415
1202001275 116.36466 39.83953
1202001523 116.35891 39.81368
1202001577 116.36337 39.80937
1202001825 116.38468 39.80182
1202001879 116.38826 39.80145
1202002127 116.37141 39.80348
1202002181 116.37095 39.80874
1202002429 116.38094 39.82851
1202002482 116.38094 39.82851
1202002730 116.37775 39.83241
1202002784 116.37775 39.83241
1202027832 116.37768 39.8325
1202028027 116.37768 39.8325
1202028134 116.37768 39.8325
1202028329 116.37768 39.8325
1202028737 116.37768 39.8325
1202028933 116.3763 39.83205
1202028933 116.3763 39.83205
1202029235 116.37331 39.83884
1202029341 116.37355 39.84524
1202029643 116.37983 39.85547
1202029878 116.4039 39.85544
1202030246 116.41414 39.8556
1202030548 116.41529 39.86599
1202030850 116.41418 39.88409
1202031453 116.4009 39.89942
1202031755 116.38553 39.90463
1202032057 116.36487 39.91021
1202032117 116.36301 39.9105
1202032359 116.35696 39.90623
1202032514 116.3522 39.90415
1202032641 116.35356 39.90439
1202032661 116.35489 39.90418
1202032943 116.35705 39.89861
1202033243 116.34291 39.8728
1202033263 116.34254 39.8706
1202033545 116.31647 39.86688
1202033565 116.31415 39.86673
1202033847 116.30752 39.86776
1202033867 116.30745 39.8678
1202033867 116.30745 39.8678
1202034149 116.30755 39.88109
1202035574 116.36691 39.88785
1202035714 116.37404 39.8881
1202036016 116.39357 39.89024
1202036175 116.40883 39.8916
1202036477 116.41247 39.89894
1202036477 116.41247 39.89894
1202036619 116.41213 39.90456
1202036921 116.45145 39.90714
1202037223 116.46035 39.91216
1202037382 116.46874 39.91267
1202037684 116.46955 39.90675
1202037827 116.45771 39.90699
1202038128 116.45568 39.93279
1202038430 116.44181 39.93997
1202038732 116.42792 39.94375
1202038973 116.4189 39.95232
1202039034 116.41912 39.95414
1202039335 116.42998 39.95828
1202039637 116.44902 39.95593
1202039939 116.45526 39.91934
1202040543 116.471 39.89192
1202040998 116.47156 39.89092
1202041749 116.45028 39.88316
1202042051 116.44996 39.87788
1202042293 116.45456 39.87092
1202042352 116.45453 39.87075
1202042595 116.45319 39.8702
1202042654 116.45314 39.8702
1202042897 116.45314 39.8702
1202042956 116.45314 39.8702
1202043199 116.45314 39.8702
1202043258 116.45314 39.8702
1202043501 116.45314 39.8702
1202043559 116.45314 39.8702
1202043802 116.45197 39.87034
1202043861 116.44983 39.87101
1202044104 116.46012 39.87486
1202044345 116.46159 39.87096
1202044409 116.45748 39.87007
1202044646 116.45545 39.89459
1202044874 116.45608 39.90403
1202044948 116.45598 39.90618
1202045250 116.45557 39.92287
1202045552 116.46402 39.93018
1202045608 116.46467 39.92938
1202045854 116.45835 39.9277
1202046154 116.45537 39.91527
1202046456 116.4269 39.90714
1202046758 116.40261 39.90701
1202047060 116.37959 39.90593
1202047362 116.34853 39.90583
1202047663 116.30481 39.9062
1202047965 116.27693 39.90642
1202048569 116.23404 39.90623
1202048695 116.23009 39.90476
1202048997 116.24658 39.90607
1202049172 116.25872 39.90611
1202049298 116.26838 39.91034
1202049474 116.26976 39.92122
1202049600 116.2778 39.92298
1202049776 116.27881 39.92343
1202049776 116.27881 39.92343
1202049913 116.28245 39.92605
1202050078 116.28308 39.92615
1202050182 116.28308 39.92615
1202050505 116.28317 39.92613
1202050505 116.28317 39.92613
1202051656 116.28316 39.9263
1202051958 116.29564 39.9313
1202052194 116.30314 39.94042
1202052260 116.30373 39.93476
1202052373 116.30443 39.93614
1202052496 116.30397 39.94842
1202052673 116.30331 39.95572
1202052797 116.30146 39.96601
1202052973 116.30078 39.97017
1202053099 116.30272 39.97441
1202053401 116.31893 39.97493
1202053573 116.32395 39.97964
1202053703 116.32741 39.97646
1202054005 116.32785 39.96689
1202054306 116.35379 39.96629
1202054608 116.38852 39.96252
1202054910 116.38926 39.94815
1202055212 116.41316 39.948
1202055512 116.42804 39.92821
1202055814 116.42842 39.91749
1202056116 116.42265 39.90716
1202056418 116.4062 39.90733
1202056439 116.40618 39.90734
1202056720 116.40649 39.90907
1202057021 116.40147 39.90655
1202057323 116.38944 39.90158
1202057390 116.3854 39.90199
1202057625 116.3849 39.92107
1202057692 116.38754 39.92304
1202057927 116.39132 39.92697
1202057994 116.39133 39.92704
1202058228 116.39021 39.93136
1202058228 116.39021 39.93136
1202058296 116.39474 39.93196
1202058530 116.40251 39.9346
1202058832 116.40897 39.9478
1202059134 116.44721 39.95539
1202059436 116.46981 39.97687
1202059737 116.48169 39.98761
1202060039 116.46368 39.99715
1202060197 116.46202 40.00354
1202060341 116.46258 40.0036
1202060341 116.46258 40.0036
1202061014 116.46251 40.00392
1202061316 116.46251 40.00392
1202061371 116.46251 40.00392
1202061618 116.46251 40.00392
1202061673 116.46251 40.00392
1202061919 116.46251 40.00392
1202061974 116.46251 40.00392
1202062221 116.46251 40.00392
1202062523 116.46249 40.00383
1202062578 116.46249 40.00383
1202062578 116.46249 40.00383
1202062825 116.46249 40.00383
1202062880 116.46249 40.00383
1202063127 116.46249 40.00383
1202063182 116.46249 40.00383
1202063428 116.46249 40.00383
1202063483 116.46249 40.00383
1202063785 116.46163 39.9969
1202064087 116.46513 39.98155
1202064329 116.46564 39.97397
1202064633 116.46321 39.9683
1202064811 116.47773 39.9601
1202064935 116.47648 39.95581
1202067211 116.4731 39.95365
