UTS Latitude Longitude
1201959565 116.23433 39.90236
1201959849 116.2364 39.90262
1201960237 116.26699 39.90605
1201960449 116.27703 39.90622
1201960749 116.29761 39.90642
1201961049 116.3051 39.90737
1201961349 116.30171 39.90711
1201961649 116.30125 39.90662
1201961949 116.30056 39.90656
1201961949 116.30056 39.90656
1201962231 116.2983 39.90662
1201962531 116.29727 39.90656
1201962531 116.29727 39.90656
1201962563 116.2966 39.90654
1201962863 116.29203 39.9225
1201963130 116.31427 39.92023
1201963430 116.29696 39.92276
1201963730 116.29579 39.9124
1201964030 116.28049 39.90625
1201964330 116.26834 39.91444
1201964630 116.24714 39.90633
1201965230 116.234 39.90248
1201965529 116.23385 39.90217
1201965829 116.23445 39.90318
1201966595 116.23026 39.90273
1201966674 116.23199 39.90257
1201967381 116.28076 39.92297
1201967476 116.28433 39.92266
1201967974 116.28276 39.91181
1201968274 116.27095 39.90642
1201968537 116.25854 39.90947
1201969370 116.24799 39.892
1201969604 116.24202 39.89597
1201969904 116.23006 39.89616
1201970339 116.23659 39.90237
1201970938 116.28174 39.90604
1201970938 116.28174 39.90604
1201971538 116.29584 39.90608
1201971838 116.31627 39.90326
1201971853 116.31627 39.90326
1201972822 116.34674 39.91705
1201974238 116.40156 39.9717
1201974538 116.4058 39.97294
1201975123 116.39331 39.96759
1201975423 116.39617 39.96731
1201975722 116.44173 39.96063
1201976022 116.45815 39.96628
1201976322 116.47766 39.98223
1201976622 116.48363 39.97669
1201976724 116.48474 39.97639
1201977024 116.48387 39.97861
1201977024 116.48387 39.97861
1201977324 116.46796 39.96736
1201977624 116.44948 39.97944
1201977924 116.42222 39.98794
1201978224 116.38747 39.98673
1201978524 116.36285 39.986
1201978824 116.3636 39.9692
1201978838 116.36368 39.96833
1201979138 116.34633 39.96638
1201979438 116.32294 39.96605
1201979515 116.31854 39.96602
1201979738 116.30133 39.96577
1201980038 116.28522 39.99884
1201980338 116.27736 40.01889
1201980463 116.27118 40.02619
1201980638 116.26695 40.03069
1201980938 116.2761 40.02008
1201981238 116.292 39.99027
1201982138 116.30273 39.95693
1201982438 116.30335 39.95078
1201982738 116.30928 39.93894
