UTS Latitude Longitude
1201959431 116.30447 39.88466
1201959733 116.31539 39.89557
1201960337 116.3306 39.89615
1201960638 116.3653 39.89841
1201960940 116.38747 39.8989
1201961243 116.3995 39.90646
1201961544 116.42062 39.90508
1201961846 116.45922 39.9033
1201962450 116.45599 39.90533
1201962751 116.44106 39.90709
1201963053 116.42602 39.90363
1201963355 116.41811 39.90344
1201964562 116.41635 39.90221
1201964863 116.41635 39.90221
1201965468 116.41743 39.90298
1201966003 116.41338 39.90009
1201966003 116.41338 39.90009
1201966305 116.41393 39.88429
1201967046 116.34104 39.85582
1201967348 116.31723 39.8503
1201967649 116.30378 39.85802
1201969337 116.28818 39.86251
1201969639 116.30877 39.86517
1201970431 116.30662 39.87358
1201970732 116.30498 39.8817
1201971336 116.31928 39.8955
1201971638 116.31928 39.8955
1201971939 116.31928 39.8955
1201972241 116.31928 39.8955
1201972543 116.31928 39.8955
1201973147 116.35647 39.89815
1201973449 116.35698 39.90382
1201973751 116.35715 39.91205
1201974053 116.35852 39.92159
1201974354 116.36174 39.93002
1201974657 116.36221 39.93788
1201974959 116.366 39.94512
1201975261 116.37112 39.94781
1201975864 116.36248 39.93929
1201976166 116.361 39.92745
1201976468 116.35803 39.91435
1201976769 116.35695 39.90386
1201977071 116.35684 39.90025
1201977373 116.35695 39.89864
1201977675 116.32622 39.8959
1201977976 116.30393 39.89042
1201978278 116.29139 39.87795
1201978881 116.3196 39.89553
1201979183 116.3196 39.89553
1201979486 116.34128 39.89639
1201979788 116.34244 39.86882
1201980089 116.33264 39.84783
1201980391 116.31178 39.85603
1201980693 116.30611 39.87154
1201980995 116.30502 39.88097
1201981296 116.3084 39.89554
1201981598 116.31907 39.89543
1201981901 116.31907 39.89543
1201982203 116.31907 39.89543
1201982504 116.31907 39.89543
1201982806 116.31907 39.89543
1201983109 116.31907 39.89543
1201983411 116.31907 39.89543
1201983411 116.31907 39.89543
1201983711 116.31907 39.89543
1201984013 116.35313 39.89786
1201984315 116.36483 39.89869
1201984617 116.38251 39.89878
1201984918 116.39326 39.90477
1201985220 116.41091 39.90668
1201985823 116.41835 39.90358
1201986125 116.41835 39.90358
1201986427 116.41837 39.90363
1201986729 116.41837 39.90363
1201987030 116.41837 39.90363
1201987332 116.41529 39.9016
1201987634 116.41274 39.89237
1201987936 116.39331 39.88523
1201988237 116.39349 39.85874
1201988539 116.38885 39.8525
1201989143 116.38706 39.85585
1201989444 116.38693 39.85582
1201989747 116.38245 39.85519
1201990049 116.3825 39.84384
1201990351 116.38058 39.85436
1201990652 116.33843 39.84813
1201990954 116.31721 39.8503
1201991557 116.26397 39.8643
1201991859 116.22761 39.8618
1201992161 116.22987 39.86172
1201992463 116.23255 39.85801
1201992764 116.21772 39.87417
1202032113 116.21445 39.8738
1202032415 116.21445 39.8738
1202032415 116.21445 39.8738
1202032717 116.22526 39.88017
1202033018 116.24171 39.88826
1202033320 116.2507 39.88841
1202033623 116.25335 39.89201
1202033924 116.24704 39.89393
1202034226 116.29651 39.89574
1202034528 116.3376 39.89621
1202034830 116.34732 39.8965
1202035131 116.34918 39.89676
1202035433 116.34346 39.89927
1202035735 116.32904 39.89615
1202036338 116.31916 39.89551
1202036942 116.32703 39.90603
1202037244 116.32843 39.92318
1202037545 116.33772 39.92654
1202037847 116.34988 39.92051
1202038149 116.36469 39.90579
1202038476 116.38983 39.89939
1202038777 116.41196 39.89963
1202039381 116.42137 39.89596
1202039381 116.42137 39.89596
1202040058 116.41767 39.90323
1202040662 116.40612 39.89967
1202040964 116.39464 39.89901
1202041568 116.36595 39.89852
1202042171 116.33579 39.88856
1202042473 116.33536 39.87618
1202047040 116.3302 39.88443
1202047343 116.32969 39.88814
1202047645 116.3247 39.88321
1202048209 116.32443 39.87156
1202048511 116.31726 39.87473
1202048813 116.31728 39.87475
1202049870 116.32045 39.88123
1202050172 116.33422 39.8719
1202050475 116.33392 39.87191
1202050776 116.33635 39.88646
1202051078 116.34202 39.89575
1202051380 116.33438 39.89643
1202051682 116.31955 39.89554
1202052285 116.31933 39.89554
1202052588 116.31927 39.89551
1202052889 116.32211 39.89204
1202053191 116.31929 39.89551
1202053493 116.30944 39.8857
1202053795 116.30043 39.88151
1202054399 116.32095 39.89552
1202054701 116.32095 39.89552
1202055004 116.32088 39.89555
1202055305 116.32088 39.89555
1202055607 116.32241 39.89565
1202055909 116.36616 39.89821
1202055909 116.36616 39.89821
1202056211 116.38797 39.89883
1202056513 116.39557 39.90632
1202056815 116.4183 39.90625
1202057117 116.41235 39.89763
1202057419 116.41445 39.88308
1202057720 116.40368 39.8708
1202058022 116.37239 39.86922
1202058324 116.33053 39.87083
1202061026 116.33104 39.87547
1202061328 116.33097 39.87545
1202061630 116.33097 39.87545
1202061932 116.33097 39.87545
1202062233 116.33098 39.87546
1202062535 116.33092 39.87543
1202062837 116.33092 39.87543
1202063139 116.33092 39.87543
1202063440 116.33092 39.87543
1202063742 116.33092 39.87543
1202063742 116.33092 39.87543
1202064044 116.33092 39.87543
1202064346 116.33092 39.87543
1202064647 116.33092 39.87543
1202064949 116.32055 39.88027
1202065251 116.31676 39.87454
1202065553 116.30659 39.87595
1202065854 116.30548 39.88268
1202066156 116.30973 39.89567
1202066458 116.32092 39.89559
1202066759 116.32088 39.89561
1202067062 116.32245 39.89498
1202068029 116.29502 39.89576
