UTS Latitude Longitude
1201959384 116.40768 39.99764
1201959733 116.40148 39.9942
1201960033 116.41141 39.98696
1201960334 116.41152 39.9871
1201960634 116.41161 39.98707
1201960692 116.41258 39.98713
1201960933 116.42997 39.98252
1201961039 116.42387 39.98202
1201961278 116.41533 39.98661
1201961578 116.43637 39.98454
1201962085 116.45069 39.98476
1201962385 116.44167 39.99319
1201962798 116.46251 39.9848
1201962827 116.46245 39.9847
1201963127 116.4611 39.97805
1201963727 116.44188 39.9935
1201963773 116.4423 39.99413
1201964073 116.46161 40.00731
1201964373 116.49717 40.00033
1201964673 116.56702 40.03526
1201965519 116.57007 40.06322
1201965819 116.58444 40.05591
1201966119 116.57047 40.03538
1201966419 116.55514 40.02872
1201967019 116.49551 39.99784
1201967319 116.48237 39.98747
1201967619 116.4634 39.9796
1201967919 116.46339 39.97959
1201968219 116.46339 39.97961
1201968519 116.46338 39.97961
1201968819 116.46338 39.97962
1201969119 116.46345 39.97887
1201969419 116.4635 39.97936
1201969835 116.44126 39.99233
1201970435 116.46028 40.01915
1201970720 116.44213 40.02443
1201971020 116.44302 40.01537
1201971319 116.44913 40.00651
1201971473 116.46137 40.0037
1201972073 116.45038 39.95898
1201972673 116.43707 39.9324
1201972673 116.43707 39.9324
1201972973 116.42831 39.93258
1201973273 116.4114 39.93235
1201973573 116.40008 39.93222
1201973827 116.3998 39.92656
1201974301 116.41781 39.92307
1201974601 116.42997 39.92328
1201974901 116.43959 39.92185
1201975427 116.4522 39.91222
1201975727 116.4561 39.91291
1201976027 116.45569 39.93823
1201976327 116.46388 39.97029
1201976627 116.4416 39.99301
1201976927 116.45793 39.99779
1201977227 116.45794 39.9978
1201977527 116.45794 39.99779
1201977827 116.45793 39.9978
1201978126 116.45792 39.99782
1201978426 116.45792 39.99782
1201978726 116.45792 39.99782
1201979026 116.45792 39.99781
1201979326 116.45792 39.9978
1201979626 116.45792 39.9978
1201979926 116.45792 39.9978
1201979926 116.45792 39.9978
1201980226 116.45792 39.9978
1201980526 116.45792 39.9978
1201980826 116.45792 39.9978
1201981126 116.45793 39.9978
1201981426 116.45793 39.9978
1201981726 116.45793 39.9978
1201982026 116.45793 39.9978
1201982326 116.45792 39.9978
1201982626 116.45793 39.9978
1201982926 116.45793 39.99781
1201983226 116.45793 39.99781
1201983526 116.45793 39.99781
1201983826 116.45794 39.99781
1201984126 116.45794 39.99781
1201984426 116.45794 39.9978
1201984726 116.45794 39.9978
1201985026 116.45794 39.9978
1201985326 116.45795 39.9978
1201985626 116.45795 39.9978
1201985926 116.45795 39.9978
1201986226 116.45795 39.99779
1201986526 116.45796 39.99779
1201986826 116.45791 39.99767
1201987126 116.45805 39.99774
1201987426 116.45806 39.99773
1201988326 116.45807 39.99772
1201988626 116.45806 39.99772
1201988626 116.45806 39.99772
1201988926 116.45806 39.99772
1201989526 116.45805 39.99772
1201990125 116.45805 39.99772
1201990426 116.45807 39.99766
1201990726 116.45807 39.99766
1201991026 116.45807 39.99767
1201991326 116.45807 39.99767
1201991626 116.45807 39.99767
1201991926 116.45794 39.9979
1201992226 116.45816 39.99608
1201992526 116.47268 40.00027
1201992668 116.46127 39.99673
1201992968 116.46439 39.97638
1201993268 116.47597 39.95474
1201993268 116.47597 39.95474
1201993933 116.47508 39.93244
1201994168 116.48794 39.93262
1201994343 116.49832 39.93073
1201994643 116.49612 39.93052
1201995243 116.43871 39.98732
1201995543 116.44166 39.99325
1201995843 116.44177 39.99345
1201995971 116.44273 39.99433
1201996469 116.45815 39.99597
1201996769 116.41388 39.98749
1201997069 116.36322 39.9893
1201997279 116.35871 39.99729
1201997579 116.38991 39.98656
1201997820 116.41308 39.98731
1201998120 116.45219 40.00633
1201998330 116.47247 40.00108
1201998700 116.44207 39.9937
1201998930 116.46005 39.98671
1201999209 116.44233 39.99411
1201999509 116.46138 40.00311
1201999544 116.4614 40.00308
1201999844 116.4418 39.99335
1202000065 116.44272 39.99424
1202000298 116.45391 39.9896
1202000374 116.45397 39.98903
1202000598 116.45691 39.99946
1202000764 116.44241 39.99396
1202001064 116.46054 39.98015
1202001067 116.46071 39.98014
1202001364 116.45676 39.99538
1202001452 116.45596 39.99961
1202001752 116.44166 39.99288
1202002052 116.44186 39.99309
1202002168 116.44325 39.9942
1202002386 116.45157 39.9874
1202002494 116.45887 39.98734
1202002701 116.47266 39.97848
1202003001 116.45685 39.99296
1202003301 116.45758 39.99784
1202003601 116.45793 39.99796
1202003901 116.45797 39.99794
1202004201 116.45792 39.99795
1202005101 116.4582 39.99807
1202005401 116.45803 39.99786
1202009877 116.45797 39.99787
1202009901 116.45797 39.99787
1202010501 116.45796 39.99785
1202010801 116.45796 39.99765
1202011101 116.45792 39.99767
1202011401 116.45789 39.99766
1202011401 116.45789 39.99766
1202012001 116.45787 39.99767
1202012301 116.45784 39.99773
1202012601 116.45779 39.99783
1202012901 116.4578 39.9978
1202013201 116.4578 39.9978
1202013501 116.4578 39.9978
1202013801 116.4578 39.9978
1202014101 116.4578 39.9978
1202014401 116.4578 39.99779
1202014701 116.45781 39.99779
1202015001 116.45782 39.99781
1202015301 116.45782 39.99781
1202015601 116.45785 39.99774
1202015601 116.45785 39.99774
1202015901 116.45785 39.99791
1202016201 116.45792 39.99785
1202016501 116.45794 39.99787
1202016801 116.45792 39.99825
1202017100 116.45802 39.99794
1202017400 116.45796 39.99794
1202017700 116.45775 39.9979
1202018000 116.45776 39.99789
1202018300 116.45776 39.99789
1202018600 116.45759 39.99792
1202018900 116.45762 39.99801
1202019200 116.45763 39.99799
1202019500 116.45798 39.99773
1202019800 116.45776 39.99771
1202020100 116.45797 39.99776
1202020400 116.45772 39.99788
1202020700 116.45779 39.99789
1202021000 116.45778 39.99788
1202021300 116.45779 39.99788
1202021900 116.45791 39.99776
1202022200 116.45789 39.99777
1202022500 116.45789 39.99779
1202022800 116.45789 39.99812
1202023100 116.45787 39.99784
1202023400 116.45787 39.99785
1202024000 116.45786 39.99784
1202024301 116.45787 39.99784
1202024301 116.45787 39.99784
1202024900 116.45787 39.99784
1202025200 116.45787 39.99785
1202025500 116.45788 39.99785
1202025800 116.45789 39.99786
1202026100 116.45789 39.99786
1202026400 116.4579 39.99786
1202026700 116.4579 39.99787
1202027300 116.4579 39.99788
1202028199 116.45796 39.99779
1202028500 116.45796 39.9978
1202028800 116.45798 39.99768
1202029100 116.45792 39.99777
1202029400 116.45791 39.9978
1202029700 116.46129 40.01268
1202030000 116.43562 40.03048
1202030300 116.42225 40.04003
1202030600 116.42234 40.04
1202030900 116.42242 40.03992
1202030954 116.42166 40.0401
1202031254 116.41159 40.02901
1202031254 116.41159 40.02901
1202031854 116.3807 39.99621
1202032154 116.34904 39.98571
1202032454 116.34711 39.9746
1202033007 116.36388 39.97501
1202033194 116.37294 39.97076
1202033494 116.40031 39.96742
1202033794 116.41153 39.96692
1202034094 116.41885 39.95305
1202034394 116.42466 39.94816
1202034931 116.44683 39.92566
1202035022 116.44884 39.92383
1202035322 116.44401 39.91244
1202035322 116.44401 39.91244
1202035423 116.44321 39.90731
1202035688 116.45363 39.90692
1202035988 116.45469 39.87005
1202036288 116.47517 39.83811
1202036588 116.50108 39.81715
1202036927 116.51228 39.78948
1202037227 116.50049 39.801
1202037527 116.50255 39.80445
1202037827 116.48612 39.8137
1202038127 116.46679 39.83666
1202038368 116.48169 39.86168
1202038668 116.46312 39.86669
1202038784 116.45507 39.86793
1202038968 116.45511 39.88145
1202039268 116.45054 39.90722
1202039568 116.43426 39.90726
1202039754 116.42086 39.90817
1202040054 116.42031 39.91536
1202040354 116.4196 39.93006
1202040654 116.41935 39.94173
1202041254 116.4188 39.95708
1202041553 116.41189 39.96631
1202042138 116.38839 39.96742
1202042361 116.3818 39.9617
1202042661 116.39551 39.97119
1202042961 116.39995 39.97022
1202043261 116.39998 39.97024
1202043561 116.39992 39.97025
1202043861 116.39998 39.97021
1202044161 116.39998 39.97012
1202044461 116.39998 39.97028
1202044761 116.40019 39.97
1202045061 116.40015 39.97007
1202045361 116.40005 39.97022
1202045661 116.40011 39.97033
1202045961 116.39983 39.9699
1202046261 116.4 39.9702
1202046861 116.40001 39.97018
1202047161 116.39997 39.9701
1202047461 116.39998 39.97011
1202047761 116.39998 39.97012
1202048061 116.39995 39.97021
1202048361 116.39995 39.9702
1202048661 116.39996 39.9702
1202048661 116.39996 39.9702
1202048961 116.39999 39.97021
1202049861 116.40008 39.97027
1202050161 116.40006 39.97022
1202050461 116.40006 39.97023
1202050761 116.39966 39.9717
1202051061 116.41535 39.96779
1202051361 116.44382 39.95915
1202051661 116.45546 39.93216
1202051961 116.45544 39.91382
1202052261 116.47092 39.89178
1202052561 116.50213 39.89176
1202052861 116.51279 39.89057
1202053161 116.51386 39.89192
1202053461 116.48443 39.89194
1202053761 116.48184 39.86575
1202054061 116.4672 39.83788
1202054361 116.46912 39.82431
1202054661 116.46944 39.82464
1202054961 116.46946 39.82466
1202055261 116.46947 39.82463
1202055561 116.46958 39.82418
1202055861 116.46959 39.82424
1202056161 116.46957 39.82429
1202056761 116.46956 39.82432
1202057061 116.46956 39.8243
1202057361 116.46969 39.82402
1202057361 116.46969 39.82402
1202057661 116.46966 39.82408
1202057961 116.46965 39.82412
1202058260 116.46964 39.82415
1202058560 116.46962 39.82418
1202058860 116.46959 39.82422
1202059160 116.46927 39.82449
1202059460 116.47015 39.83115
