UTS Latitude Longitude
1201959510 116.25862 39.90305
1201959519 116.25848 39.90267
1201959821 116.25874 39.90598
1201960123 116.26758 39.89803
1201960424 116.26957 39.87988
1201960475 116.26982 39.88099
1201960726 116.26834 39.90063
1201961028 116.26857 39.91292
1201961329 116.26369 39.92329
1201961631 116.25861 39.91786
1201961933 116.26097 39.90501
1201962234 116.26755 39.90617
1201962234 116.26755 39.90617
1201962406 116.26909 39.91714
1201962536 116.26885 39.93173
1201962838 116.2992 39.94256
1201963139 116.31671 39.9658
1201963371 116.36078 39.96631
1201963441 116.36377 39.96634
1201963743 116.36089 39.9754
1201964044 116.35495 39.98038
1201964337 116.34894 39.97524
1201964648 116.34995 39.94703
1201964949 116.34925 39.93884
1201965251 116.34939 39.92374
1201965302 116.34928 39.92322
1201966156 116.34484 39.95674
1201966267 116.34352 39.95676
1201966458 116.33663 39.95669
1201966759 116.31337 39.95559
1201967061 116.30343 39.94765
1201967363 116.28014 39.94539
1201967664 116.26892 39.92802
1201967966 116.24798 39.92437
1201968197 116.23154 39.92425
1201968266 116.22683 39.92371
1201968568 116.22378 39.92892
1201968870 116.22341 39.92902
1201969162 116.22495 39.93
1201969171 116.22495 39.93
1201969473 116.23097 39.91592
1201969775 116.22964 39.90304
1201969775 116.22964 39.90304
1201970076 116.22616 39.88814
1201970127 116.22532 39.88542
1201970378 116.22798 39.86177
1201970981 116.24912 39.8586
1201971093 116.25753 39.86238
1201971283 116.27688 39.86198
1201971585 116.27236 39.87522
1201971886 116.2681 39.89517
1201972058 116.26919 39.92075
1201972188 116.26867 39.94462
1201972791 116.27599 39.95625
1201973023 116.26928 39.9607
1201973093 116.26924 39.96153
1201973395 116.268 39.93979
1201973989 116.24667 39.89317
1201973998 116.24668 39.89295
1201974300 116.24716 39.90527
1201974601 116.2667 39.90594
1201974903 116.26638 39.8969
1201974954 116.26745 39.89388
1201975205 116.27697 39.86063
1201975506 116.28365 39.82652
1201975808 116.27777 39.81848
1201975919 116.2811 39.82027
1201976110 116.28392 39.82327
1201976411 116.28146 39.8346
1201976713 116.28052 39.83897
1201976885 116.27721 39.85419
1201977015 116.2738 39.87103
1201977316 116.30108 39.88182
1201977316 116.30108 39.88182
1201977618 116.3043 39.89674
1201977850 116.30422 39.92033
1201977920 116.30429 39.92635
1201978221 116.30989 39.92276
1201978523 116.29956 39.92685
1201978815 116.28353 39.92297
1201978825 116.28247 39.923
1201979126 116.28783 39.92264
1201979428 116.27965 39.9231
1201979730 116.26933 39.94957
1201979781 116.26965 39.95606
1201980031 116.25863 39.96962
1201980333 116.25265 39.97163
1201980635 116.26778 39.96365
1201980746 116.26933 39.95577
1201980936 116.268 39.93961
1201981238 116.26907 39.92687
1201981540 116.26767 39.91018
1201981711 116.26719 39.9064
1201981841 116.25952 39.90626
1201982142 116.25127 39.90259
1201982444 116.22296 39.90164
1201982675 116.22286 39.90613
1201982745 116.22858 39.90609
1201983047 116.24678 39.90609
1201983348 116.24706 39.89304
1201983641 116.24257 39.90272
1201983650 116.241 39.90274
1201983952 116.21089 39.90155
1201984253 116.22233 39.90262
1201984555 116.25316 39.9062
1201984606 116.2567 39.90617
1201984857 116.27087 39.90618
1201984857 116.27087 39.90618
1201985158 116.28872 39.90623
1201985460 116.31506 39.90611
1201985571 116.333 39.90595
1201985762 116.34028 39.90588
1201986063 116.35387 39.90583
1201986537 116.36818 39.90411
1201986667 116.36789 39.90753
1201986968 116.36773 39.91022
1201987270 116.35681 39.91701
1201987502 116.34981 39.93079
1201987572 116.34953 39.93599
1201987873 116.34967 39.9424
1201988175 116.32195 39.9375
1201988467 116.30375 39.94129
1201988477 116.3038 39.94019
1201989080 116.27925 39.92299
1201989433 116.27729 39.90848
1201989683 116.27731 39.90609
1201989985 116.27544 39.89901
1201990287 116.26981 39.89904
1201990398 116.26854 39.89901
1201990588 116.26854 39.90547
1201990890 116.26746 39.90495
1201991192 116.26743 39.89908
1201991363 116.26968 39.89899
1201991493 116.27051 39.89907
1201991795 116.27038 39.89907
1201992097 116.26787 39.88511
1201992329 116.26824 39.88892
1201992398 116.26806 39.89967
1201992398 116.26806 39.89967
1201992700 116.27533 39.94524
1201993002 116.319 39.93754
1201993294 116.34411 39.94293
1201993303 116.34393 39.9433
1201993605 116.34164 39.95139
1201993907 116.33333 39.93719
1201994208 116.31932 39.93242
1201994259 116.3159 39.93121
1201994510 116.31773 39.92698
1201994812 116.34923 39.92217
1201995113 116.35045 39.91069
1201995225 116.35022 39.90818
1201995414 116.35375 39.89785
1201995716 116.35732 39.88882
1201996017 116.35642 39.88507
1201996189 116.34844 39.88824
1201996319 116.34267 39.8968
1201996621 116.32926 39.9041
1201996922 116.32711 39.92186
1201997154 116.31556 39.92703
1201997224 116.31146 39.92695
1201997757 116.30394 39.90308
1201997827 116.30283 39.89565
1201998119 116.28089 39.87699
1201998129 116.27904 39.87662
1201998430 116.2287 39.84975
1201998732 116.20326 39.82698
1201999034 116.18685 39.79413
1201999085 116.18183 39.78767
1201999335 116.15594 39.76
1201999637 116.14233 39.74719
1202000056 116.14235 39.74715
1202000056 116.14235 39.74715
1202000056 116.14235 39.74715
1202000056 116.14235 39.74715
1202000056 116.14235 39.74715
1202000056 116.14235 39.74715
1202000056 116.14235 39.74715
1202000056 116.14235 39.74715
1202000056 116.14235 39.74715
1202000056 116.14235 39.74715
1202000056 116.14235 39.74715
1202000056 116.14235 39.74715
1202000056 116.14235 39.74715
1202000056 116.14235 39.74715
1202000056 116.14235 39.74715
1202000056 116.14235 39.74715
1202000056 116.14235 39.74715
1202000056 116.14235 39.74715
1202000056 116.14235 39.74715
1202000056 116.14235 39.74715
1202000056 116.14235 39.74715
1202000056 116.14235 39.74715
1202000056 116.14235 39.74715
1202038929 116.14382 39.74831
1202039231 116.1385 39.73472
1202039533 116.13943 39.73266
1202039891 116.13939 39.73266
1202039891 116.13939 39.73266
1202039891 116.13939 39.73266
1202039891 116.13939 39.73266
1202039891 116.13939 39.73266
1202039891 116.13939 39.73266
1202039891 116.13939 39.73266
1202039891 116.13939 39.73266
1202039891 116.13939 39.73266
1202039891 116.13939 39.73266
1202039891 116.13939 39.73266
1202039891 116.13939 39.73266
1202039891 116.13939 39.73266
1202039891 116.13939 39.73266
1202039891 116.13939 39.73266
1202039891 116.13939 39.73266
1202039891 116.13939 39.73266
1202039891 116.13939 39.73266
1202039891 116.13939 39.73266
1202039891 116.13939 39.73266
1202039891 116.13939 39.73266
1202039891 116.13939 39.73266
1202051306 116.14119 39.73483
1202051607 116.1482 39.74849
1202051909 116.14383 39.74901
1202051960 116.14381 39.75505
1202052211 116.15983 39.76481
1202052512 116.18631 39.79261
1202052814 116.20275 39.81955
1202052925 116.20319 39.82856
1202053116 116.21308 39.84403
1202053417 116.23272 39.85742
1202053719 116.24091 39.87081
1202053891 116.24708 39.87262
1202054021 116.24706 39.88118
1202054321 116.24711 39.90505
1202054623 116.2675 39.90438
1202054855 116.27608 39.90607
1202054925 116.27809 39.90611
1202055226 116.29661 39.90607
1202055528 116.30536 39.90721
1202055820 116.30417 39.93372
1202055830 116.30421 39.93441
1202056131 116.28259 39.94766
1202056433 116.27341 39.96382
1202056735 116.26745 39.95929
1202056786 116.26745 39.95929
1202057338 116.26658 39.95549
1202057640 116.27152 39.94456
1202057751 116.27152 39.94456
1202057941 116.26881 39.94305
1202057941 116.26881 39.94305
1202058243 116.26819 39.91292
1202058544 116.28876 39.89546
1202058716 116.28891 39.88866
1202058846 116.28895 39.87766
1202059148 116.30514 39.88339
1202059449 116.30438 39.90124
1202059681 116.30449 39.90437
1202059681 116.30449 39.90437
1202060354 116.3045 39.90926
1202060647 116.31617 39.92229
1202060656 116.31717 39.92226
1202060958 116.33536 39.9219
1202061259 116.34752 39.92214
1202061561 116.35006 39.93011
1202061612 116.35113 39.93092
1202061863 116.36537 39.93118
1202062164 116.38392 39.93192
1202062466 116.40374 39.93193
1202062577 116.4154 39.93226
1202062577 116.4154 39.93226
1202062768 116.42561 39.93436
1202063069 116.41171 39.93233
1202063371 116.40124 39.93205
1202063543 116.39539 39.9321
1202063673 116.39056 39.93212
1202063974 116.36756 39.93136
1202064276 116.36061 39.93106
1202064508 116.34932 39.93057
1202064578 116.3497 39.92589
1202064879 116.33874 39.92212
1202065181 116.32323 39.92217
1202065473 116.31821 39.92303
1202065483 116.31787 39.92285
1202065483 116.31787 39.92285
1202065784 116.30358 39.92304
1202065784 116.30358 39.92304
1202066086 116.30396 39.91224
1202066388 116.30145 39.90667
1202066439 116.30136 39.90663
1202066689 116.29682 39.90635
1202066991 116.29351 39.91575
1202067404 116.2908 39.93986
1202067594 116.29725 39.94324
1202067895 116.31942 39.93966
1202068197 116.31737 39.93798
1202068368 116.30484 39.94079
1202068498 116.3034 39.94196
1202068800 116.30377 39.93217
1202069102 116.30366 39.9237
1202069334 116.31156 39.92201
1202069403 116.31514 39.92222
1202069705 116.30349 39.92295
1202070007 116.30407 39.90924
1202070299 116.30413 39.89306
1202070308 116.30415 39.89266
1202070610 116.30643 39.86564
1202070912 116.3477 39.85051
1202071213 116.35981 39.84449
1202071264 116.35986 39.84449
1202071515 116.34989 39.8446
1202072118 116.3678 39.86866
1202072229 116.36827 39.86954
1202072420 116.36832 39.88058
1202072721 116.37851 39.88974
1202073023 116.3722 39.88807
1202073023 116.3722 39.88807
1202073195 116.36676 39.88802
1202073325 116.3582 39.88804
1202073626 116.34714 39.88854
1202073928 116.34173 39.88883
1202074160 116.34062 39.88406
1202074230 116.34213 39.88416
1202074531 116.33925 39.88366
1202074833 116.33876 39.89108
1202075125 116.33637 39.90102
1202075135 116.33637 39.90102
1202075436 116.33372 39.90511
1202075738 116.33648 39.90192
1202076040 116.31623 39.90648
1202076091 116.31033 39.90653
1202076341 116.3004 39.90654
1202076643 116.29979 39.90652
1202076945 116.29972 39.90653
1202077056 116.29972 39.90653
1202077246 116.29968 39.90651
1202077548 116.28903 39.91106
1202077850 116.29597 39.91003
1202078021 116.29593 39.90788
1202078151 116.28567 39.9063
1202078453 116.27725 39.90422
1202078755 116.27724 39.8999
1202078987 116.27727 39.89331
1202079056 116.2731 39.89196
1202079358 116.26836 39.89863
1202079660 116.26097 39.90472
1202079660 116.26097 39.90472
1202079952 116.26903 39.91649
1202079961 116.26918 39.91803
1202080263 116.30111 39.92266
1202080263 116.30111 39.92266
1202080565 116.31053 39.92553
1202080866 116.29537 39.92295
1202080917 116.29488 39.92296
1202081168 116.26777 39.92308
1202081469 116.25867 39.92766
1202081770 116.23717 39.92841
1202081882 116.23294 39.92323
1202082072 116.23503 39.92036
1202082374 116.24741 39.90614
1202082675 116.2465 39.90272
1202082847 116.23429 39.90233
1202082977 116.2354 39.90269
1202083279 116.24868 39.90615
1202083580 116.26758 39.90349
1202083812 116.26763 39.89859
1202083882 116.26719 39.89474
1202084485 116.27717 39.85731
1202084778 116.27005 39.87053
1202084787 116.2696 39.87034
1202085089 116.24909 39.85863
1202085390 116.22015 39.84527
1202085692 116.19663 39.83841
1202085743 116.19134 39.83461
1202085994 116.19261 39.83511
1202086295 116.20297 39.81996
1202086597 116.18488 39.78969
1202086708 116.1731 39.78014
1202086898 116.15502 39.75869
1202087200 116.1425 39.74709
1202087619 116.14247 39.74713
1202087619 116.14247 39.74713
1202087619 116.14247 39.74713
1202087619 116.14247 39.74713
1202087619 116.14247 39.74713
1202087619 116.14247 39.74713
1202087619 116.14247 39.74713
1202087619 116.14247 39.74713
1202087619 116.14247 39.74713
1202087619 116.14247 39.74713
1202087619 116.14247 39.74713
1202087619 116.14247 39.74713
1202087619 116.14247 39.74713
1202087619 116.14247 39.74713
1202087619 116.14247 39.74713
1202087619 116.14247 39.74713
1202087619 116.14247 39.74713
1202087619 116.14247 39.74713
1202087619 116.14247 39.74713
1202087619 116.14247 39.74713
1202087619 116.14247 39.74713
1202087619 116.14247 39.74713
1202087619 116.14247 39.74713
1202128302 116.1424 39.74715
1202128604 116.14809 39.74849
1202128905 116.15413 39.75697
1202129078 116.16793 39.77431
1202129207 116.18139 39.78739
1202129509 116.20162 39.81393
1202129810 116.20283 39.84142
1202130043 116.22172 39.8446
1202130112 116.22586 39.84785
1202130414 116.22492 39.87051
1202130715 116.224 39.8937
1202131009 116.20861 39.9027
1202131017 116.20847 39.90309
1202131017 116.20847 39.90309
1202131319 116.21497 39.90291
1202131620 116.21912 39.89319
1202131922 116.24095 39.88828
1202131974 116.24673 39.88701
1202132224 116.2584 39.87044
1202132525 116.26882 39.86383
1202132827 116.27459 39.86977
1202132939 116.27662 39.86544
1202133129 116.30319 39.86583
1202133430 116.28723 39.8652
1202133732 116.28088 39.87687
1202133904 116.30444 39.8859
1202134034 116.31323 39.88852
1202134335 116.30916 39.88659
1202134637 116.30456 39.88662
1202134870 116.30456 39.88662
1202134938 116.3045 39.89149
1202135240 116.30441 39.90284
1202135542 116.306 39.90557
1202135835 116.30439 39.90949
1202135843 116.30436 39.9105
1202136145 116.30433 39.92976
1202136447 116.29076 39.92289
1202136748 116.2773 39.91175
1202136800 116.28188 39.91175
1202137050 116.29601 39.90841
1202137352 116.28897 39.90325
1202137653 116.27488 39.8919
1202137766 116.27228 39.89345
1202137955 116.2689 39.8949
1202138257 116.26839 39.90556
1202138558 116.26964 39.92063
1202138558 116.26964 39.92063
1202138731 116.26837 39.93755
1202139162 116.30879 39.98396
1202141167 116.38149 39.982
1202141167 116.38149 39.982
1202141268 116.38179 39.97623
1202141445 116.38728 39.97545
1202141746 116.40121 39.97264
1202141746 116.40121 39.97264
1202142048 116.41405 39.9677
1202142233 116.42984 39.96234
1202142350 116.42908 39.95864
1202142651 116.44183 39.95427
1202142953 116.44317 39.94685
1202143198 116.44317 39.94685
1202143198 116.44317 39.94685
1202143198 116.44317 39.94685
1202143198 116.44317 39.94685
1202143255 116.44311 39.94687
1202143556 116.44425 39.94058
1202143858 116.45547 39.93491
1202144163 116.45534 39.9212
1202144763 116.4519 39.90515
1202145065 116.45295 39.90491
1202145129 116.45435 39.90518
1202145366 116.45209 39.89269
1202145668 116.43392 39.88726
1202145970 116.42476 39.88716
1202146271 116.42428 39.89599
1202146875 116.39566 39.89079
1202147059 116.38776 39.88886
1202147176 116.38045 39.88814
1202147478 116.37987 39.8848
1202147780 116.37196 39.88179
1202148025 116.37044 39.88186
1202148081 116.36973 39.88186
1202148383 116.35798 39.87684
1202148700 116.34068 39.87556
1202148986 116.32829 39.86693
1202148990 116.32758 39.86693
1202149288 116.3053 39.86655
1202149288 116.3053 39.86655
1202149891 116.27065 39.87892
1202150193 116.2684 39.89884
1202150495 116.2683 39.90405
1202150796 116.26857 39.91354
1202150921 116.26854 39.93412
1202151098 116.26781 39.94195
1202151400 116.27797 39.92298
1202151701 116.30377 39.91818
1202152003 116.30412 39.90347
1202152605 116.30165 39.87767
1202152907 116.29525 39.86561
1202153816 116.25301 39.87941
1202154717 116.26823 39.88936
1202154781 116.26806 39.89872
1202155622 116.23535 39.97195
1202155923 116.20133 39.97255
1202156225 116.20244 39.97182
1202156527 116.23886 39.95842
1202156712 116.24486 39.94601
1202156828 116.25575 39.94547
1202156828 116.25575 39.94547
1202157137 116.26796 39.92279
1202157432 116.31333 39.92243
1202157677 116.32615 39.92164
1202157733 116.32848 39.91972
1202158035 116.34152 39.90595
1202158346 116.37288 39.90581
1202158638 116.3901 39.90615
1202158642 116.39057 39.90617
1202159242 116.43469 39.90717
1202159543 116.47112 39.90574
1202161957 116.34352 39.84457
1202162258 116.3203 39.84871
1202162862 116.28814 39.86435
1202163163 116.2844 39.86487
1202163469 116.27658 39.8589
1202164068 116.25946 39.85832
1202164370 116.24248 39.85613
1202164370 116.24248 39.85613
1202164672 116.2313 39.85227
1202165400 116.18732 39.79546
1202165577 116.17077 39.77764
1202166124 116.14226 39.74726
1202166431 116.14225 39.74725
1202166431 116.14225 39.74725
1202166431 116.14225 39.74725
1202166431 116.14225 39.74725
1202166431 116.14225 39.74725
1202166431 116.14225 39.74725
1202166431 116.14225 39.74725
1202166431 116.14225 39.74725
1202166431 116.14225 39.74725
1202166431 116.14225 39.74725
1202166431 116.14225 39.74725
1202166431 116.14225 39.74725
1202166431 116.14225 39.74725
1202166431 116.14225 39.74725
1202166431 116.14225 39.74725
1202166431 116.14225 39.74725
1202166431 116.14225 39.74725
1202166431 116.14225 39.74725
1202166431 116.14225 39.74725
1202166431 116.14225 39.74725
1202166431 116.14225 39.74725
1202166431 116.14225 39.74725
1202214660 116.1432 39.74857
1202214961 116.14828 39.74865
1202215254 116.15496 39.75828
1202215263 116.15561 39.75919
1202215866 116.20174 39.81316
1202216168 116.20348 39.84224
1202216219 116.20675 39.84316
1202216470 116.21883 39.84484
1202216771 116.24719 39.86267
1202217073 116.30203 39.88213
1202217184 116.3045 39.88011
1202217676 116.33959 39.83159
1202217978 116.33477 39.80067
1202218150 116.3312 39.79482
1202218279 116.33215 39.79479
1202218580 116.33484 39.80466
1202218882 116.3399 39.83632
1202219114 116.33838 39.84567
1202219184 116.34179 39.84806
1202219485 116.3126 39.85506
1202219787 116.30563 39.87503
1202220079 116.30549 39.88269
1202220089 116.30552 39.88314
1202220390 116.3113 39.88665
1202220692 116.31859 39.88843
1202220994 116.32002 39.88859
1202221045 116.32014 39.8885
1202221295 116.32032 39.88648
1202221597 116.32031 39.88545
1202221899 116.32028 39.88512
1202222010 116.32041 39.8843
1202222200 116.32031 39.88801
1202222502 116.31034 39.88642
1202222804 116.2528 39.86507
1202222975 116.22748 39.84896
1202223105 116.22488 39.84757
1202223407 116.21611 39.84358
1202223709 116.20512 39.84059
1202223941 116.20506 39.83634
1202224010 116.20596 39.83174
1202224312 116.19501 39.79873
1202224614 116.15304 39.76887
1202224906 116.10501 39.72579
1202224915 116.10463 39.72447
1202225217 116.05636 39.71309
1202225519 116.00101 39.70088
1202225820 115.97832 39.69698
1202225871 115.97836 39.69566
1202226122 115.97837 39.69376
1202226424 115.9834 39.69489
1202226424 115.9834 39.69489
1202226725 116.02538 39.70596
1202226837 116.04681 39.71154
1202227027 116.07536 39.71589
1202227329 116.11618 39.72964
1202227630 116.13596 39.74426
1202227862 116.14241 39.74719
1202227862 116.14241 39.74719
1202228169 116.14235 39.74718
1202228169 116.14235 39.74718
1202228720 116.15409 39.75691
1202229022 116.18562 39.79074
1202229324 116.20276 39.8195
1202229324 116.20276 39.8195
1202229435 116.20315 39.82935
1202229625 116.21244 39.84394
1202229927 116.23281 39.85705
1202230229 116.22531 39.87987
1202230400 116.22717 39.88819
1202230530 116.22385 39.89555
1202230832 116.2237 39.89558
1202231134 116.28173 39.89572
1202231366 116.32685 39.89567
1202231435 116.33495 39.89606
1202231736 116.33658 39.90146
1202232038 116.34476 39.90506
1202232330 116.34039 39.90495
1202232339 116.34018 39.90426
1202232641 116.32578 39.90654
1202232943 116.31123 39.90646
1202233244 116.30399 39.90722
1202233295 116.3041 39.90402
1202233546 116.30418 39.88951
1202233848 116.30441 39.8825
1202234149 116.30448 39.88591
1202234261 116.31049 39.88666
1202234261 116.31049 39.88666
1202234451 116.30428 39.89345
1202234753 116.3041 39.92616
1202235054 116.33366 39.93697
1202235658 116.36581 39.94774
1202235959 116.36513 39.95404
1202236191 116.3641 39.96612
1202236261 116.36377 39.97214
1202236563 116.3663 39.98809
1202236864 116.35828 39.98609
1202236864 116.35828 39.98609
1202237157 116.33794 39.98498
1202237157 116.33794 39.98498
1202237166 116.33818 39.98506
1202237468 116.39986 39.98683
1202237769 116.4129 39.98713
1202238071 116.39489 39.98715
1202238122 116.3888 39.98703
1202238373 116.36318 39.98622
1202238674 116.34911 39.98021
1202238976 116.32496 39.98498
1202239087 116.31439 39.98461
1202239277 116.29583 39.98424
1202239579 116.30481 39.98101
1202239881 116.31101 39.97565
1202240052 116.31259 39.97182
1202240182 116.31489 39.96608
1202240484 116.35816 39.96635
1202240786 116.41355 39.96774
1202241018 116.44873 39.95606
1202241087 116.4555 39.949
1202241389 116.45115 39.93254
1202241691 116.43702 39.93241
1202241992 116.41462 39.93235
1202242294 116.38401 39.93204
1202242596 116.36828 39.92116
1202242897 116.36756 39.91028
1202242948 116.3658 39.91028
1202243199 116.36075 39.91066
1202243501 116.3513 39.91265
1202243802 116.33714 39.91274
1202243914 116.32835 39.91183
1202244104 116.31555 39.9079
1202244406 116.29604 39.90879
1202244406 116.29604 39.90879
1202244707 116.27147 39.90624
1202244879 116.26771 39.90276
1202245009 116.26637 39.89577
1202245310 116.27681 39.86078
1202245611 116.27759 39.8597
1202245843 116.28745 39.86499
1202245913 116.28745 39.86499
1202246215 116.2787 39.86318
1202246516 116.27573 39.86829
1202246809 116.27567 39.8683
1202246818 116.27567 39.8683
1202247120 116.27663 39.85802
1202247421 116.2816 39.8472
1202248025 116.28007 39.86455
1202248628 116.27296 39.84574
1202248739 116.26355 39.84586
1202248930 116.24555 39.85028
