UTS Latitude Longitude
1201959359 116.30852 39.95018
1201959661 116.30364 39.95244
1201959962 116.31746 39.95232
1201960192 116.31929 39.93899
1201960264 116.31961 39.93745
1201960440 116.33425 39.93682
1201960494 116.342 39.93803
1201960494 116.342 39.93803
1201960742 116.3508 39.93657
1201960742 116.3508 39.93657
1201961098 116.35787 39.93865
1201961099 116.3553 39.93865
1201961236 116.35578 39.94105
1201961394 116.35748 39.94176
1201963286 116.36359 39.94658
1201963455 116.36578 39.94687
1201963588 116.36631 39.94019
1201963757 116.36224 39.93725
1201964059 116.3591 39.9234
1201964361 116.35746 39.91334
1201965683 116.36207 39.86545
1201965984 116.35784 39.87317
1201966195 116.35773 39.87557
1201966286 116.3614 39.87694
1201966588 116.35825 39.87449
1201966604 116.35825 39.87449
1201966889 116.36503 39.87712
1201966905 116.36591 39.87715
1201967191 116.36827 39.88733
1201967207 116.36827 39.88733
1201967492 116.35731 39.89616
1201967794 116.35704 39.89748
1201968096 116.35711 39.90589
1201968271 116.36088 39.90957
1201968398 116.36007 39.91172
1201968700 116.35865 39.92209
1201969001 116.33838 39.92239
1201969088 116.33819 39.92521
1201969303 116.34468 39.9268
1201969605 116.34848 39.92351
1201969907 116.34244 39.92729
1201970510 116.33849 39.91905
1201970812 116.32903 39.91689
1201971114 116.32925 39.90527
1201971416 116.3229 39.90118
1201971627 116.31735 39.89739
1201971718 116.3168 39.89702
1201972019 116.32218 39.89909
1201972321 116.32532 39.89534
1201972623 116.34271 39.87091
1201972925 116.37979 39.8696
1201972998 116.38165 39.87094
1201973227 116.37319 39.87738
1201973528 116.38379 39.8845
1201973830 116.39455 39.89065
1201974132 116.42147 39.89252
1201974132 116.42147 39.89252
1201974246 116.42764 39.89205
1201974434 116.43399 39.88787
1201974548 116.43358 39.8832
1201974736 116.42772 39.8829
1201974850 116.42597 39.88512
1201975641 116.42958 39.90647
1201975943 116.42796 39.93126
1201976245 116.43831 39.94818
1201976546 116.43491 39.96531
1201976848 116.42964 39.9822
1201976962 116.42674 39.9837
1201977150 116.4269 39.98216
1201977264 116.41832 39.98206
1201977452 116.41839 39.97124
1201977754 116.41157 39.96796
1201977986 116.40824 39.97107
1201978055 116.40649 39.97098
1201978288 116.3936 39.96747
1201978357 116.39248 39.96743
1201978590 116.39807 39.97387
1201978892 116.40151 39.96085
1201978961 116.40142 39.95982
1201978986 116.40156 39.95945
1201979263 116.40205 39.94412
1201979288 116.40182 39.94401
1201979564 116.40068 39.94405
1201979866 116.40215 39.94237
1201980168 116.40221 39.94102
1201980470 116.40228 39.93973
1201980772 116.41902 39.93961
1201981073 116.44314 39.93978
1201981374 116.4559 39.94282
1201981374 116.4559 39.94282
1201981457 116.45703 39.94411
1201981676 116.45528 39.94246
1201981759 116.4496 39.93993
1201981978 116.44419 39.93611
1201982061 116.44402 39.93256
1201982280 116.42949 39.93232
1201982363 116.42924 39.93229
1201982582 116.4201 39.93234
1201982883 116.40299 39.93203
1201982973 116.39897 39.93219
1201983185 116.39263 39.9321
1201983275 116.39011 39.93221
1201983487 116.39088 39.93937
1201983789 116.39998 39.93946
1201984091 116.41221 39.93951
1201984143 116.41356 39.93952
1201984392 116.41935 39.94475
1201984694 116.4193 39.94731
1201984996 116.38567 39.94764
1201985298 116.3677 39.94744
1201985600 116.35556 39.94411
1201986067 116.32808 39.9371
1201986203 116.32034 39.93759
1201986369 116.30449 39.94156
1201986505 116.30344 39.95302
1201986670 116.29671 39.97143
1201986807 116.2935 39.98798
1201986972 116.28229 40.00657
1201987109 116.275 40.02172
1201987274 116.26746 40.03042
1201987410 116.26162 40.03674
1201987576 116.25173 40.04868
1201987712 116.24375 40.06181
1201987878 116.23093 40.07034
1201988014 116.21213 40.07043
1201988179 116.20994 40.08899
1201988316 116.20992 40.09567
1201988481 116.20992 40.09567
1201988618 116.21535 40.09697
1201988739 116.2155 40.09702
1202028951 116.21535 40.09703
1202029036 116.21535 40.09703
1202029338 116.22387 40.09557
1202029554 116.23683 40.07297
1202029640 116.24213 40.06375
1202029856 116.25216 40.0442
1202029941 116.25253 40.04234
1202030158 116.25861 40.03184
1202030243 116.25852 40.03177
1202030460 116.25903 40.0301
1202030545 116.25933 40.02511
1202030847 116.26424 40.00499
1202031063 116.28015 40.0004
1202031450 116.29453 39.97665
1202031752 116.29719 39.97396
1202032054 116.32317 39.97501
1202032356 116.32781 39.9664
1202032605 116.31186 39.96482
1202032658 116.30686 39.96298
1202032960 116.3005 39.97435
1202033261 116.31363 39.96916
1202033563 116.31744 39.95181
1202033865 116.31945 39.93769
1202033865 116.31945 39.93769
1202033917 116.32257 39.93702
1202034167 116.34202 39.93794
1202034469 116.34996 39.94894
1202034770 116.34975 39.94831
1202034987 116.34906 39.94293
1202035374 116.34934 39.93286
1202035675 116.34962 39.92755
1202036278 116.30582 39.89591
1202036474 116.30399 39.88556
1202036474 116.30399 39.88556
1202036580 116.2967 39.88067
1202036882 116.28896 39.8916
1202037184 116.28903 39.90224
1202037294 116.29019 39.90604
1202037486 116.29603 39.90555
1202037596 116.29602 39.89688
1202037787 116.30391 39.89572
1202038089 116.32264 39.89564
1202038391 116.32137 39.90374
1202038425 116.32122 39.90375
1202038693 116.32282 39.89946
1202038995 116.29663 39.89587
1202039296 116.27037 39.87847
1202039598 116.28144 39.83295
1202039900 116.28429 39.81563
1202040202 116.28536 39.81105
1202040395 116.28386 39.82543
1202040504 116.2841 39.82924
1202040805 116.28088 39.83741
1202041107 116.27664 39.86647
