UTS Latitude Longitude
1201959362 116.5824 40.06294
1201959662 116.56418 40.06162
1201959962 116.53607 40.0545
1201960262 116.52495 40.03564
1201960562 116.50167 40.00473
1201960862 116.44588 39.95444
1201961162 116.39441 39.94768
1201961462 116.37405 39.94754
1201961762 116.35831 39.94478
1201962062 116.34925 39.93762
1201962361 116.34988 39.92381
1201962961 116.32192 39.89584
1201963261 116.31668 39.89599
1201963561 116.31569 39.90728
1201963861 116.31568 39.90731
1201964161 116.32669 39.9096
1201964461 116.33853 39.91262
1201964761 116.33913 39.91236
1201965061 116.34997 39.91251
1201965361 116.35149 39.90824
1201965961 116.3502 39.90657
1201966261 116.34694 39.88981
1201966561 116.3527 39.88497
1201967161 116.3472 39.88546
1201967461 116.34678 39.89551
1201967461 116.34678 39.89551
1201967761 116.3466 39.90202
1201968352 116.34976 39.91259
1201968355 116.34976 39.91259
1201969261 116.39 39.93389
1201969561 116.39815 39.93949
1201969861 116.40176 39.93948
1201970161 116.41941 39.94328
1201970461 116.41938 39.94765
1201970761 116.41904 39.95364
1201971061 116.43499 39.95831
1201971361 116.44105 39.97099
1201971661 116.44599 39.97608
1201971961 116.44826 39.97868
1201972261 116.45424 39.98791
1201972561 116.46102 40.0001
1201972861 116.45707 39.99957
1201973161 116.47061 39.987
1201973461 116.48346 39.98364
1201973761 116.4686 39.97589
1201974061 116.44572 39.95669
1201974361 116.45549 39.94676
1201974661 116.4552 39.92776
1201974961 116.45208 39.91651
1201975261 116.45485 39.91788
1201975861 116.46082 39.92775
1201976161 116.4639 39.93231
1201976161 116.4639 39.93231
1201976761 116.47914 39.96974
1201977061 116.47525 39.97652
1201977361 116.47115 39.98629
1201977661 116.47244 40.0043
1201977961 116.47776 40.01142
1201978261 116.47638 40.01237
1201978561 116.48734 40.00854
1201978861 116.48888 40.01429
1201979161 116.48882 40.01435
1201979461 116.48888 40.01435
1201979761 116.48887 40.01432
1201980061 116.4888 40.01436
1201980361 116.48888 40.01433
1201980660 116.48886 40.01435
1201980960 116.48883 40.01435
1201981260 116.48889 40.01437
1201981560 116.48877 40.01433
1201981860 116.48885 40.01436
1201982160 116.48885 40.01436
1201982460 116.48873 40.01436
1201982760 116.48878 40.01436
1201983060 116.4888 40.01433
1201983360 116.48756 40.00865
1201983660 116.4733 40.00465
1201983960 116.46243 40.00213
1201984860 116.44062 39.99182
1201984860 116.44062 39.99182
1201985160 116.40376 39.98729
1201985460 116.40979 39.99377
1201985764 116.41113 40.00408
