UTS Latitude Longitude
1201959393 116.34818 39.86464
1201959695 116.34825 39.86469
1201959997 116.34812 39.86474
1201960299 116.34805 39.86481
1201960600 116.34831 39.86469
1201960902 116.34815 39.86466
1201961204 116.3483 39.86464
1201961506 116.34814 39.86468
1201961808 116.34803 39.8647
1201962109 116.34813 39.86474
1201962411 116.34818 39.86468
1201962713 116.34824 39.8647
1201963015 116.34821 39.86463
1201963317 116.35842 39.86513
1201963618 116.35627 39.85324
1201963920 116.33225 39.84787
1201964222 116.31885 39.84879
1201964825 116.35101 39.83844
1201965127 116.3511 39.83724
1201965429 116.35124 39.83739
1201965429 116.35124 39.83739
1201965596 116.35295 39.83991
1201967420 116.45313 39.90478
1201968566 116.46601 39.86664
1201968868 116.45331 39.8656
1201969170 116.43291 39.8578
1201969170 116.43291 39.8578
1201969471 116.42561 39.86023
1201969773 116.42416 39.86856
1201969773 116.42416 39.86856
1201970584 116.44073 39.84207
1201970886 116.4329 39.84646
1201971188 116.42777 39.85731
1201971489 116.42101 39.85716
1201972253 116.40031 39.84801
1201972898 116.39809 39.88648
1201975555 116.31111 39.93439
1201975801 116.31362 39.93688
1201976163 116.31283 39.92688
1201976163 116.31283 39.92688
1201976465 116.31368 39.92703
1201976766 116.32546 39.92682
1201977380 116.31973 39.94536
1201979174 116.3011 39.89255
1201979472 116.30398 39.88726
1201979773 116.30417 39.88069
1201980075 116.31204 39.86626
1201980909 116.36045 39.8445
1201983425 116.46753 39.95298
1201983727 116.46191 39.95
1201984330 116.45525 39.94435
1201985927 116.45499 39.88746
1201986228 116.4545 39.86753
1201987959 116.36823 39.84145
1201988260 116.37041 39.84922
1201988562 116.35874 39.84478
1201988864 116.34021 39.84535
1201989166 116.33943 39.84272
1201989468 116.33998 39.80121
1201989769 116.32034 39.77863
1201990071 116.3056 39.76204
1201990373 116.31648 39.74914
1201990373 116.31648 39.74914
1201990675 116.32196 39.72682
1201990976 116.31559 39.71552
1201991318 116.31566 39.71554
1201991318 116.31566 39.71554
1201991318 116.31566 39.71554
1201991318 116.31566 39.71554
1201991318 116.31566 39.71554
1201991318 116.31566 39.71554
1201991318 116.31566 39.71554
1201991318 116.31566 39.71554
1201991318 116.31566 39.71554
1201991318 116.31566 39.71554
1201991318 116.31566 39.71554
1202000249 116.31566 39.71554
1202000249 116.31566 39.71554
1202031762 116.31557 39.71553
1202032064 116.31566 39.71543
1202032365 116.32584 39.72374
1202032969 116.32537 39.76424
1202033271 116.32314 39.78514
1202033572 116.33105 39.80083
1202037118 116.38662 39.94471
1202037721 116.37307 39.94219
1202039275 116.38713 39.88385
1202040876 116.35048 39.91305
1202041177 116.34668 39.92238
1202041781 116.32745 39.92683
1202042083 116.33437 39.92163
1202043023 116.36464 39.93925
1202043325 116.3667 39.93188
1202043627 116.36737 39.91864
1202043928 116.36753 39.91297
1202044229 116.36785 39.89908
1202044531 116.36801 39.88865
1202044833 116.36799 39.87148
1202045135 116.348 39.86697
1202045430 116.34354 39.86059
1202045763 116.34344 39.86062
1202045763 116.34344 39.86062
1202045763 116.34344 39.86062
1202045763 116.34344 39.86062
1202045763 116.34344 39.86062
1202045763 116.34344 39.86062
1202045763 116.34344 39.86062
1202048246 116.30767 39.86769
1202048548 116.31647 39.87437
1202048850 116.33146 39.88334
1202049418 116.31052 39.88626
1202049720 116.32281 39.89218
1202050022 116.321 39.88858
1202050465 116.35532 39.89773
1202050766 116.35736 39.88832
1202051068 116.34756 39.87696
1202051370 116.34844 39.86383
1202051672 116.34824 39.86438
1202052275 116.3481 39.86446
1202052577 116.34816 39.86444
1202052879 116.34832 39.86435
1202053181 116.34832 39.86437
1202053482 116.34824 39.86444
1202053784 116.34846 39.86414
1202054086 116.34824 39.86437
1202054388 116.34822 39.86445
1202054690 116.34808 39.86444
1202054991 116.34828 39.86439
1202055595 116.34818 39.86441
1202055896 116.34825 39.86438
1202056198 116.34865 39.86286
1202056198 116.34865 39.86286
1202058553 116.36548 39.90737
1202060401 116.41048 39.94368
1202060475 116.41043 39.94435
1202060777 116.38925 39.94925
1202061078 116.39008 39.96765
1202061380 116.37329 39.98294
1202061682 116.34803 39.98589
1202061984 116.3374 39.99173
1202062286 116.33484 39.97922
1202062286 116.33484 39.97922
1202063425 116.30005 39.97398
1202064207 116.33232 39.96981
1202064509 116.33832 39.95989
1202064810 116.34216 39.9492
1202066117 116.29696 39.93851
1202066419 116.29712 39.9339
1202067449 116.32792 39.99134
1202067595 116.33072 39.99149
1202067897 116.33672 40.00879
1202068198 116.34603 40.0097
1202068500 116.34649 39.99722
1202069629 116.33065 39.94893
1202069934 116.33719 39.94508
1202070235 116.34039 39.93797
1202070501 116.32243 39.93711
1202072066 116.2892 39.94101
1202072368 116.2891 39.91214
1202073504 116.36842 39.89413
1202073804 116.37031 39.89387
1202074106 116.36809 39.89204
1202074619 116.37133 39.88001
1202074921 116.35671 39.86877
1202075223 116.35693 39.86738
1202075524 116.35348 39.8524
1202075826 116.33958 39.82913
1202076127 116.33858 39.78141
1202076429 116.30439 39.76496
1202076731 116.31656 39.74558
1202077032 116.31649 39.72255
1202077207 116.31566 39.71546
1202077514 116.31564 39.71547
1202077514 116.31564 39.71547
1202077514 116.31564 39.71547
1202077514 116.31564 39.71547
1202077514 116.31564 39.71547
1202077514 116.31564 39.71547
1202077514 116.31564 39.71547
1202077514 116.31564 39.71547
1202077514 116.31564 39.71547
1202077514 116.31564 39.71547
1202077514 116.31564 39.71547
1202077514 116.31564 39.71547
1202077514 116.31564 39.71547
1202077514 116.31564 39.71547
1202077514 116.31564 39.71547
1202077514 116.31564 39.71547
1202077514 116.31564 39.71547
1202077514 116.31564 39.71547
1202077514 116.31564 39.71547
1202077514 116.31564 39.71547
1202077514 116.31564 39.71547
1202114343 116.31564 39.71541
1202114645 116.31781 39.72291
1202114947 116.32636 39.74288
1202115249 116.32517 39.76698
1202115550 116.32762 39.78925
1202116381 116.34388 39.86569
1202116683 116.3482 39.86283
1202117176 116.34856 39.86383
1202117180 116.34858 39.86381
1202118269 116.27841 39.82317
1202118571 116.28018 39.83488
1202118872 116.28956 39.8407
1202119569 116.26839 39.88834
1202119871 116.27665 39.89918
1202120173 116.29321 39.89976
1202120316 116.296 39.90172
1202121929 116.30371 39.92717
1202122231 116.29817 39.93095
1202122549 116.30436 39.92485
1202122614 116.3043 39.92835
1202124520 116.35898 39.93707
1202125146 116.33613 39.93103
1202125448 116.34326 39.92638
1202126051 116.3474 39.91584
1202126353 116.34733 39.91253
1202126957 116.35084 39.88816
1202126957 116.35084 39.88816
1202127958 116.39344 39.861
1202128337 116.40098 39.85492
1202128940 116.38056 39.84765
1202129249 116.38107 39.8437
1202129249 116.38107 39.8437
1202129544 116.37127 39.84414
1202129846 116.35865 39.85652
1202130148 116.3522 39.86096
1202130148 116.3522 39.86096
1202130813 116.34365 39.86039
1202130813 116.34365 39.86039
1202130813 116.34365 39.86039
1202130813 116.34365 39.86039
1202130813 116.34365 39.86039
1202132632 116.34818 39.86471
1202132934 116.34816 39.86475
1202133236 116.3481 39.86475
1202133538 116.34817 39.86475
1202133839 116.34821 39.86473
1202134141 116.34812 39.8647
1202134443 116.34816 39.86475
1202134745 116.34811 39.86478
1202135045 116.34822 39.86469
1202135347 116.34821 39.86473
1202135951 116.34817 39.86483
1202135951 116.34817 39.86483
1202136253 116.34806 39.86482
1202136554 116.34811 39.86485
1202136856 116.3482 39.86474
1202137158 116.34812 39.8648
1202137460 116.34817 39.86484
1202137762 116.34814 39.86474
1202138063 116.34875 39.86663
1202138573 116.36125 39.87095
1202139177 116.34093 39.87622
1202139353 116.33937 39.88369
1202139655 116.34291 39.87452
1202141281 116.30513 39.87486
1202141583 116.31896 39.86655
1202141885 116.33835 39.86643
1202142187 116.34851 39.86409
1202142491 116.3561 39.86701
1202142793 116.35809 39.86645
1202143095 116.35847 39.8676
1202143397 116.35825 39.86303
1202144554 116.34343 39.89947
1202145277 116.33589 39.91296
1202145579 116.33321 39.91486
1202146971 116.34852 39.96795
1202146971 116.34852 39.96795
1202147273 116.34729 39.96498
1202147574 116.34969 39.94828
1202147876 116.34262 39.93856
1202148178 116.33274 39.93729
1202149191 116.4169 39.94785
1202149958 116.41103 39.91391
1202152515 116.58366 40.07948
1202152816 116.58065 40.06246
1202153118 116.56239 40.07001
1202153386 116.56508 40.07088
1202153752 116.5651 40.07086
1202153752 116.5651 40.07086
1202153752 116.5651 40.07086
1202153752 116.5651 40.07086
1202153752 116.5651 40.07086
1202153752 116.5651 40.07086
1202155812 116.5651 40.0709
1202156114 116.56512 40.07089
1202156416 116.56511 40.07091
1202156718 116.56508 40.07089
1202157019 116.56511 40.07091
1202157321 116.56512 40.07089
1202157623 116.56506 40.07087
1202158226 116.56512 40.07089
1202158528 116.56508 40.07089
1202158830 116.56509 40.07089
1202159676 116.56508 40.07087
