UTS Latitude Longitude
1201961767 116.40868 39.89922
1201962379 116.41558 39.85698
1201962679 116.40788 39.85495
1201967214 116.4068 39.8482
1201967814 116.4002 39.85895
1201968114 116.40653 39.86365
1201968414 116.42312 39.8697
1201968743 116.4494 39.8831
1201969043 116.45555 39.88875
1201969343 116.43613 39.8925
1201969668 116.4274 39.89333
1201969968 116.41323 39.89187
1201970300 116.40648 39.89168
1201970601 116.38338 39.88843
1201970901 116.37248 39.88808
1201971204 116.363 39.88803
1201971504 116.33768 39.88837
1201971804 116.31503 39.88873
1201971804 116.31503 39.88873
1201972405 116.33753 39.89612
1201972705 116.35713 39.89792
1201973005 116.368 39.89418
1201973615 116.34275 39.89135
1201973915 116.33618 39.8978
1201974215 116.33622 39.90177
1201974542 116.34383 39.89545
1201974842 116.35705 39.89233
1201975208 116.35732 39.8883
1201975508 116.36847 39.88607
1201975808 116.38328 39.88812
1201976441 116.41233 39.89162
1201976751 116.4208 39.89923
1201977051 116.4283 39.92522
1201977351 116.42748 39.94318
1201977652 116.4138 39.95257
1201977999 116.41912 39.95007
1201978299 116.41945 39.94113
1201978743 116.42007 39.92705
1201979043 116.42032 39.92177
1201981415 116.44385 39.89205
1201981721 116.44912 39.8921
1201982052 116.45007 39.8961
1201982373 116.45485 39.88508
1201982673 116.45502 39.88337
1201987379 116.48313 39.8787
1201987679 116.52487 39.86715
1201987979 116.52492 39.86718
1201988282 116.49287 39.87705
1201988582 116.46825 39.88313
1201988882 116.45063 39.88333
1201989182 116.4189 39.88253
1201990387 116.43282 39.89197
1201990687 116.41038 39.89558
1201990987 116.4288 39.89187
1201991298 116.43283 39.89257
1201991598 116.41017 39.89402
1201991937 116.41247 39.89198
1201992237 116.38918 40.01348
1201992537 116.34662 40.2671
1201992837 116.33432 40.4131
1201993143 116.33432 40.4131
1201994042 116.33432 40.4131
1201994343 116.33432 40.4131
1201994643 116.33432 40.4131
1201994943 116.33432 40.4131
1201995542 116.33432 40.4131
1201995842 116.33432 40.4131
1201996443 116.33432 40.4131
1201997644 116.40835 39.84633
1201997944 116.40783 39.84627
1201998244 116.40815 39.84617
1201998544 116.40767 39.84577
1201998844 116.408 39.84632
1201999144 116.40812 39.84605
1201999444 116.40805 39.84618
1201999744 116.4078 39.84627
1202000344 116.40835 39.84617
1202000644 116.40822 39.84618
1202000944 116.40828 39.84612
1202001544 116.40872 39.8463
1202001844 116.408 39.84612
1202002144 116.4081 39.84643
1202002444 116.4083 39.84627
1202002744 116.40835 39.8461
1202003044 116.40822 39.8462
1202003344 116.4084 39.84625
1202003644 116.40783 39.8461
1202003944 116.4082 39.84618
1202004244 116.40793 39.84612
1202005144 116.40858 39.84602
1202005444 116.4083 39.84607
1202005744 116.40837 39.84622
1202006944 116.40787 39.84637
1202007244 116.4078 39.84637
1202007544 116.4079 39.8463
1202007844 116.40797 39.84645
1202008144 116.4077 39.84648
1202008444 116.4078 39.84643
1202008744 116.40785 39.84653
1202009044 116.40775 39.84652
1202009344 116.40787 39.84643
1202009944 116.40777 39.84665
1202010244 116.40785 39.84667
1202010544 116.40788 39.84635
1202010844 116.4077 39.84563
1202011144 116.4079 39.84605
1202011444 116.40795 39.84665
1202011744 116.40855 39.8463
1202012044 116.40813 39.84605
1202012644 116.4079 39.84598
1202012944 116.40773 39.84608
1202013244 116.40783 39.84592
1202013544 116.40755 39.84595
1202013844 116.40798 39.84613
1202014144 116.40778 39.84612
1202014144 116.40778 39.84612
1202014444 116.408 39.8459
1202014744 116.40777 39.84588
1202015044 116.40808 39.84612
1202015344 116.4084 39.84622
1202015644 116.40858 39.84625
1202015944 116.40843 39.84622
1202016244 116.40827 39.84622
1202016544 116.40842 39.84627
1202016844 116.4084 39.84617
1202017144 116.40845 39.84625
1202017444 116.40843 39.84623
