Data(UTC) Time(UTC) Latitude Longitude
02-Feb-2008 13:32:44 116.39408 39.96758
02-Feb-2008 13:32:47 116.39403 39.96762
02-Feb-2008 13:42:29 116.39323 39.96783
02-Feb-2008 13:42:33 116.3931 39.96785
02-Feb-2008 13:43:22 116.39128 39.9683
02-Feb-2008 13:46:27 116.3883 39.98098
02-Feb-2008 13:51:27 116.42657 39.98765
02-Feb-2008 13:53:31 116.44753 39.98002
02-Feb-2008 13:54:09 116.4482 39.97962
02-Feb-2008 13:54:44 116.44853 39.97943
02-Feb-2008 13:59:45 116.45662 39.99692
02-Feb-2008 13:59:45 116.45662 39.99692
02-Feb-2008 14:00:01 116.45672 39.99777
02-Feb-2008 14:00:19 116.4568 39.99853
02-Feb-2008 14:01:24 116.45685 39.99933
02-Feb-2008 14:06:24 116.4412 39.99263
02-Feb-2008 14:09:59 116.41848 39.98772
02-Feb-2008 14:10:02 116.41843 39.9877
02-Feb-2008 14:12:14 116.41787 39.98427
02-Feb-2008 14:12:58 116.41792 39.98258
02-Feb-2008 14:16:39 116.42487 39.97597
02-Feb-2008 14:40:25 116.41135 39.9732
02-Feb-2008 14:46:08 116.38845 39.96233
02-Feb-2008 14:46:58 116.3886 39.95895
02-Feb-2008 14:49:28 116.38728 39.95117
02-Feb-2008 14:50:08 116.38487 39.95088
02-Feb-2008 14:50:21 116.38443 39.95088
02-Feb-2008 14:50:25 116.38437 39.95085
02-Feb-2008 18:29:47 116.38312 39.95025
02-Feb-2008 18:30:32 116.38357 39.95067
02-Feb-2008 18:31:54 116.37933 39.95
02-Feb-2008 18:33:20 116.37365 39.9502
02-Feb-2008 18:35:37 116.37367 39.96183
02-Feb-2008 18:40:38 116.36825 39.98642
02-Feb-2008 18:48:32 116.34677 39.99812
02-Feb-2008 18:48:48 116.34672 39.99875
02-Feb-2008 18:51:59 116.34293 39.99968
02-Feb-2008 18:52:26 116.34282 40.00113
02-Feb-2008 18:53:55 116.34285 40.00385
02-Feb-2008 18:56:05 116.3361 40.00625
02-Feb-2008 18:57:47 116.33277 40.00083
02-Feb-2008 18:59:53 116.33242 40.00017
02-Feb-2008 19:02:15 116.33532 40.00593
02-Feb-2008 19:02:21 116.33538 40.00605
