Data(UTC) Time(UTC) Latitude Longitude
02-Feb-2008 13:37:40 116.37368 39.845
02-Feb-2008 13:42:39 116.37385 39.84447
02-Feb-2008 13:47:39 116.37517 39.84545
02-Feb-2008 13:52:39 116.3752 39.84538
02-Feb-2008 13:57:39 116.3752 39.84538
02-Feb-2008 14:02:40 116.37509 39.84536
02-Feb-2008 14:07:39 116.37507 39.84538
02-Feb-2008 14:12:39 116.37508 39.8454
02-Feb-2008 14:17:39 116.37508 39.84542
02-Feb-2008 14:22:39 116.37509 39.84544
02-Feb-2008 14:27:39 116.37508 39.84542
02-Feb-2008 14:32:39 116.37507 39.84542
02-Feb-2008 14:37:39 116.37528 39.84574
02-Feb-2008 14:42:39 116.3752 39.84568
02-Feb-2008 14:47:39 116.37512 39.84553
02-Feb-2008 14:52:39 116.37508 39.84556
02-Feb-2008 14:57:39 116.37508 39.84557
02-Feb-2008 15:02:24 116.37509 39.84537
02-Feb-2008 15:02:39 116.37514 39.84555
02-Feb-2008 15:02:39 116.37514 39.84555
02-Feb-2008 15:07:39 116.37506 39.84554
02-Feb-2008 15:12:39 116.37507 39.84553
02-Feb-2008 15:17:39 116.37509 39.84553
02-Feb-2008 15:22:39 116.3751 39.84553
02-Feb-2008 15:27:39 116.3751 39.84553
02-Feb-2008 15:32:39 116.3751 39.84549
02-Feb-2008 15:37:39 116.3751 39.84547
02-Feb-2008 15:42:38 116.37535 39.84509
02-Feb-2008 15:47:38 116.37504 39.84573
02-Feb-2008 15:52:39 116.37987 39.85537
02-Feb-2008 15:57:39 116.38167 39.87213
02-Feb-2008 16:02:38 116.38368 39.8872
02-Feb-2008 16:07:39 116.39363 39.89864
02-Feb-2008 16:12:39 116.40028 39.90615
02-Feb-2008 16:17:39 116.40095 39.91164
02-Feb-2008 16:22:39 116.40399 39.91392
02-Feb-2008 16:27:39 116.40761 39.91085
02-Feb-2008 16:32:39 116.41218 39.90225
02-Feb-2008 16:42:39 116.41223 39.8922
02-Feb-2008 16:47:39 116.41205 39.89213
02-Feb-2008 16:52:39 116.41204 39.89219
02-Feb-2008 16:57:39 116.41204 39.89217
02-Feb-2008 17:07:39 116.41205 39.89213
