Data(UTC) Time(UTC) Latitude Longitude
02-Feb-2008 13:31:07 116.37643 39.90688
02-Feb-2008 13:33:02 116.38455 39.90597
02-Feb-2008 13:33:59 116.3884 39.90605
02-Feb-2008 13:34:52 116.38982 39.90607
02-Feb-2008 13:34:55 116.38987 39.90607
02-Feb-2008 13:35:01 116.39005 39.90608
02-Feb-2008 13:36:01 116.3923 39.90615
02-Feb-2008 13:37:19 116.39433 39.90623
02-Feb-2008 13:37:58 116.39652 39.90628
02-Feb-2008 13:39:20 116.39925 39.90638
02-Feb-2008 13:41:34 116.41062 39.90667
02-Feb-2008 13:45:05 116.42472 39.9068
02-Feb-2008 13:45:59 116.42598 39.90433
02-Feb-2008 13:47:54 116.42092 39.90582
02-Feb-2008 14:00:04 116.41787 39.92285
02-Feb-2008 14:09:10 116.4125 39.92298
02-Feb-2008 14:09:31 116.41238 39.9229
02-Feb-2008 14:09:31 116.41238 39.9229
02-Feb-2008 14:09:50 116.41092 39.92307
02-Feb-2008 14:11:34 116.40192 39.92292
02-Feb-2008 14:15:15 116.3847 39.92117
02-Feb-2008 14:16:43 116.3761 39.92132
02-Feb-2008 14:19:13 116.37202 39.91315
02-Feb-2008 14:19:13 116.37202 39.91315
02-Feb-2008 14:20:29 116.3716 39.91097
02-Feb-2008 14:21:23 116.3708 39.91088
02-Feb-2008 14:22:41 116.37025 39.91007
02-Feb-2008 14:22:45 116.37018 39.90992
02-Feb-2008 14:24:36 116.36835 39.90945
02-Feb-2008 14:24:43 116.36825 39.90958
02-Feb-2008 14:25:48 116.36747 39.91022
02-Feb-2008 14:26:13 116.3676 39.91067
02-Feb-2008 14:26:13 116.3676 39.91067
02-Feb-2008 14:26:58 116.36752 39.91282
02-Feb-2008 14:29:44 116.35773 39.9159
02-Feb-2008 14:30:21 116.3585 39.91685
02-Feb-2008 14:31:57 116.35085 39.91722
02-Feb-2008 14:36:00 116.35143 39.93008
02-Feb-2008 14:37:06 116.34385 39.93107
02-Feb-2008 14:38:08 116.33922 39.93117
02-Feb-2008 14:38:16 116.33895 39.93117
02-Feb-2008 14:39:41 116.3379 39.9358
02-Feb-2008 14:39:46 116.3379 39.93582
02-Feb-2008 14:42:59 116.3336 39.93547
02-Feb-2008 14:43:02 116.33352 39.93552
02-Feb-2008 14:43:07 116.33338 39.93553
02-Feb-2008 14:43:46 116.33363 39.93543
02-Feb-2008 14:43:49 116.33372 39.93545
02-Feb-2008 14:45:49 116.33328 39.932
02-Feb-2008 14:46:47 116.33308 39.93138
02-Feb-2008 14:49:43 116.34825 39.93083
02-Feb-2008 14:51:57 116.36157 39.931
02-Feb-2008 14:54:09 116.36653 39.93118
02-Feb-2008 14:56:40 116.37082 39.92773
02-Feb-2008 14:56:44 116.37083 39.92763
02-Feb-2008 14:56:55 116.37082 39.92698
02-Feb-2008 14:57:43 116.37088 39.92602
02-Feb-2008 14:58:31 116.37103 39.9216
02-Feb-2008 15:02:39 116.37065 39.91088
02-Feb-2008 15:02:39 116.37065 39.91088
02-Feb-2008 15:03:36 116.37035 39.91002
02-Feb-2008 15:03:54 116.36988 39.9097
02-Feb-2008 15:04:49 116.36908 39.90968
02-Feb-2008 15:06:00 116.36812 39.91047
02-Feb-2008 15:06:03 116.3681 39.91052
02-Feb-2008 15:06:36 116.36785 39.91148
02-Feb-2008 15:24:18 116.32845 39.92678
02-Feb-2008 15:24:45 116.32817 39.92695
02-Feb-2008 15:25:11 116.32797 39.9269
02-Feb-2008 15:25:20 116.32787 39.92662
02-Feb-2008 15:28:27 116.31985 39.92335
02-Feb-2008 15:30:07 116.31982 39.93037
02-Feb-2008 15:31:47 116.31962 39.93688
02-Feb-2008 15:34:54 116.31808 39.94972
02-Feb-2008 15:36:26 116.31737 39.95512
02-Feb-2008 15:36:26 116.31737 39.95512
02-Feb-2008 15:38:19 116.3161 39.96348
02-Feb-2008 15:38:52 116.31567 39.96477
02-Feb-2008 15:42:22 116.31208 39.97328
02-Feb-2008 15:42:42 116.31187 39.97387
02-Feb-2008 15:45:00 116.3033 39.97453
02-Feb-2008 15:45:58 116.30302 39.97453
02-Feb-2008 15:46:36 116.30263 39.97718
