Data(UTC) Time(UTC) Latitude Longitude
02-Feb-2008 13:41:48 116.32134 39.99139
02-Feb-2008 13:53:07 116.31133 39.97492
02-Feb-2008 13:57:18 116.32465 39.97503
02-Feb-2008 14:01:54 116.32749 39.97459
02-Feb-2008 14:03:10 116.32801 39.96656
02-Feb-2008 14:22:03 116.43075 39.96755
02-Feb-2008 14:27:05 116.42568 39.9581
02-Feb-2008 14:27:18 116.42571 39.95751
02-Feb-2008 14:32:07 116.40661 39.94784
02-Feb-2008 14:42:10 116.34932 39.93775
02-Feb-2008 14:47:24 116.34992 39.92486
02-Feb-2008 14:57:15 116.36656 39.89821
02-Feb-2008 15:07:31 116.37854 39.89244
02-Feb-2008 15:07:31 116.37854 39.89244
02-Feb-2008 15:12:20 116.37706 39.90415
02-Feb-2008 15:12:20 116.37706 39.90415
02-Feb-2008 15:37:28 116.38749 39.94898
02-Feb-2008 15:47:32 116.38833 39.95012
02-Feb-2008 15:51:19 116.39684 39.95604
02-Feb-2008 15:56:53 116.39687 39.95569
02-Feb-2008 15:56:53 116.39687 39.95569
02-Feb-2008 16:16:08 116.39681 39.956
02-Feb-2008 16:16:59 116.39681 39.956
02-Feb-2008 16:21:10 116.39681 39.956
02-Feb-2008 16:27:03 116.39681 39.956
02-Feb-2008 16:31:13 116.39684 39.95599
02-Feb-2008 16:36:15 116.39684 39.95599
02-Feb-2008 16:37:06 116.39684 39.95599
02-Feb-2008 16:41:16 116.39685 39.95599
02-Feb-2008 16:46:18 116.39685 39.95599
02-Feb-2008 16:47:09 116.3969 39.95599
02-Feb-2008 16:51:20 116.3969 39.95601
02-Feb-2008 16:56:21 116.39688 39.95599
02-Feb-2008 16:57:12 116.39688 39.95599
02-Feb-2008 17:01:23 116.39676 39.95596
02-Feb-2008 17:06:24 116.39675 39.95597
02-Feb-2008 17:07:15 116.39675 39.95597
02-Feb-2008 17:11:25 116.39679 39.95597
02-Feb-2008 17:17:18 116.39676 39.95602
02-Feb-2008 17:21:29 116.40244 39.9483
02-Feb-2008 17:26:30 116.40214 39.94882
02-Feb-2008 17:27:21 116.40195 39.95204
02-Feb-2008 17:31:32 116.41249 39.95284
02-Feb-2008 17:36:34 116.41035 39.94583
02-Feb-2008 17:37:25 116.41038 39.94525
02-Feb-2008 17:41:35 116.41048 39.94086
02-Feb-2008 17:46:37 116.41083 39.9333
02-Feb-2008 17:47:28 116.41085 39.93289
02-Feb-2008 17:51:39 116.41103 39.92695
02-Feb-2008 17:56:40 116.41093 39.93057
02-Feb-2008 17:56:40 116.41093 39.93057
02-Feb-2008 17:57:31 116.41097 39.93165
02-Feb-2008 18:01:42 116.4215 39.93215
02-Feb-2008 18:06:44 116.42432 39.93215
02-Feb-2008 18:07:35 116.42456 39.93217
02-Feb-2008 18:11:45 116.42648 39.9323
02-Feb-2008 18:16:47 116.44371 39.93232
02-Feb-2008 18:17:38 116.44523 39.93232
02-Feb-2008 18:21:49 116.4575 39.93235
02-Feb-2008 19:51:44 116.5783 39.97744
02-Feb-2008 19:56:35 116.6137 39.98582
