Data(UTC) Time(UTC) Latitude Longitude
02-Feb-2008 13:38:44 116.70179 40.03891
02-Feb-2008 13:43:44 116.71092 40.03904
02-Feb-2008 13:48:44 116.7029 40.03926
02-Feb-2008 13:53:44 116.70272 40.0393
02-Feb-2008 13:58:44 116.70275 40.03935
02-Feb-2008 14:01:55 116.70276 40.03935
02-Feb-2008 14:08:45 116.70279 40.03939
02-Feb-2008 14:13:45 116.7028 40.0394
02-Feb-2008 14:18:45 116.70281 40.0394
02-Feb-2008 14:18:45 116.70281 40.0394
02-Feb-2008 14:23:44 116.70282 40.03941
02-Feb-2008 14:28:44 116.70282 40.03942
02-Feb-2008 14:28:44 116.70282 40.03942
02-Feb-2008 14:33:44 116.70283 40.03943
02-Feb-2008 14:38:44 116.70283 40.03943
02-Feb-2008 14:43:44 116.7028 40.03935
02-Feb-2008 14:48:44 116.7028 40.03935
02-Feb-2008 14:53:44 116.7028 40.03935
02-Feb-2008 14:58:44 116.70141 40.03936
02-Feb-2008 15:03:45 116.7014 40.03938
02-Feb-2008 15:13:44 116.70004 40.04374
02-Feb-2008 15:18:44 116.69877 40.07814
02-Feb-2008 15:23:44 116.66924 40.09485
02-Feb-2008 15:28:44 116.64038 40.12582
02-Feb-2008 15:33:44 116.65107 40.12525
02-Feb-2008 15:38:44 116.65711 40.11348
02-Feb-2008 15:43:44 116.6571 40.11349
02-Feb-2008 15:48:44 116.65709 40.11334
02-Feb-2008 15:53:44 116.65709 40.11335
02-Feb-2008 15:58:44 116.6571 40.11332
02-Feb-2008 16:03:44 116.65714 40.1128
02-Feb-2008 16:08:44 116.65713 40.113
02-Feb-2008 16:13:44 116.65712 40.11302
02-Feb-2008 16:18:44 116.65716 40.1137
02-Feb-2008 16:23:44 116.6573 40.11313
02-Feb-2008 16:28:44 116.65717 40.11334
02-Feb-2008 16:33:44 116.65718 40.11329
02-Feb-2008 16:38:44 116.65718 40.11323
02-Feb-2008 16:48:44 116.65113 40.1318
02-Feb-2008 16:53:44 116.64672 40.13604
02-Feb-2008 16:58:44 116.64546 40.13185
02-Feb-2008 17:03:44 116.64329 40.1289
02-Feb-2008 17:08:44 116.64345 40.12857
02-Feb-2008 17:23:44 116.6434 40.12864
02-Feb-2008 17:28:44 116.6434 40.12866
02-Feb-2008 17:33:44 116.6434 40.12866
02-Feb-2008 17:38:44 116.6434 40.12866
02-Feb-2008 17:43:44 116.64339 40.12865
02-Feb-2008 17:48:44 116.64339 40.12864
02-Feb-2008 17:53:44 116.64339 40.12864
02-Feb-2008 17:58:44 116.64339 40.12864
02-Feb-2008 18:08:44 116.64338 40.12863
02-Feb-2008 18:13:43 116.64339 40.12862
02-Feb-2008 18:18:43 116.64346 40.12863
02-Feb-2008 18:23:43 116.64343 40.1286
02-Feb-2008 18:28:43 116.6434 40.12859
02-Feb-2008 18:38:43 116.63389 40.13562
02-Feb-2008 18:43:43 116.6287 40.13805
02-Feb-2008 18:48:43 116.63306 40.13602
02-Feb-2008 18:53:44 116.6396 40.122
02-Feb-2008 18:58:44 116.65355 40.08128
02-Feb-2008 19:03:44 116.69454 40.06009
02-Feb-2008 19:08:44 116.70177 40.03894
02-Feb-2008 19:13:43 116.70175 40.03893
02-Feb-2008 19:18:43 116.70175 40.03893
02-Feb-2008 19:18:43 116.70175 40.03893
02-Feb-2008 19:23:43 116.70175 40.03892
02-Feb-2008 19:23:43 116.70175 40.03892
02-Feb-2008 19:28:43 116.70175 40.03892
02-Feb-2008 19:33:43 116.70175 40.03892
02-Feb-2008 19:38:43 116.70175 40.03892
