Data(UTC) Time(UTC) Latitude Longitude
02-Feb-2008 13:46:05 116.64568 40.12503
02-Feb-2008 13:46:05 116.64568 40.12503
02-Feb-2008 13:46:05 116.64568 40.12503
02-Feb-2008 13:46:05 116.64568 40.12503
02-Feb-2008 13:46:05 116.64568 40.12503
02-Feb-2008 14:30:32 116.59189 40.12691
02-Feb-2008 14:40:36 116.5518 40.08029
02-Feb-2008 14:45:37 116.55272 40.07307
02-Feb-2008 14:52:36 116.5527 40.073
02-Feb-2008 14:52:36 116.5527 40.073
02-Feb-2008 14:52:36 116.5527 40.073
02-Feb-2008 14:52:36 116.5527 40.073
02-Feb-2008 14:52:36 116.5527 40.073
02-Feb-2008 14:52:36 116.5527 40.073
02-Feb-2008 14:52:36 116.5527 40.073
02-Feb-2008 14:52:36 116.5527 40.073
02-Feb-2008 14:52:36 116.5527 40.073
02-Feb-2008 15:42:07 116.55274 40.07297
02-Feb-2008 15:47:09 116.55267 40.07302
02-Feb-2008 15:52:11 116.55267 40.07299
02-Feb-2008 15:57:12 116.5527 40.07296
02-Feb-2008 16:07:16 116.55272 40.07299
02-Feb-2008 16:37:21 116.4214 39.98229
02-Feb-2008 17:06:03 116.50718 40.01087
02-Feb-2008 17:11:05 116.52759 40.04048
02-Feb-2008 17:19:45 116.52909 40.04009
02-Feb-2008 17:28:57 116.52907 40.04009
02-Feb-2008 17:37:28 116.55163 40.07004
02-Feb-2008 17:43:57 116.55159 40.06991
02-Feb-2008 17:53:09 116.55253 40.07307
02-Feb-2008 18:03:12 116.55276 40.07305
02-Feb-2008 18:08:14 116.55268 40.07302
02-Feb-2008 18:18:18 116.55276 40.07301
02-Feb-2008 18:33:41 116.5567 40.06817
02-Feb-2008 18:38:43 116.55278 40.07297
02-Feb-2008 18:43:45 116.5528 40.07298
02-Feb-2008 18:48:47 116.55282 40.07299
02-Feb-2008 18:53:48 116.55278 40.073
02-Feb-2008 18:58:50 116.55279 40.07301
02-Feb-2008 19:03:52 116.55282 40.07302
02-Feb-2008 19:08:54 116.55284 40.07297
02-Feb-2008 19:13:56 116.55264 40.07305
02-Feb-2008 19:13:56 116.55264 40.07305
02-Feb-2008 19:18:57 116.55267 40.07316
02-Feb-2008 19:23:59 116.55266 40.07302
02-Feb-2008 19:29:01 116.55272 40.07302
02-Feb-2008 19:34:03 116.55273 40.07301
02-Feb-2008 19:39:05 116.55262 40.07298
02-Feb-2008 19:44:06 116.55273 40.07306
02-Feb-2008 19:49:08 116.55624 40.06657
02-Feb-2008 19:54:10 116.55619 40.06651
02-Feb-2008 19:59:12 116.54948 40.06431
02-Feb-2008 20:04:13 116.54609 40.07496
02-Feb-2008 21:25:11 116.54715 40.07464
02-Feb-2008 21:25:11 116.54715 40.07464
02-Feb-2008 21:25:11 116.54715 40.07464
02-Feb-2008 21:25:11 116.54715 40.07464
02-Feb-2008 21:25:11 116.54715 40.07464
02-Feb-2008 21:25:11 116.54715 40.07464
03-Feb-2008 02:31:24 116.54712 40.07459
03-Feb-2008 02:31:24 116.54712 40.07459
03-Feb-2008 02:31:24 116.54712 40.07459
03-Feb-2008 02:31:24 116.54712 40.07459
03-Feb-2008 02:31:24 116.54712 40.07459
03-Feb-2008 02:31:24 116.54712 40.07459
03-Feb-2008 02:31:24 116.54712 40.07459
03-Feb-2008 02:31:24 116.54712 40.07459
03-Feb-2008 02:31:24 116.54712 40.07459
03-Feb-2008 02:31:24 116.54712 40.07459
03-Feb-2008 02:31:24 116.54712 40.07459
03-Feb-2008 02:31:24 116.54712 40.07459
03-Feb-2008 02:31:24 116.54712 40.07459
03-Feb-2008 02:31:24 116.54712 40.07459
03-Feb-2008 06:47:01 116.5481 40.0647
03-Feb-2008 06:52:03 116.49683 40.09404
03-Feb-2008 06:57:05 116.49256 40.13818
03-Feb-2008 07:02:07 116.47858 40.1741
03-Feb-2008 07:07:09 116.41348 40.17711
03-Feb-2008 08:31:24 116.56223 40.06565
03-Feb-2008 08:39:32 116.5471 40.07461
03-Feb-2008 08:44:38 116.54711 40.07456
03-Feb-2008 08:44:38 116.54711 40.07456
03-Feb-2008 08:44:38 116.54711 40.07456
03-Feb-2008 08:44:38 116.54711 40.07456
03-Feb-2008 08:44:38 116.54711 40.07456
03-Feb-2008 08:44:38 116.54711 40.07456
03-Feb-2008 08:44:38 116.54711 40.07456
03-Feb-2008 08:44:38 116.54711 40.07456
03-Feb-2008 08:44:38 116.54711 40.07456
03-Feb-2008 08:44:38 116.54711 40.07456
03-Feb-2008 08:44:38 116.54711 40.07456
03-Feb-2008 08:44:38 116.54711 40.07456
03-Feb-2008 08:44:38 116.54711 40.07456
03-Feb-2008 08:44:38 116.54711 40.07456
03-Feb-2008 08:44:38 116.54711 40.07456
03-Feb-2008 08:44:38 116.54711 40.07456
03-Feb-2008 08:44:38 116.54711 40.07456
03-Feb-2008 08:44:38 116.54711 40.07456
03-Feb-2008 08:44:38 116.54711 40.07456
03-Feb-2008 08:44:38 116.54711 40.07456
03-Feb-2008 13:00:16 116.55118 40.07049
03-Feb-2008 13:07:12 116.55158 40.07018
03-Feb-2008 13:16:25 116.5525 40.07309
03-Feb-2008 13:21:27 116.55249 40.07313
03-Feb-2008 13:21:27 116.55249 40.07313
03-Feb-2008 13:26:28 116.55246 40.07312
03-Feb-2008 13:31:30 116.55252 40.07304
03-Feb-2008 13:36:32 116.55264 40.07307
03-Feb-2008 13:41:34 116.55269 40.07308
03-Feb-2008 13:46:36 116.55263 40.07322
03-Feb-2008 13:56:39 116.55266 40.07326
03-Feb-2008 14:01:41 116.55262 40.07325
03-Feb-2008 14:06:43 116.55267 40.073
03-Feb-2008 14:11:44 116.55264 40.07328
03-Feb-2008 14:16:46 116.55265 40.07323
03-Feb-2008 14:21:48 116.55587 40.06542
03-Feb-2008 14:26:50 116.58215 40.06481
03-Feb-2008 14:31:52 116.58025 40.0719
03-Feb-2008 14:36:53 116.5803 40.07623
03-Feb-2008 15:29:15 116.46161 39.86913
03-Feb-2008 15:34:17 116.4771 39.86644
03-Feb-2008 15:39:19 116.49549 39.85961
03-Feb-2008 15:45:45 116.50778 39.86235
03-Feb-2008 15:50:47 116.49914 39.8596
03-Feb-2008 16:44:34 116.36996 39.90652
03-Feb-2008 16:47:56 116.37014 39.90727
03-Feb-2008 17:05:53 116.34788 39.92681
03-Feb-2008 17:39:04 116.43269 39.92103
03-Feb-2008 17:44:06 116.43451 39.92227
03-Feb-2008 17:49:08 116.42917 39.92882
03-Feb-2008 17:54:09 116.43294 39.94584
03-Feb-2008 17:59:11 116.45159 39.96038
03-Feb-2008 18:04:08 116.45699 39.97442
03-Feb-2008 18:21:31 116.47777 40.00853
03-Feb-2008 18:26:33 116.49898 40.00381
03-Feb-2008 18:31:35 116.52366 40.03344
03-Feb-2008 18:36:36 116.54148 40.0571
03-Feb-2008 18:41:38 116.55243 40.07307
03-Feb-2008 18:45:56 116.55244 40.07305
03-Feb-2008 18:51:45 116.55241 40.07308
03-Feb-2008 18:56:47 116.55244 40.07311
03-Feb-2008 19:01:48 116.55164 40.07018
03-Feb-2008 19:08:24 116.55162 40.07017
03-Feb-2008 19:17:35 116.55257 40.07307
03-Feb-2008 19:22:37 116.5527 40.07306
03-Feb-2008 19:27:39 116.55264 40.07298
03-Feb-2008 19:32:40 116.5526 40.07311
03-Feb-2008 19:37:42 116.55261 40.07309
03-Feb-2008 19:42:44 116.55261 40.07301
03-Feb-2008 19:47:46 116.55265 40.07297
03-Feb-2008 19:52:47 116.55264 40.07291
03-Feb-2008 20:22:31 116.65929 40.13252
03-Feb-2008 20:27:33 116.64603 40.12906
03-Feb-2008 20:32:35 116.61871 40.12784
03-Feb-2008 20:37:36 116.56837 40.11656
03-Feb-2008 20:42:38 116.55177 40.08018
03-Feb-2008 20:47:40 116.55256 40.07313
03-Feb-2008 20:53:04 116.55254 40.0731
03-Feb-2008 20:53:04 116.55254 40.0731
03-Feb-2008 20:53:04 116.55254 40.0731
03-Feb-2008 21:12:22 116.55257 40.07307
03-Feb-2008 21:17:24 116.55263 40.07304
03-Feb-2008 21:22:44 116.5527 40.07303
03-Feb-2008 21:27:27 116.55265 40.0731
03-Feb-2008 21:37:31 116.55271 40.07303
03-Feb-2008 21:42:33 116.5527 40.07311
03-Feb-2008 21:47:35 116.55278 40.07308
03-Feb-2008 21:52:36 116.55264 40.07319
03-Feb-2008 21:57:38 116.55273 40.07309
03-Feb-2008 22:02:40 116.55271 40.07304
03-Feb-2008 22:07:42 116.55238 40.0712
03-Feb-2008 22:12:44 116.5471 40.07462
04-Feb-2008 07:11:11 116.54503 40.07545
04-Feb-2008 07:16:13 116.51691 40.08007
04-Feb-2008 07:21:15 116.46606 40.08505
04-Feb-2008 07:26:16 116.42823 40.0876
04-Feb-2008 07:31:18 116.38009 40.08562
04-Feb-2008 07:36:20 116.33749 40.0851
04-Feb-2008 07:41:22 116.32866 40.06934
04-Feb-2008 07:46:23 116.32762 40.06711
04-Feb-2008 07:51:25 116.32748 40.06698
04-Feb-2008 08:31:30 116.58348 40.07928
04-Feb-2008 08:36:32 116.58061 40.0742
04-Feb-2008 08:41:34 116.56406 40.06433
04-Feb-2008 08:46:35 116.55211 40.08
04-Feb-2008 08:55:24 116.54714 40.07461
04-Feb-2008 08:55:24 116.54714 40.07461
04-Feb-2008 08:55:24 116.54714 40.07461
04-Feb-2008 08:55:24 116.54714 40.07461
04-Feb-2008 08:55:24 116.54714 40.07461
04-Feb-2008 08:55:24 116.54714 40.07461
04-Feb-2008 08:55:24 116.54714 40.07461
04-Feb-2008 08:55:24 116.54714 40.07461
04-Feb-2008 08:55:24 116.54714 40.07461
04-Feb-2008 08:55:24 116.54714 40.07461
04-Feb-2008 08:55:24 116.54714 40.07461
04-Feb-2008 08:55:24 116.54714 40.07461
04-Feb-2008 08:55:24 116.54714 40.07461
04-Feb-2008 08:55:24 116.54714 40.07461
04-Feb-2008 08:55:24 116.54714 40.07461
04-Feb-2008 08:55:24 116.54714 40.07461
04-Feb-2008 08:55:24 116.54714 40.07461
04-Feb-2008 08:55:24 116.54714 40.07461
04-Feb-2008 08:55:24 116.54714 40.07461
04-Feb-2008 08:55:24 116.54714 40.07461
04-Feb-2008 08:55:24 116.54714 40.07461
04-Feb-2008 08:55:24 116.54714 40.07461
04-Feb-2008 08:55:24 116.54714 40.07461
04-Feb-2008 08:55:24 116.54714 40.07461
04-Feb-2008 12:15:42 116.5136 40.01885
04-Feb-2008 12:20:44 116.4999 40.00476
04-Feb-2008 12:25:46 116.52307 39.95763
04-Feb-2008 12:30:47 116.52945 39.90842
04-Feb-2008 12:40:51 116.50709 39.90926
04-Feb-2008 12:45:53 116.5063 39.90793
04-Feb-2008 12:50:55 116.50478 39.90754
04-Feb-2008 12:55:56 116.50352 39.90804
04-Feb-2008 13:20:55 116.58668 40.07697
04-Feb-2008 13:25:57 116.5824 40.07572
04-Feb-2008 14:20:06 116.31922 39.89598
04-Feb-2008 14:22:00 116.31847 39.89606
04-Feb-2008 14:27:02 116.30391 39.88927
04-Feb-2008 14:40:21 116.32046 39.88171
04-Feb-2008 14:49:30 116.33614 39.89095
04-Feb-2008 14:54:31 116.32843 39.89353
04-Feb-2008 15:35:04 116.44118 39.9022
04-Feb-2008 15:40:06 116.50823 39.90659
04-Feb-2008 15:45:07 116.57515 39.90902
04-Feb-2008 15:50:09 116.62553 39.90526
04-Feb-2008 15:55:11 116.62473 39.90302
04-Feb-2008 16:00:13 116.62472 39.90294
04-Feb-2008 16:34:58 116.58264 40.07947
04-Feb-2008 16:40:00 116.58389 40.07786
04-Feb-2008 16:40:00 116.58389 40.07786
04-Feb-2008 16:45:02 116.58118 40.07062
04-Feb-2008 16:50:03 116.57589 40.06289
04-Feb-2008 16:55:05 116.55169 40.06999
04-Feb-2008 17:00:07 116.55152 40.07009
04-Feb-2008 17:10:30 116.55203 40.07204
04-Feb-2008 17:15:31 116.55271 40.07315
04-Feb-2008 17:20:33 116.55265 40.0731
04-Feb-2008 17:25:35 116.55259 40.073
04-Feb-2008 17:30:37 116.55274 40.07298
04-Feb-2008 17:35:38 116.55272 40.07301
04-Feb-2008 17:40:40 116.55267 40.07296
04-Feb-2008 17:45:42 116.5527 40.07298
04-Feb-2008 17:50:44 116.55273 40.073
04-Feb-2008 17:55:46 116.55275 40.07302
04-Feb-2008 18:00:47 116.55277 40.07301
04-Feb-2008 18:15:53 116.5527 40.07295
04-Feb-2008 18:20:55 116.5527 40.073
04-Feb-2008 18:25:56 116.55271 40.07299
04-Feb-2008 18:30:58 116.55274 40.07303
04-Feb-2008 18:36:00 116.55274 40.073
04-Feb-2008 18:36:00 116.55274 40.073
04-Feb-2008 18:41:02 116.5527 40.07301
04-Feb-2008 18:46:03 116.55264 40.07309
04-Feb-2008 18:51:05 116.55271 40.07298
04-Feb-2008 18:56:07 116.55273 40.07295
04-Feb-2008 19:01:09 116.55275 40.07297
04-Feb-2008 19:48:45 116.52145 39.78894
04-Feb-2008 19:53:47 116.52141 39.78898
04-Feb-2008 19:58:48 116.51816 39.78588
04-Feb-2008 20:14:43 116.50672 39.81697
04-Feb-2008 20:19:45 116.49119 39.80819
04-Feb-2008 20:24:47 116.54176 39.84778
04-Feb-2008 20:29:48 116.53784 39.91508
04-Feb-2008 20:34:50 116.51091 39.97856
04-Feb-2008 20:39:52 116.51174 40.01584
04-Feb-2008 20:44:54 116.52917 40.0437
04-Feb-2008 20:49:55 116.55678 40.06549
04-Feb-2008 20:54:56 116.55278 40.07309
04-Feb-2008 21:38:30 116.41089 39.96394
04-Feb-2008 21:43:32 116.40765 39.96757
04-Feb-2008 21:48:33 116.44158 39.99372
04-Feb-2008 21:53:35 116.49112 39.99888
04-Feb-2008 22:08:40 116.55265 40.07314
04-Feb-2008 22:08:40 116.55265 40.07314
04-Feb-2008 22:13:42 116.55266 40.07301
04-Feb-2008 22:23:46 116.55255 40.07301
04-Feb-2008 22:28:48 116.55266 40.07303
04-Feb-2008 22:33:49 116.55279 40.07331
04-Feb-2008 22:38:51 116.55166 40.07978
04-Feb-2008 22:41:40 116.54722 40.07455
05-Feb-2008 06:17:57 116.54353 40.07228
05-Feb-2008 06:22:59 116.52555 40.03687
05-Feb-2008 06:28:01 116.49791 40.0032
05-Feb-2008 06:33:02 116.44179 40.01731
05-Feb-2008 06:38:04 116.3699 40.02174
05-Feb-2008 06:43:06 116.35895 40.01629
05-Feb-2008 06:48:08 116.34359 40.03552
05-Feb-2008 07:27:03 116.58669 40.07762
05-Feb-2008 07:32:05 116.57934 40.04728
05-Feb-2008 07:37:07 116.50706 40.00963
05-Feb-2008 07:42:09 116.44589 39.9815
05-Feb-2008 07:47:11 116.37062 39.98624
05-Feb-2008 07:52:12 116.29708 39.98395
05-Feb-2008 07:57:14 116.29249 39.97209
05-Feb-2008 08:02:16 116.29252 39.97209
05-Feb-2008 08:07:18 116.29253 39.97208
05-Feb-2008 08:12:20 116.29252 39.97216
05-Feb-2008 08:17:21 116.29253 39.97203
05-Feb-2008 09:03:11 116.58069 40.0765
05-Feb-2008 09:08:13 116.57665 40.06281
05-Feb-2008 09:13:15 116.55189 40.07161
05-Feb-2008 09:18:17 116.55206 40.08001
05-Feb-2008 09:28:07 116.54709 40.07462
05-Feb-2008 09:28:07 116.54709 40.07462
05-Feb-2008 09:28:07 116.54709 40.07462
05-Feb-2008 09:28:07 116.54709 40.07462
05-Feb-2008 09:28:07 116.54709 40.07462
05-Feb-2008 09:28:07 116.54709 40.07462
05-Feb-2008 09:28:07 116.54709 40.07462
05-Feb-2008 09:28:07 116.54709 40.07462
05-Feb-2008 09:28:07 116.54709 40.07462
05-Feb-2008 09:28:07 116.54709 40.07462
05-Feb-2008 09:28:07 116.54709 40.07462
05-Feb-2008 09:28:07 116.54709 40.07462
05-Feb-2008 09:28:07 116.54709 40.07462
05-Feb-2008 09:28:07 116.54709 40.07462
05-Feb-2008 09:28:07 116.54709 40.07462
05-Feb-2008 09:28:07 116.54709 40.07462
05-Feb-2008 09:28:07 116.54709 40.07462
05-Feb-2008 09:28:07 116.54709 40.07462
05-Feb-2008 09:28:07 116.54709 40.07462
05-Feb-2008 09:28:07 116.54709 40.07462
05-Feb-2008 09:28:07 116.54709 40.07462
05-Feb-2008 09:28:07 116.54709 40.07462
05-Feb-2008 09:28:07 116.54709 40.07462
05-Feb-2008 12:28:18 116.55023 40.07088
05-Feb-2008 12:33:20 116.55275 40.0731
05-Feb-2008 12:38:22 116.55271 40.07305
05-Feb-2008 12:43:23 116.55275 40.07307
05-Feb-2008 12:43:23 116.55275 40.07307
05-Feb-2008 12:48:25 116.55279 40.07303
05-Feb-2008 12:53:27 116.55274 40.07304
05-Feb-2008 12:58:29 116.55275 40.07304
05-Feb-2008 13:03:31 116.55279 40.07306
05-Feb-2008 13:08:32 116.55279 40.07301
05-Feb-2008 13:13:34 116.55275 40.07308
05-Feb-2008 13:23:38 116.55271 40.07311
05-Feb-2008 13:28:39 116.55273 40.07303
05-Feb-2008 13:33:41 116.55273 40.07312
05-Feb-2008 13:38:43 116.55268 40.07308
05-Feb-2008 13:43:45 116.5549 40.09584
05-Feb-2008 13:48:47 116.57445 40.11664
05-Feb-2008 13:53:48 116.62271 40.11631
05-Feb-2008 14:36:07 116.43764 39.95878
05-Feb-2008 15:07:55 116.54954 40.02423
05-Feb-2008 15:12:57 116.54962 40.0242
05-Feb-2008 15:17:59 116.54951 40.02421
05-Feb-2008 15:23:01 116.54954 40.02424
05-Feb-2008 15:23:01 116.54954 40.02424
05-Feb-2008 15:28:03 116.54445 40.03205
05-Feb-2008 15:33:04 116.54222 40.03272
05-Feb-2008 16:05:37 116.43283 40.0338
05-Feb-2008 16:10:39 116.44315 40.01676
05-Feb-2008 16:15:40 116.49609 40.00108
05-Feb-2008 16:20:42 116.52335 40.03286
05-Feb-2008 16:25:44 116.5477 40.06228
05-Feb-2008 16:25:44 116.5477 40.06228
05-Feb-2008 16:29:29 116.55166 40.06988
05-Feb-2008 16:34:53 116.55166 40.06995
05-Feb-2008 16:34:53 116.55166 40.06995
05-Feb-2008 16:50:07 116.55268 40.07307
05-Feb-2008 16:55:09 116.55267 40.07297
05-Feb-2008 17:00:11 116.5526 40.07294
05-Feb-2008 17:10:14 116.55285 40.07329
05-Feb-2008 17:15:16 116.55276 40.0732
05-Feb-2008 17:20:18 116.55273 40.07314
05-Feb-2008 17:25:20 116.55272 40.07308
05-Feb-2008 17:30:21 116.5527 40.07307
05-Feb-2008 17:35:23 116.55267 40.07309
05-Feb-2008 17:40:25 116.5527 40.07308
05-Feb-2008 17:45:27 116.55265 40.07299
05-Feb-2008 17:50:29 116.55271 40.07302
05-Feb-2008 17:55:30 116.55268 40.07307
05-Feb-2008 18:10:36 116.55262 40.07301
05-Feb-2008 18:15:37 116.55571 40.0624
05-Feb-2008 18:18:19 116.55941 40.06121
05-Feb-2008 18:23:35 116.55939 40.06118
05-Feb-2008 18:23:35 116.55939 40.06118
05-Feb-2008 18:37:50 116.55941 40.0612
05-Feb-2008 18:42:52 116.55278 40.07297
05-Feb-2008 18:47:54 116.55276 40.07302
05-Feb-2008 18:52:56 116.55279 40.07301
05-Feb-2008 18:57:58 116.55276 40.073
05-Feb-2008 19:07:38 116.55984 40.11689
05-Feb-2008 19:12:40 116.58194 40.11816
05-Feb-2008 19:17:42 116.58308 40.11925
05-Feb-2008 20:21:26 116.39097 39.8516
05-Feb-2008 20:50:42 116.42741 39.84842
05-Feb-2008 20:53:46 116.43279 39.85347
05-Feb-2008 20:58:48 116.45006 39.86201
05-Feb-2008 21:03:49 116.47129 39.8695
05-Feb-2008 21:16:34 116.49813 39.92238
05-Feb-2008 21:26:31 116.47888 39.92174
05-Feb-2008 21:31:33 116.47661 39.93234
05-Feb-2008 21:36:35 116.48683 39.95264
