Data(UTC) Time(UTC) Latitude Longitude
02-Feb-2008 13:38:04 116.31491 39.90281
02-Feb-2008 13:43:04 116.3149 39.90281
02-Feb-2008 13:48:04 116.3149 39.90276
02-Feb-2008 13:53:04 116.31491 39.90278
02-Feb-2008 13:58:04 116.3149 39.9028
02-Feb-2008 14:03:04 116.31493 39.90277
02-Feb-2008 14:08:04 116.31485 39.90279
02-Feb-2008 14:13:04 116.31485 39.90277
02-Feb-2008 14:18:04 116.31496 39.9028
02-Feb-2008 14:23:04 116.31488 39.90274
02-Feb-2008 14:28:04 116.31497 39.90279
02-Feb-2008 14:33:03 116.315 39.89921
02-Feb-2008 14:38:03 116.32224 39.89923
02-Feb-2008 14:43:03 116.34253 39.88871
02-Feb-2008 14:48:03 116.3503 39.87645
02-Feb-2008 14:48:03 116.3503 39.87645
02-Feb-2008 14:53:03 116.35535 39.87552
02-Feb-2008 14:53:03 116.35535 39.87552
02-Feb-2008 14:58:03 116.35535 39.87541
02-Feb-2008 15:03:03 116.35532 39.87547
02-Feb-2008 15:13:03 116.35545 39.8755
02-Feb-2008 15:18:03 116.35545 39.87544
02-Feb-2008 15:23:03 116.35537 39.87547
02-Feb-2008 15:28:03 116.35539 39.87549
02-Feb-2008 15:38:03 116.3554 39.87547
02-Feb-2008 15:43:03 116.35546 39.87529
02-Feb-2008 15:48:03 116.35546 39.87531
02-Feb-2008 15:53:03 116.35546 39.87532
02-Feb-2008 15:58:03 116.35544 39.87526
02-Feb-2008 16:03:03 116.35538 39.87526
02-Feb-2008 16:08:03 116.35546 39.87556
02-Feb-2008 16:13:03 116.35529 39.87553
02-Feb-2008 16:18:03 116.35532 39.87538
02-Feb-2008 16:23:03 116.35535 39.87544
02-Feb-2008 16:28:03 116.35558 39.87547
02-Feb-2008 16:33:03 116.35551 39.87545
02-Feb-2008 16:38:03 116.3556 39.87551
02-Feb-2008 16:43:03 116.35548 39.87553
02-Feb-2008 16:48:03 116.35538 39.87558
02-Feb-2008 16:58:03 116.35535 39.87558
02-Feb-2008 17:08:03 116.35549 39.8756
02-Feb-2008 17:13:03 116.35544 39.87552
02-Feb-2008 17:18:03 116.35548 39.87564
02-Feb-2008 17:23:03 116.35544 39.87558
02-Feb-2008 17:28:03 116.35554 39.87555
02-Feb-2008 17:33:03 116.35544 39.87562
02-Feb-2008 17:38:03 116.35539 39.87542
02-Feb-2008 17:43:03 116.35544 39.87553
02-Feb-2008 17:48:03 116.35544 39.87552
02-Feb-2008 17:53:03 116.35535 39.87559
02-Feb-2008 17:58:03 116.35547 39.87559
02-Feb-2008 18:03:03 116.35542 39.87555
02-Feb-2008 18:08:03 116.35537 39.87551
02-Feb-2008 18:18:03 116.35546 39.87554
02-Feb-2008 18:23:03 116.35546 39.87558
02-Feb-2008 18:28:03 116.35547 39.87554
02-Feb-2008 18:33:03 116.35549 39.87554
02-Feb-2008 18:38:03 116.35561 39.87553
02-Feb-2008 18:43:03 116.35552 39.87558
02-Feb-2008 18:48:03 116.35555 39.87554
02-Feb-2008 18:53:03 116.36153 39.87453
02-Feb-2008 18:58:02 116.36147 39.87456
02-Feb-2008 19:03:02 116.35592 39.87173
02-Feb-2008 19:08:02 116.35544 39.87188
02-Feb-2008 19:10:02 116.35537 39.87181
02-Feb-2008 19:13:03 116.35542 39.87166
02-Feb-2008 19:18:02 116.35096 39.87643
02-Feb-2008 19:23:02 116.34395 39.88489
02-Feb-2008 19:28:02 116.34205 39.89526
02-Feb-2008 19:28:02 116.34205 39.89526
02-Feb-2008 19:33:02 116.34203 39.8937
02-Feb-2008 19:38:02 116.34205 39.89373
02-Feb-2008 19:43:02 116.3364 39.89468
02-Feb-2008 19:43:02 116.3364 39.89468
02-Feb-2008 19:48:02 116.33619 39.90008
02-Feb-2008 19:53:02 116.33892 39.91004
02-Feb-2008 19:58:02 116.3401 39.90853
02-Feb-2008 20:03:02 116.34146 39.9094
02-Feb-2008 20:08:02 116.34636 39.9097
02-Feb-2008 20:13:02 116.34375 39.90179
02-Feb-2008 20:18:02 116.33727 39.89662
02-Feb-2008 20:23:02 116.31708 39.89602
02-Feb-2008 20:28:02 116.30883 39.89556
02-Feb-2008 20:33:02 116.31777 39.89558
02-Feb-2008 20:38:02 116.31864 39.892
02-Feb-2008 20:43:02 116.31086 39.88625
02-Feb-2008 20:48:02 116.25748 39.86703
02-Feb-2008 20:53:02 116.20799 39.84216
02-Feb-2008 20:58:02 116.19297 39.83565
02-Feb-2008 21:03:02 116.18892 39.83076
02-Feb-2008 21:08:02 116.19303 39.83498
02-Feb-2008 21:13:02 116.20596 39.843
02-Feb-2008 21:18:02 116.20593 39.84299
02-Feb-2008 21:23:02 116.21754 39.84463
02-Feb-2008 21:28:02 116.23998 39.85982
02-Feb-2008 21:33:02 116.26832 39.88743
02-Feb-2008 21:38:02 116.28901 39.88927
02-Feb-2008 21:43:02 116.3215 39.89567
02-Feb-2008 21:48:02 116.34136 39.89375
02-Feb-2008 21:53:02 116.34145 39.89384
02-Feb-2008 21:58:02 116.3414 39.89384
02-Feb-2008 22:03:02 116.34147 39.89378
02-Feb-2008 22:08:02 116.34145 39.894
02-Feb-2008 22:08:02 116.34145 39.894
02-Feb-2008 22:13:02 116.34133 39.89386
02-Feb-2008 22:18:02 116.34146 39.89397
02-Feb-2008 22:23:02 116.34141 39.89379
02-Feb-2008 22:28:02 116.34135 39.89386
02-Feb-2008 22:33:02 116.34212 39.89016
02-Feb-2008 22:38:02 116.35049 39.90395
02-Feb-2008 22:43:02 116.35683 39.9128
02-Feb-2008 22:48:02 116.35018 39.92453
02-Feb-2008 22:53:02 116.34703 39.93424
02-Feb-2008 22:58:02 116.35753 39.94452
02-Feb-2008 23:03:02 116.38087 39.96689
02-Feb-2008 23:08:02 116.40663 39.9686
02-Feb-2008 23:13:02 116.39258 39.96748
02-Feb-2008 23:18:02 116.38865 39.9565
02-Feb-2008 23:23:01 116.37407 39.94765
02-Feb-2008 23:28:01 116.36637 39.9398
02-Feb-2008 23:33:01 116.34707 39.9392
02-Feb-2008 23:38:01 116.34959 39.92769
02-Feb-2008 23:43:01 116.34738 39.91529
02-Feb-2008 23:48:01 116.34649 39.9084
02-Feb-2008 23:53:01 116.34619 39.90658
02-Feb-2008 23:58:01 116.34244 39.8907
03-Feb-2008 00:03:01 116.32593 39.86687
03-Feb-2008 00:08:01 116.31174 39.86872
03-Feb-2008 00:13:01 116.31051 39.86617
03-Feb-2008 00:18:01 116.34831 39.86681
03-Feb-2008 00:23:01 116.36501 39.85231
03-Feb-2008 00:36:31 116.37285 39.84286
03-Feb-2008 00:38:01 116.37992 39.84372
03-Feb-2008 00:48:01 116.34306 39.87741
03-Feb-2008 00:58:01 116.32944 39.90657
03-Feb-2008 01:03:01 116.34744 39.91702
03-Feb-2008 01:08:01 116.34986 39.9146
03-Feb-2008 01:24:09 116.30487 39.87971
03-Feb-2008 01:38:01 116.28216 39.86041
03-Feb-2008 01:43:01 116.28855 39.86831
03-Feb-2008 01:51:28 116.31194 39.89553
03-Feb-2008 01:53:01 116.31272 39.89551
03-Feb-2008 02:02:36 116.31367 39.89483
03-Feb-2008 02:16:43 116.31367 39.89483
03-Feb-2008 02:21:25 116.31367 39.89483
03-Feb-2008 02:35:18 116.34172 39.88706
03-Feb-2008 02:38:01 116.34355 39.87623
03-Feb-2008 02:43:01 116.358 39.86804
03-Feb-2008 02:48:58 116.35433 39.85483
03-Feb-2008 02:53:01 116.35822 39.86501
03-Feb-2008 02:58:01 116.35123 39.87654
03-Feb-2008 02:58:01 116.35123 39.87654
03-Feb-2008 03:03:01 116.35547 39.87544
03-Feb-2008 03:08:01 116.35547 39.87551
03-Feb-2008 03:13:01 116.35547 39.87534
03-Feb-2008 03:18:01 116.35552 39.87543
03-Feb-2008 03:23:01 116.35547 39.87542
03-Feb-2008 03:28:01 116.35542 39.87551
03-Feb-2008 03:33:01 116.35546 39.87548
03-Feb-2008 03:43:01 116.35549 39.87546
03-Feb-2008 03:48:00 116.35551 39.87551
03-Feb-2008 03:53:00 116.35543 39.87547
03-Feb-2008 04:03:00 116.35538 39.87553
03-Feb-2008 04:08:00 116.35546 39.87533
03-Feb-2008 04:13:00 116.35532 39.87538
03-Feb-2008 04:18:00 116.35548 39.87536
03-Feb-2008 04:23:00 116.3555 39.87547
03-Feb-2008 04:28:00 116.3555 39.87543
03-Feb-2008 04:33:00 116.35543 39.87544
