Data(UTC) Time(UTC) Latitude Longitude
02-Feb-2008 13:40:16 116.41173 39.9665
02-Feb-2008 13:46:16 116.4281 39.9527
02-Feb-2008 14:50:58 116.42833 39.95262
02-Feb-2008 14:56:58 116.40687 39.96057
02-Feb-2008 15:02:58 116.41183 39.9663
02-Feb-2008 15:09:03 116.4014 39.9739
02-Feb-2008 15:15:31 116.41132 39.97427
02-Feb-2008 15:27:31 116.42723 39.94315
02-Feb-2008 15:33:39 116.41897 39.95077
02-Feb-2008 15:39:39 116.40512 39.95775
02-Feb-2008 15:51:39 116.42578 39.9821
02-Feb-2008 15:58:22 116.40147 39.9817
02-Feb-2008 16:04:22 116.3751 39.97695
02-Feb-2008 16:10:22 116.4033 39.9869
02-Feb-2008 16:10:22 116.4033 39.9869
02-Feb-2008 16:16:22 116.4015 39.9916
02-Feb-2008 16:22:22 116.40718 39.99372
02-Feb-2008 16:28:22 116.39548 39.9968
02-Feb-2008 16:34:22 116.4013 39.99393
02-Feb-2008 16:41:05 116.40222 40.00557
02-Feb-2008 16:53:05 116.40375 39.97602
02-Feb-2008 16:59:05 116.40653 39.9818
02-Feb-2008 17:05:05 116.401 39.96835
02-Feb-2008 17:17:05 116.39438 39.97562
02-Feb-2008 17:30:17 116.37562 39.97523
02-Feb-2008 17:37:02 116.36295 39.99148
02-Feb-2008 17:55:02 116.36033 40.00833
02-Feb-2008 18:01:02 116.37732 40.0192
02-Feb-2008 18:07:02 116.34172 40.02188
02-Feb-2008 18:13:02 116.25892 40.00222
02-Feb-2008 18:19:02 116.2386 40.00005
02-Feb-2008 18:25:02 116.24423 40.00585
02-Feb-2008 18:31:02 116.27177 40.011
02-Feb-2008 18:37:02 116.35028 40.0178
02-Feb-2008 18:49:07 116.34718 40.00638
02-Feb-2008 18:55:07 116.36388 39.99975
02-Feb-2008 19:01:07 116.32755 39.98498
02-Feb-2008 19:07:43 116.32047 39.97502
02-Feb-2008 19:13:43 116.30587 39.97455
02-Feb-2008 19:25:43 116.30232 39.95832
02-Feb-2008 19:31:43 116.30393 39.94137
02-Feb-2008 19:38:06 116.30403 39.93322
02-Feb-2008 19:38:06 116.30403 39.93322
02-Feb-2008 19:45:27 116.30415 39.92653
02-Feb-2008 19:51:55 116.30405 39.9231
02-Feb-2008 19:57:55 116.304 39.9192
02-Feb-2008 20:03:55 116.3039 39.91037
02-Feb-2008 20:09:55 116.30235 39.90737
02-Feb-2008 20:17:07 116.29987 39.90633
02-Feb-2008 20:23:31 116.2893 39.90672
02-Feb-2008 20:35:39 116.2771 39.91295
02-Feb-2008 20:41:39 116.29213 39.92263
02-Feb-2008 20:47:39 116.30393 39.91233
02-Feb-2008 20:53:39 116.30442 39.9185
02-Feb-2008 20:59:39 116.3156 39.92703
02-Feb-2008 21:05:39 116.33012 39.93665
02-Feb-2008 21:11:39 116.38572 39.9475
02-Feb-2008 21:17:39 116.44922 39.95527
02-Feb-2008 21:23:39 116.45548 39.94827
02-Feb-2008 21:29:39 116.46285 39.9425
02-Feb-2008 21:35:39 116.46107 39.9426
02-Feb-2008 21:41:39 116.44557 39.95847
02-Feb-2008 21:47:39 116.45475 39.95178
02-Feb-2008 21:53:39 116.45533 39.91052
02-Feb-2008 21:59:43 116.44417 39.91508
