Data(UTC) Time(UTC) Latitude Longitude
02-Feb-2008 13:39:50 116.57729 40.06261
02-Feb-2008 13:39:50 116.57729 40.06261
02-Feb-2008 13:44:50 116.57936 40.06239
02-Feb-2008 13:49:50 116.58184 40.06684
02-Feb-2008 13:54:50 116.58139 40.07064
02-Feb-2008 13:59:50 116.58109 40.07193
02-Feb-2008 14:04:50 116.58084 40.07639
02-Feb-2008 14:09:45 116.58134 40.07917
02-Feb-2008 14:14:45 116.56761 40.03581
02-Feb-2008 14:19:45 116.49613 39.99967
02-Feb-2008 14:24:45 116.44027 39.98477
02-Feb-2008 14:29:45 116.37595 39.98665
02-Feb-2008 14:34:45 116.35817 40.00019
02-Feb-2008 14:35:09 116.35817 40.0002
02-Feb-2008 14:40:09 116.35339 40.00727
02-Feb-2008 14:45:09 116.33804 39.99957
02-Feb-2008 14:50:09 116.32693 39.99292
02-Feb-2008 15:00:09 116.30994 39.98506
02-Feb-2008 15:07:04 116.2696 39.95423
02-Feb-2008 15:11:14 116.26784 39.94192
02-Feb-2008 15:12:07 116.26788 39.93916
02-Feb-2008 15:12:07 116.26788 39.93916
02-Feb-2008 15:17:07 116.25522 39.92801
02-Feb-2008 15:17:07 116.25522 39.92801
02-Feb-2008 15:21:22 116.24722 39.92819
02-Feb-2008 15:26:22 116.26552 39.92758
02-Feb-2008 15:30:09 116.27318 39.92739
02-Feb-2008 15:35:31 116.30263 39.92264
02-Feb-2008 15:40:09 116.32927 39.9216
02-Feb-2008 15:45:09 116.35312 39.92217
02-Feb-2008 15:45:09 116.35312 39.92217
02-Feb-2008 15:50:09 116.35751 39.91306
02-Feb-2008 15:55:09 116.36492 39.90932
02-Feb-2008 15:55:45 116.36493 39.90932
02-Feb-2008 16:00:45 116.35866 39.91846
02-Feb-2008 16:05:45 116.34711 39.9205
02-Feb-2008 16:10:45 116.33133 39.92183
02-Feb-2008 16:11:24 116.33002 39.92172
02-Feb-2008 16:16:24 116.3199 39.93074
02-Feb-2008 16:21:24 116.30781 39.94433
02-Feb-2008 16:26:24 116.30255 39.9603
02-Feb-2008 16:31:24 116.30017 39.98066
02-Feb-2008 16:32:03 116.30016 39.98174
02-Feb-2008 16:37:03 116.3008 39.98148
02-Feb-2008 16:38:40 116.30012 39.97855
02-Feb-2008 16:43:40 116.31337 39.97005
02-Feb-2008 16:48:40 116.31729 39.95422
02-Feb-2008 16:53:40 116.31924 39.93818
02-Feb-2008 16:55:26 116.31948 39.93508
02-Feb-2008 16:58:39 116.3197 39.93101
02-Feb-2008 16:58:39 116.3197 39.93101
02-Feb-2008 17:03:39 116.32522 39.92185
02-Feb-2008 17:08:39 116.32841 39.91523
02-Feb-2008 17:14:58 116.34124 39.90328
02-Feb-2008 17:24:58 116.32833 39.90782
02-Feb-2008 17:29:58 116.32834 39.90784
02-Feb-2008 17:34:58 116.32832 39.90782
02-Feb-2008 17:39:58 116.31697 39.90986
02-Feb-2008 17:44:58 116.30269 39.91145
02-Feb-2008 17:49:58 116.29744 39.91194
02-Feb-2008 17:54:58 116.28266 39.92563
02-Feb-2008 17:59:58 116.28031 39.92649
02-Feb-2008 18:04:58 116.28031 39.92647
02-Feb-2008 18:09:58 116.28031 39.92633
02-Feb-2008 18:14:58 116.28037 39.92635
02-Feb-2008 18:19:58 116.28033 39.92651
02-Feb-2008 18:29:58 116.28024 39.92636
02-Feb-2008 18:39:58 116.28029 39.92636
02-Feb-2008 18:39:58 116.28029 39.92636
02-Feb-2008 18:44:58 116.28008 39.92644
