Data(UTC) Time(UTC) Latitude Longitude
02-Feb-2008 13:34:44 116.55708 39.92301
02-Feb-2008 13:38:30 116.52688 39.92265
02-Feb-2008 13:39:46 116.52689 39.92265
02-Feb-2008 13:44:50 116.51484 39.92253
02-Feb-2008 13:45:32 116.50939 39.92204
02-Feb-2008 13:49:51 116.49231 39.92199
02-Feb-2008 13:50:33 116.4892 39.92183
02-Feb-2008 13:54:53 116.47425 39.92273
02-Feb-2008 13:54:53 116.47425 39.92273
02-Feb-2008 13:58:37 116.47424 39.92233
02-Feb-2008 14:03:43 116.47402 39.92234
02-Feb-2008 14:03:43 116.47402 39.92234
02-Feb-2008 14:03:43 116.47402 39.92234
02-Feb-2008 14:03:43 116.47402 39.92234
02-Feb-2008 14:03:43 116.47402 39.92234
02-Feb-2008 14:03:43 116.47402 39.92234
02-Feb-2008 14:03:43 116.47402 39.92234
02-Feb-2008 14:03:43 116.47402 39.92234
02-Feb-2008 14:03:43 116.47402 39.92234
02-Feb-2008 14:03:43 116.47402 39.92234
02-Feb-2008 14:03:43 116.47402 39.92234
02-Feb-2008 14:03:43 116.47402 39.92234
02-Feb-2008 14:03:43 116.47402 39.92234
02-Feb-2008 14:03:43 116.47402 39.92234
02-Feb-2008 14:03:43 116.47402 39.92234
02-Feb-2008 14:03:43 116.47402 39.92234
02-Feb-2008 14:03:43 116.47402 39.92234
02-Feb-2008 14:03:43 116.47402 39.92234
02-Feb-2008 14:03:43 116.47402 39.92234
02-Feb-2008 14:03:43 116.47402 39.92234
02-Feb-2008 14:03:43 116.47402 39.92234
02-Feb-2008 14:03:43 116.47402 39.92234
02-Feb-2008 14:03:43 116.47402 39.92234
02-Feb-2008 16:03:33 116.47426 39.92259
02-Feb-2008 16:05:25 116.47227 39.92277
02-Feb-2008 16:05:25 116.47227 39.92277
02-Feb-2008 16:08:35 116.46664 39.92942
02-Feb-2008 16:19:44 116.46693 39.92398
02-Feb-2008 16:22:34 116.46092 39.92277
02-Feb-2008 16:24:46 116.46097 39.92668
02-Feb-2008 16:24:46 116.46097 39.92668
02-Feb-2008 16:27:35 116.45842 39.92746
02-Feb-2008 16:29:47 116.4553 39.92988
02-Feb-2008 16:34:49 116.45484 39.90797
02-Feb-2008 16:42:40 116.44579 39.90711
02-Feb-2008 16:44:52 116.44347 39.90719
02-Feb-2008 16:47:42 116.44125 39.90717
02-Feb-2008 16:52:44 116.43662 39.9072
02-Feb-2008 16:54:56 116.43627 39.90722
02-Feb-2008 16:57:45 116.43527 39.90723
02-Feb-2008 16:59:57 116.43243 39.90707
02-Feb-2008 17:02:47 116.42953 39.90528
02-Feb-2008 17:04:59 116.42092 39.9044
02-Feb-2008 17:07:48 116.41645 39.902
02-Feb-2008 17:10:00 116.41306 39.89995
02-Feb-2008 17:12:50 116.41193 39.90641
02-Feb-2008 17:17:52 116.41415 39.91396
02-Feb-2008 17:20:04 116.4204 39.91419
02-Feb-2008 17:22:53 116.42777 39.91393
02-Feb-2008 17:22:53 116.42777 39.91393
02-Feb-2008 17:25:05 116.42871 39.90817
02-Feb-2008 17:27:55 116.42906 39.91146
02-Feb-2008 17:30:07 116.43476 39.91494
02-Feb-2008 17:32:57 116.44426 39.91687
02-Feb-2008 17:35:09 116.45133 39.9188
02-Feb-2008 17:37:58 116.45998 39.91675
02-Feb-2008 17:40:10 116.46183 39.91387
02-Feb-2008 17:43:00 116.46303 39.91517
02-Feb-2008 17:45:12 116.46366 39.9153
02-Feb-2008 17:48:02 116.45554 39.91956
02-Feb-2008 17:58:05 116.46528 39.93237
02-Feb-2008 18:00:17 116.47203 39.92742
02-Feb-2008 18:03:07 116.47862 39.9221
