Data(UTC) Time(UTC) Latitude Longitude
02-Feb-2008 13:35:35 116.54136 39.95086
02-Feb-2008 13:40:35 116.5395 39.96001
02-Feb-2008 13:45:35 116.53947 39.96002
02-Feb-2008 13:50:35 116.53956 39.9644
02-Feb-2008 13:55:35 116.50522 39.95567
02-Feb-2008 14:00:35 116.48158 39.95662
02-Feb-2008 14:05:35 116.46212 39.95207
02-Feb-2008 14:10:35 116.46225 39.9603
02-Feb-2008 14:15:35 116.48253 39.96981
02-Feb-2008 14:20:35 116.50206 39.97097
02-Feb-2008 14:25:35 116.53456 39.97154
02-Feb-2008 14:30:35 116.53939 39.95998
02-Feb-2008 14:35:35 116.539 39.96032
02-Feb-2008 14:40:35 116.53878 39.96067
02-Feb-2008 14:45:35 116.53907 39.96038
02-Feb-2008 14:50:35 116.54126 39.96211
02-Feb-2008 14:55:35 116.53515 39.94036
02-Feb-2008 15:00:35 116.49301 39.93405
02-Feb-2008 15:05:35 116.46709 39.93248
02-Feb-2008 15:10:35 116.4499 39.93236
02-Feb-2008 15:15:35 116.42935 39.93234
02-Feb-2008 15:20:35 116.41134 39.93228
02-Feb-2008 15:30:35 116.42789 39.93181
02-Feb-2008 15:35:35 116.45414 39.93233
02-Feb-2008 15:40:35 116.47217 39.92879
02-Feb-2008 15:55:35 116.47238 39.9141
02-Feb-2008 16:00:35 116.48406 39.91672
02-Feb-2008 16:00:35 116.48406 39.91672
02-Feb-2008 16:05:35 116.49599 39.92863
02-Feb-2008 16:10:35 116.51252 39.93953
02-Feb-2008 16:15:35 116.54135 39.94496
02-Feb-2008 16:20:35 116.54134 39.96437
02-Feb-2008 16:25:35 116.5654 39.97427
02-Feb-2008 16:30:35 116.57595 39.99623
02-Feb-2008 16:35:35 116.56417 39.98655
02-Feb-2008 16:40:34 116.5418 39.96976
02-Feb-2008 16:45:34 116.53954 39.9601
02-Feb-2008 16:50:34 116.53956 39.96005
02-Feb-2008 16:55:34 116.54128 39.95361
02-Feb-2008 17:00:34 116.53765 39.9254
02-Feb-2008 17:05:04 116.52978 39.91547
02-Feb-2008 17:05:25 116.52978 39.91547
02-Feb-2008 17:10:37 116.53406 39.91515
02-Feb-2008 17:15:34 116.53779 39.92349
02-Feb-2008 17:20:34 116.5413 39.94087
02-Feb-2008 17:25:34 116.53959 39.96004
02-Feb-2008 17:30:34 116.5394 39.96004
02-Feb-2008 17:35:34 116.53907 39.95989
02-Feb-2008 17:40:34 116.53939 39.96005
02-Feb-2008 17:45:34 116.5395 39.96007
02-Feb-2008 17:50:34 116.54123 39.94632
02-Feb-2008 17:55:34 116.53773 39.92391
02-Feb-2008 18:00:34 116.55766 39.92333
02-Feb-2008 19:08:25 116.5363 39.94029
02-Feb-2008 19:13:24 116.49969 39.93596
02-Feb-2008 19:13:24 116.49969 39.93596
02-Feb-2008 19:18:24 116.48538 39.93243
02-Feb-2008 19:23:24 116.46664 39.9324
02-Feb-2008 19:28:24 116.45622 39.93244
02-Feb-2008 19:28:24 116.45622 39.93244
02-Feb-2008 19:33:24 116.45027 39.92691
02-Feb-2008 19:38:24 116.44423 39.92907
02-Feb-2008 19:43:24 116.44429 39.93048
02-Feb-2008 19:48:24 116.45292 39.9324
02-Feb-2008 19:53:24 116.45563 39.93894
02-Feb-2008 20:03:24 116.43897 39.96257
02-Feb-2008 20:08:24 116.41613 39.96792
02-Feb-2008 20:18:24 116.34648 39.96678
