Data(UTC) Time(UTC) Latitude Longitude
02-Feb-2008 13:35:35 116.4903 39.97531
02-Feb-2008 13:40:23 116.49033 39.97528
02-Feb-2008 13:40:23 116.49033 39.97528
02-Feb-2008 13:42:47 116.48968 39.97526
02-Feb-2008 13:47:47 116.47786 39.98223
02-Feb-2008 13:52:47 116.46432 39.99127
02-Feb-2008 13:53:24 116.46362 39.99108
02-Feb-2008 13:58:24 116.4698 39.98026
02-Feb-2008 14:03:24 116.48365 39.97591
02-Feb-2008 14:04:54 116.48386 39.97568
02-Feb-2008 14:09:54 116.47793 39.97504
02-Feb-2008 14:14:54 116.47722 39.95498
02-Feb-2008 14:19:54 116.4612 39.94657
02-Feb-2008 14:20:13 116.46062 39.94636
02-Feb-2008 14:25:12 116.4556 39.9478
02-Feb-2008 14:30:12 116.4388 39.94052
02-Feb-2008 14:34:02 116.4281 39.94043
02-Feb-2008 14:39:02 116.43765 39.95869
02-Feb-2008 14:39:44 116.43813 39.95894
02-Feb-2008 14:54:44 116.43844 39.94275
02-Feb-2008 14:59:44 116.43837 39.94283
02-Feb-2008 15:04:44 116.43831 39.9427
02-Feb-2008 15:09:44 116.43839 39.94277
02-Feb-2008 15:14:44 116.43847 39.94275
02-Feb-2008 15:19:44 116.43827 39.94265
02-Feb-2008 15:24:44 116.44414 39.93184
02-Feb-2008 15:29:44 116.43202 39.92353
02-Feb-2008 15:33:12 116.42853 39.92884
02-Feb-2008 15:38:12 116.41838 39.94825
02-Feb-2008 15:43:11 116.38246 39.94757
02-Feb-2008 15:53:11 116.31879 39.94387
02-Feb-2008 15:54:37 116.31857 39.94372
02-Feb-2008 15:59:37 116.30407 39.94578
02-Feb-2008 16:04:37 116.30586 39.96219
02-Feb-2008 16:09:37 116.31718 39.95594
02-Feb-2008 16:14:37 116.33369 39.94633
02-Feb-2008 16:16:21 116.33942 39.9479
02-Feb-2008 16:21:21 116.34649 39.9372
02-Feb-2008 16:26:21 116.35309 39.93112
02-Feb-2008 16:31:21 116.37317 39.93154
02-Feb-2008 16:36:21 116.38995 39.93509
02-Feb-2008 16:38:24 116.39495 39.9342
02-Feb-2008 16:43:24 116.39696 39.93771
02-Feb-2008 16:48:24 116.40014 39.93942
02-Feb-2008 16:53:24 116.41642 39.93954
02-Feb-2008 16:58:24 116.43042 39.932
02-Feb-2008 17:03:23 116.43439 39.9251
02-Feb-2008 17:03:23 116.43439 39.9251
02-Feb-2008 17:04:31 116.43315 39.92304
02-Feb-2008 17:09:37 116.42257 39.93247
02-Feb-2008 17:14:31 116.40374 39.93206
02-Feb-2008 17:19:31 116.37851 39.93185
02-Feb-2008 17:34:31 116.34512 39.93109
02-Feb-2008 17:39:31 116.34328 39.93036
02-Feb-2008 17:44:31 116.33885 39.92206
02-Feb-2008 17:49:31 116.33858 39.91755
02-Feb-2008 17:57:34 116.33783 39.91704
02-Feb-2008 18:01:53 116.34615 39.91713
02-Feb-2008 18:04:52 116.34889 39.91689
02-Feb-2008 18:09:52 116.34969 39.93173
02-Feb-2008 18:21:17 116.36365 39.97563
02-Feb-2008 18:23:37 116.37188 39.97534
02-Feb-2008 18:26:32 116.37768 39.97542
02-Feb-2008 18:36:32 116.40023 39.97561
02-Feb-2008 18:42:57 116.41856 39.972
02-Feb-2008 18:46:32 116.41502 39.968
02-Feb-2008 18:51:32 116.40951 39.96783
02-Feb-2008 18:56:32 116.39491 39.96738
02-Feb-2008 19:01:32 116.3885 39.96253
02-Feb-2008 19:06:32 116.38915 39.94833
02-Feb-2008 19:11:32 116.41628 39.94805
02-Feb-2008 19:16:32 116.42787 39.9322
02-Feb-2008 19:21:35 116.42829 39.92305
02-Feb-2008 19:26:32 116.42862 39.91522
02-Feb-2008 19:31:32 116.43483 39.89774
02-Feb-2008 19:36:32 116.43913 39.87541
02-Feb-2008 19:41:32 116.43285 39.86953
02-Feb-2008 19:46:32 116.4299 39.86723
02-Feb-2008 19:51:32 116.42546 39.86705
