Data(UTC) Time(UTC) Latitude Longitude
02-Feb-2008 13:32:46 116.31773 39.95341
02-Feb-2008 13:52:23 116.34955 39.93447
02-Feb-2008 14:12:24 116.37828 39.894
02-Feb-2008 14:12:26 116.37827 39.894
02-Feb-2008 14:23:17 116.39394 39.89881
02-Feb-2008 14:33:17 116.4303 39.89898
02-Feb-2008 14:40:35 116.45494 39.895
02-Feb-2008 14:50:35 116.51115 39.92205
02-Feb-2008 14:56:33 116.51685 39.92455
02-Feb-2008 15:06:33 116.49677 39.93517
02-Feb-2008 15:16:33 116.46251 39.94468
02-Feb-2008 15:16:35 116.46251 39.94468
02-Feb-2008 15:26:35 116.41849 39.973
02-Feb-2008 15:28:08 116.41955 39.97609
02-Feb-2008 15:38:08 116.45291 39.98369
02-Feb-2008 15:48:08 116.46887 39.97351
02-Feb-2008 15:58:08 116.46887 39.97348
02-Feb-2008 16:08:08 116.48811 39.97068
02-Feb-2008 16:18:07 116.48954 39.97064
02-Feb-2008 16:28:07 116.48966 39.97046
02-Feb-2008 16:38:07 116.48974 39.97035
02-Feb-2008 16:48:07 116.48975 39.97034
02-Feb-2008 16:58:07 116.48973 39.97037
02-Feb-2008 17:18:07 116.48972 39.97038
02-Feb-2008 17:28:07 116.48973 39.97038
02-Feb-2008 17:48:07 116.48973 39.97039
02-Feb-2008 17:58:07 116.48973 39.97039
02-Feb-2008 18:18:07 116.48973 39.97039
02-Feb-2008 18:28:07 116.48973 39.97039
02-Feb-2008 18:38:07 116.48972 39.97038
02-Feb-2008 18:48:07 116.48972 39.97038
02-Feb-2008 18:58:07 116.48972 39.97038
02-Feb-2008 19:08:07 116.48972 39.97037
02-Feb-2008 19:18:07 116.48972 39.97037
02-Feb-2008 19:28:07 116.48972 39.97037
02-Feb-2008 19:38:07 116.48963 39.97047
02-Feb-2008 19:38:07 116.48963 39.97047
02-Feb-2008 19:48:07 116.48948 39.97085
02-Feb-2008 19:58:07 116.48963 39.97041
02-Feb-2008 20:08:07 116.48962 39.97043
02-Feb-2008 20:18:07 116.48964 39.9704
02-Feb-2008 20:28:07 116.48966 39.9704
02-Feb-2008 20:38:07 116.48967 39.97041
02-Feb-2008 20:48:07 116.48982 39.97038
02-Feb-2008 20:58:07 116.48978 39.97037
02-Feb-2008 21:08:07 116.48979 39.97038
02-Feb-2008 21:18:06 116.4898 39.97038
02-Feb-2008 21:28:06 116.48979 39.97038
02-Feb-2008 21:38:06 116.4898 39.97037
02-Feb-2008 21:48:06 116.4898 39.97037
02-Feb-2008 21:58:06 116.4898 39.97037
02-Feb-2008 22:08:06 116.48965 39.97074
02-Feb-2008 22:18:06 116.48966 39.97083
02-Feb-2008 22:28:06 116.48974 39.97059
02-Feb-2008 22:38:06 116.48976 39.97053
02-Feb-2008 22:48:06 116.48979 39.97032
02-Feb-2008 22:58:06 116.48977 39.97046
02-Feb-2008 23:08:06 116.48976 39.97045
02-Feb-2008 23:18:06 116.48976 39.97045
02-Feb-2008 23:38:06 116.48975 39.97045
02-Feb-2008 23:48:06 116.48975 39.97045
02-Feb-2008 23:58:06 116.48975 39.97045
03-Feb-2008 00:28:06 116.48975 39.97044
03-Feb-2008 00:28:06 116.48975 39.97044
03-Feb-2008 00:38:06 116.48975 39.97043
03-Feb-2008 00:48:06 116.48974 39.97042
03-Feb-2008 00:58:06 116.48974 39.97042
03-Feb-2008 01:08:06 116.48974 39.97041
03-Feb-2008 01:18:06 116.48975 39.97032
03-Feb-2008 01:28:06 116.48972 39.97037
03-Feb-2008 01:38:06 116.48971 39.97035
03-Feb-2008 01:58:06 116.48969 39.97035
03-Feb-2008 02:18:29 116.48976 39.97047
03-Feb-2008 02:38:05 116.48975 39.9705
03-Feb-2008 02:48:05 116.48975 39.97052
03-Feb-2008 02:58:05 116.48974 39.97051
03-Feb-2008 03:08:05 116.48974 39.9705
03-Feb-2008 03:18:05 116.48973 39.97049
03-Feb-2008 03:28:05 116.48972 39.97047
03-Feb-2008 03:38:05 116.48972 39.97046
03-Feb-2008 03:48:05 116.48972 39.97045
03-Feb-2008 03:58:05 116.48972 39.97044
03-Feb-2008 04:08:05 116.48965 39.97062
03-Feb-2008 04:18:05 116.4897 39.97042
03-Feb-2008 04:28:05 116.4897 39.97043
03-Feb-2008 04:38:05 116.48971 39.97041
03-Feb-2008 04:48:05 116.48972 39.9704
03-Feb-2008 05:08:05 116.48972 39.97038
03-Feb-2008 05:18:05 116.48972 39.97038
03-Feb-2008 05:28:05 116.48973 39.97039
03-Feb-2008 05:38:05 116.48973 39.97039
03-Feb-2008 05:48:05 116.48974 39.97039
03-Feb-2008 05:58:05 116.48974 39.97039
03-Feb-2008 06:08:05 116.48974 39.97039
03-Feb-2008 06:18:05 116.48974 39.97039
03-Feb-2008 06:28:05 116.48974 39.97039
03-Feb-2008 06:48:05 116.48976 39.97039
03-Feb-2008 06:58:05 116.48976 39.97039
03-Feb-2008 07:08:05 116.48977 39.97038
03-Feb-2008 07:18:05 116.48977 39.97038
03-Feb-2008 07:28:04 116.48977 39.97038
03-Feb-2008 07:38:04 116.48977 39.97038
03-Feb-2008 07:48:04 116.48977 39.97069
03-Feb-2008 07:58:04 116.48978 39.97037
03-Feb-2008 08:18:04 116.48978 39.97038
03-Feb-2008 08:28:04 116.48978 39.97036
03-Feb-2008 08:38:04 116.48978 39.97036
03-Feb-2008 08:48:04 116.48978 39.97036
03-Feb-2008 08:58:04 116.48978 39.97039
03-Feb-2008 09:08:04 116.48982 39.9704
03-Feb-2008 09:18:04 116.48981 39.97037
03-Feb-2008 09:38:04 116.48982 39.97035
03-Feb-2008 09:48:04 116.48981 39.97034
03-Feb-2008 10:08:04 116.48979 39.97033
03-Feb-2008 10:08:04 116.48979 39.97033
03-Feb-2008 10:18:04 116.48963 39.97036
03-Feb-2008 10:28:04 116.48955 39.97043
03-Feb-2008 10:38:04 116.48955 39.97043
03-Feb-2008 10:48:04 116.48972 39.9706
03-Feb-2008 10:58:04 116.48971 39.97057
03-Feb-2008 11:08:04 116.48969 39.97053
03-Feb-2008 11:18:04 116.48962 39.97042
03-Feb-2008 11:28:04 116.48962 39.97043
03-Feb-2008 11:38:04 116.48369 39.97871
03-Feb-2008 11:48:04 116.50735 40.01096
03-Feb-2008 11:58:04 116.50573 40.00993
03-Feb-2008 12:08:04 116.47613 39.98742
03-Feb-2008 12:11:55 116.4764 39.98761
03-Feb-2008 12:31:55 116.44412 39.92322
03-Feb-2008 12:32:16 116.44416 39.9224
03-Feb-2008 12:42:16 116.43292 39.92308
03-Feb-2008 12:43:15 116.43267 39.92313
03-Feb-2008 12:53:15 116.43057 39.96123
03-Feb-2008 13:03:15 116.43559 39.9646
03-Feb-2008 13:04:17 116.44066 39.96132
03-Feb-2008 13:13:15 116.40597 39.96765
03-Feb-2008 13:23:15 116.38918 39.94853
03-Feb-2008 13:33:15 116.38985 39.93631
03-Feb-2008 13:43:15 116.38552 39.90969
03-Feb-2008 13:53:15 116.37927 39.89872
03-Feb-2008 14:03:14 116.38269 39.88201
03-Feb-2008 14:04:19 116.38682 39.88215
03-Feb-2008 14:06:03 116.36401 39.89806
03-Feb-2008 14:13:14 116.40564 39.88693
03-Feb-2008 14:18:34 116.41031 39.89575
03-Feb-2008 14:23:14 116.4124 39.89837
03-Feb-2008 14:29:33 116.40997 39.90816
03-Feb-2008 14:39:33 116.44655 39.90243
03-Feb-2008 14:49:33 116.48367 39.89176
03-Feb-2008 14:59:33 116.51332 39.89044
03-Feb-2008 15:09:33 116.51331 39.89042
03-Feb-2008 15:29:33 116.51331 39.89042
03-Feb-2008 15:39:33 116.51331 39.89042
03-Feb-2008 15:49:33 116.5133 39.89042
03-Feb-2008 15:59:33 116.5133 39.89042
03-Feb-2008 16:09:32 116.5133 39.89042
