Data(UTC) Time(UTC) Latitude Longitude
02-Feb-2008 13:38:24 116.4974 39.9516
02-Feb-2008 13:43:26 116.49745 39.95158
02-Feb-2008 13:48:28 116.49749 39.95158
02-Feb-2008 13:53:30 116.49746 39.95168
02-Feb-2008 13:58:32 116.49762 39.95166
02-Feb-2008 14:03:34 116.49736 39.95167
02-Feb-2008 14:08:36 116.49736 39.95167
02-Feb-2008 14:13:38 116.49732 39.95168
02-Feb-2008 14:18:40 116.4974 39.95167
02-Feb-2008 14:23:42 116.49745 39.95166
02-Feb-2008 14:28:44 116.49734 39.95165
02-Feb-2008 14:28:44 116.49734 39.95165
02-Feb-2008 14:33:46 116.49726 39.95161
02-Feb-2008 14:38:48 116.4972 39.95158
02-Feb-2008 14:43:50 116.49721 39.95163
02-Feb-2008 14:48:52 116.49721 39.95162
02-Feb-2008 14:53:54 116.4974 39.9516
02-Feb-2008 14:58:56 116.49733 39.95162
02-Feb-2008 15:03:58 116.49733 39.95163
02-Feb-2008 15:14:02 116.49703 39.95162
02-Feb-2008 15:19:04 116.49727 39.95159
02-Feb-2008 15:24:06 116.49733 39.9516
02-Feb-2008 15:29:08 116.49734 39.95163
02-Feb-2008 15:34:09 116.49732 39.95162
02-Feb-2008 15:39:11 116.49736 39.95163
02-Feb-2008 15:44:13 116.49733 39.9516
02-Feb-2008 15:49:15 116.49734 39.95159
02-Feb-2008 15:54:17 116.49737 39.95157
02-Feb-2008 15:59:19 116.49741 39.95158
02-Feb-2008 16:09:23 116.49737 39.95161
02-Feb-2008 16:14:25 116.49747 39.95163
02-Feb-2008 16:18:43 116.49741 39.9516
02-Feb-2008 16:23:01 116.49744 39.95159
02-Feb-2008 16:28:03 116.49732 39.95152
02-Feb-2008 16:33:05 116.4974 39.95148
02-Feb-2008 16:38:07 116.49738 39.95155
02-Feb-2008 16:43:09 116.49734 39.95157
02-Feb-2008 16:48:10 116.49727 39.95164
02-Feb-2008 16:53:12 116.49712 39.95168
02-Feb-2008 16:58:14 116.49728 39.95168
02-Feb-2008 17:03:16 116.49731 39.95168
02-Feb-2008 17:08:18 116.49735 39.95168
02-Feb-2008 17:08:18 116.49735 39.95168
02-Feb-2008 17:13:20 116.49743 39.95169
02-Feb-2008 17:18:22 116.49739 39.95169
02-Feb-2008 17:23:24 116.49742 39.95169
02-Feb-2008 17:28:26 116.49745 39.9517
02-Feb-2008 17:33:28 116.49735 39.95167
02-Feb-2008 17:38:30 116.49741 39.9517
02-Feb-2008 17:43:32 116.49755 39.9517
02-Feb-2008 17:48:34 116.49747 39.95163
02-Feb-2008 17:53:36 116.4974 39.95157
02-Feb-2008 17:58:38 116.4975 39.95167
02-Feb-2008 18:03:40 116.49748 39.95163
02-Feb-2008 18:08:42 116.4974 39.95163
02-Feb-2008 18:13:44 116.49742 39.95163
02-Feb-2008 18:18:46 116.49742 39.95165
02-Feb-2008 18:23:48 116.49755 39.95164
02-Feb-2008 18:28:50 116.49739 39.95158
02-Feb-2008 18:33:52 116.4974 39.95161
02-Feb-2008 18:38:54 116.49745 39.95157
02-Feb-2008 18:43:56 116.49738 39.95159
02-Feb-2008 18:48:58 116.49739 39.95165
02-Feb-2008 18:54:00 116.4973 39.95162
02-Feb-2008 18:59:02 116.49739 39.95165
02-Feb-2008 19:04:04 116.49729 39.95163
02-Feb-2008 19:09:06 116.4973 39.9516
02-Feb-2008 19:09:06 116.4973 39.9516
02-Feb-2008 19:14:08 116.4974 39.95157
02-Feb-2008 19:19:10 116.49729 39.95158
02-Feb-2008 19:24:12 116.49733 39.95161
02-Feb-2008 19:29:14 116.49729 39.95169
02-Feb-2008 19:34:16 116.49738 39.95162
02-Feb-2008 19:39:18 116.49736 39.9516
02-Feb-2008 19:44:20 116.49746 39.95159
02-Feb-2008 19:49:22 116.49743 39.95162
02-Feb-2008 19:54:24 116.49737 39.95166
02-Feb-2008 19:59:26 116.49744 39.95162
02-Feb-2008 20:04:28 116.49744 39.95162
02-Feb-2008 20:09:30 116.49739 39.95168
02-Feb-2008 20:14:32 116.49737 39.95169
02-Feb-2008 20:19:34 116.49736 39.95169
02-Feb-2008 20:24:35 116.49738 39.95164
02-Feb-2008 20:34:39 116.49724 39.95169
02-Feb-2008 20:39:41 116.49719 39.95172
02-Feb-2008 20:44:43 116.49726 39.95166
02-Feb-2008 20:49:45 116.49749 39.95161
02-Feb-2008 20:54:47 116.49733 39.95163
02-Feb-2008 20:59:49 116.49725 39.95165
02-Feb-2008 21:04:51 116.49736 39.95163
02-Feb-2008 21:09:53 116.49739 39.95164
02-Feb-2008 21:14:55 116.49734 39.95165
02-Feb-2008 21:19:57 116.49746 39.95163
02-Feb-2008 21:24:59 116.49728 39.95165
02-Feb-2008 21:30:01 116.49722 39.95165
02-Feb-2008 21:35:03 116.49727 39.95169
02-Feb-2008 21:40:05 116.4973 39.9517
02-Feb-2008 21:45:07 116.49732 39.9517
02-Feb-2008 21:50:09 116.49731 39.95168
02-Feb-2008 21:55:11 116.49735 39.9517
02-Feb-2008 22:00:13 116.49731 39.95169
02-Feb-2008 22:05:15 116.49735 39.95172
02-Feb-2008 22:10:17 116.49731 39.95171
02-Feb-2008 22:15:19 116.49723 39.95169
02-Feb-2008 22:20:21 116.49735 39.95169
02-Feb-2008 22:25:23 116.49736 39.95162
02-Feb-2008 22:30:25 116.49739 39.95167
02-Feb-2008 22:35:27 116.49719 39.95172
02-Feb-2008 22:40:29 116.49738 39.95162
02-Feb-2008 22:45:31 116.49743 39.95163
02-Feb-2008 22:50:33 116.49727 39.95159
02-Feb-2008 22:55:35 116.49729 39.95161
02-Feb-2008 23:00:37 116.49729 39.95162
02-Feb-2008 23:05:39 116.49726 39.95164
02-Feb-2008 23:10:41 116.49725 39.95165
02-Feb-2008 23:15:43 116.49723 39.95164
02-Feb-2008 23:15:43 116.49723 39.95164
02-Feb-2008 23:20:45 116.49724 39.95168
02-Feb-2008 23:25:47 116.49716 39.95167
02-Feb-2008 23:30:49 116.49717 39.95169
02-Feb-2008 23:35:50 116.49709 39.95159
02-Feb-2008 23:40:52 116.49722 39.95164
02-Feb-2008 23:45:54 116.49729 39.95163
02-Feb-2008 23:55:58 116.49726 39.95167
03-Feb-2008 00:01:00 116.49736 39.95165
03-Feb-2008 00:11:04 116.49728 39.95168
03-Feb-2008 00:16:06 116.49729 39.95164
03-Feb-2008 00:21:08 116.4973 39.95165
03-Feb-2008 00:26:10 116.49738 39.95169
03-Feb-2008 00:36:14 116.49724 39.95165
03-Feb-2008 00:41:16 116.4972 39.95163
03-Feb-2008 00:46:18 116.49724 39.95162
03-Feb-2008 00:51:20 116.49726 39.95165
03-Feb-2008 00:56:22 116.49729 39.95162
03-Feb-2008 01:01:24 116.4973 39.95161
03-Feb-2008 01:06:26 116.49731 39.95162
03-Feb-2008 01:11:28 116.49729 39.95162
03-Feb-2008 01:16:30 116.49728 39.95163
03-Feb-2008 01:16:30 116.49728 39.95163
03-Feb-2008 01:21:32 116.49734 39.95169
03-Feb-2008 01:26:34 116.49736 39.95166
03-Feb-2008 01:31:36 116.49733 39.95168
03-Feb-2008 01:36:38 116.49735 39.95161
03-Feb-2008 01:41:40 116.49735 39.95164
03-Feb-2008 01:46:42 116.49734 39.95165
03-Feb-2008 01:51:44 116.49738 39.95167
03-Feb-2008 01:56:45 116.49736 39.95166
03-Feb-2008 02:01:47 116.4973 39.95165
03-Feb-2008 02:21:55 116.49725 39.95171
03-Feb-2008 02:32:45 116.49729 39.95166
03-Feb-2008 02:37:47 116.49728 39.95165
03-Feb-2008 02:42:49 116.49729 39.95164
03-Feb-2008 02:47:51 116.49704 39.95164
03-Feb-2008 02:52:53 116.49714 39.95166
03-Feb-2008 02:57:55 116.49724 39.95164
03-Feb-2008 02:57:55 116.49724 39.95164
03-Feb-2008 03:02:57 116.4972 39.95161
03-Feb-2008 03:07:59 116.49723 39.95161
03-Feb-2008 03:13:01 116.49713 39.95163
03-Feb-2008 03:18:03 116.49716 39.95164
03-Feb-2008 03:23:05 116.49735 39.95166
03-Feb-2008 03:28:07 116.49728 39.95166
03-Feb-2008 03:33:09 116.49699 39.95167
03-Feb-2008 03:38:11 116.4971 39.95162
03-Feb-2008 03:43:13 116.49718 39.95162
03-Feb-2008 03:48:15 116.4971 39.95167
03-Feb-2008 03:53:17 116.49709 39.95166
03-Feb-2008 04:03:21 116.49726 39.95164
03-Feb-2008 04:08:23 116.49735 39.95163
03-Feb-2008 04:13:25 116.49729 39.95164
03-Feb-2008 04:23:29 116.49742 39.95164
03-Feb-2008 04:28:31 116.49745 39.95162
03-Feb-2008 04:33:33 116.49743 39.95164
03-Feb-2008 04:38:35 116.49728 39.95165
03-Feb-2008 04:43:37 116.49737 39.95164
03-Feb-2008 04:53:41 116.49758 39.95158
03-Feb-2008 04:58:43 116.49739 39.95161
03-Feb-2008 04:58:43 116.49739 39.95161
03-Feb-2008 05:03:45 116.49734 39.95164
03-Feb-2008 05:08:46 116.49748 39.95157
03-Feb-2008 05:13:48 116.49741 39.95161
03-Feb-2008 05:18:50 116.49741 39.95164
03-Feb-2008 05:23:52 116.49752 39.95161
03-Feb-2008 05:28:54 116.49725 39.95168
03-Feb-2008 05:33:56 116.4974 39.95159
03-Feb-2008 05:38:58 116.49746 39.95158
03-Feb-2008 05:44:00 116.49747 39.95163
03-Feb-2008 05:49:02 116.4975 39.95161
03-Feb-2008 05:59:06 116.49757 39.95163
03-Feb-2008 06:04:08 116.49756 39.95159
03-Feb-2008 06:09:10 116.49743 39.95167
03-Feb-2008 06:14:12 116.49734 39.95168
03-Feb-2008 06:19:14 116.49749 39.95158
03-Feb-2008 06:24:16 116.49744 39.95157
03-Feb-2008 06:29:18 116.49745 39.95157
03-Feb-2008 06:34:20 116.49734 39.95163
03-Feb-2008 06:44:24 116.49741 39.95154
03-Feb-2008 06:49:26 116.49745 39.95156
03-Feb-2008 06:54:28 116.49744 39.95156
03-Feb-2008 06:59:30 116.49738 39.95165
03-Feb-2008 07:04:32 116.49739 39.9516
03-Feb-2008 07:04:32 116.49739 39.9516
03-Feb-2008 07:09:34 116.49736 39.9516
03-Feb-2008 07:14:36 116.49746 39.95156
03-Feb-2008 07:19:38 116.49745 39.95154
03-Feb-2008 07:24:40 116.49744 39.95159
03-Feb-2008 07:29:42 116.49745 39.95163
03-Feb-2008 07:39:46 116.4973 39.9516
03-Feb-2008 07:44:47 116.49738 39.95163
03-Feb-2008 07:49:49 116.49741 39.95156
03-Feb-2008 07:54:51 116.49739 39.95151
03-Feb-2008 08:04:55 116.49771 39.95155
03-Feb-2008 08:09:57 116.49766 39.95135
03-Feb-2008 08:14:59 116.49765 39.95146
03-Feb-2008 08:30:05 116.49751 39.95158
03-Feb-2008 08:40:09 116.49748 39.95159
03-Feb-2008 08:45:11 116.49752 39.95156
03-Feb-2008 08:55:15 116.49742 39.95171
03-Feb-2008 09:00:17 116.49749 39.95153
03-Feb-2008 09:05:19 116.49736 39.95158
03-Feb-2008 09:05:19 116.49736 39.95158
03-Feb-2008 09:10:21 116.49747 39.95155
03-Feb-2008 09:15:23 116.49742 39.95156
03-Feb-2008 09:25:27 116.4973 39.95157
03-Feb-2008 09:30:29 116.49737 39.95161
03-Feb-2008 09:35:31 116.49736 39.95166
03-Feb-2008 09:40:33 116.49736 39.95167
03-Feb-2008 09:45:35 116.49739 39.95168
03-Feb-2008 09:50:37 116.49718 39.95173
03-Feb-2008 09:55:39 116.49731 39.95173
03-Feb-2008 10:00:41 116.4974 39.95168
03-Feb-2008 10:05:42 116.49727 39.95172
03-Feb-2008 10:15:46 116.49723 39.9519
03-Feb-2008 10:25:50 116.49737 39.95171
03-Feb-2008 10:30:52 116.49734 39.95172
03-Feb-2008 10:35:54 116.49766 39.95201
03-Feb-2008 10:40:56 116.49735 39.95176
03-Feb-2008 10:45:58 116.49748 39.95185
03-Feb-2008 10:51:00 116.49736 39.95177
03-Feb-2008 10:56:02 116.49744 39.95177
03-Feb-2008 11:01:04 116.49742 39.95167
03-Feb-2008 11:11:08 116.49308 39.95632
03-Feb-2008 11:21:12 116.50174 39.9366
03-Feb-2008 11:26:14 116.49385 39.93442
03-Feb-2008 11:31:16 116.48372 39.92064
03-Feb-2008 11:41:20 116.45507 39.89808
03-Feb-2008 11:46:22 116.44721 39.89239
03-Feb-2008 11:51:24 116.43126 39.89645
03-Feb-2008 11:56:26 116.42335 39.89612
03-Feb-2008 12:06:29 116.4209 39.90374
03-Feb-2008 12:16:33 116.42136 39.90348
03-Feb-2008 12:21:35 116.42149 39.90351
03-Feb-2008 12:26:37 116.42169 39.90353
03-Feb-2008 12:36:41 116.41316 39.89988
03-Feb-2008 12:41:43 116.39484 39.89905
03-Feb-2008 12:46:45 116.3686 39.89847
03-Feb-2008 12:51:47 116.33379 39.89623
03-Feb-2008 12:56:49 116.30702 39.89565
03-Feb-2008 13:16:57 116.3326 39.8961
03-Feb-2008 13:21:58 116.34992 39.89764
03-Feb-2008 13:27:00 116.35032 39.90622
03-Feb-2008 13:32:02 116.35018 39.91924
03-Feb-2008 13:37:04 116.34956 39.93418
03-Feb-2008 13:42:06 116.39674 39.94764
03-Feb-2008 13:47:08 116.43016 39.93926
03-Feb-2008 13:52:10 116.43367 39.9345
03-Feb-2008 13:57:12 116.41993 39.93238
03-Feb-2008 14:07:16 116.41145 39.91666
03-Feb-2008 14:12:18 116.41167 39.90728
03-Feb-2008 14:17:20 116.40722 39.90914
03-Feb-2008 14:22:22 116.41125 39.92204
03-Feb-2008 14:27:24 116.41116 39.92443
03-Feb-2008 14:32:26 116.38384 39.92089
03-Feb-2008 14:37:28 116.36759 39.92108
03-Feb-2008 14:42:30 116.36735 39.91592
03-Feb-2008 14:47:32 116.35415 39.91248
03-Feb-2008 14:52:34 116.35147 39.90894
03-Feb-2008 15:02:38 116.35135 39.908
03-Feb-2008 15:07:40 116.35144 39.90764
03-Feb-2008 15:12:42 116.3505 39.91444
03-Feb-2008 15:12:42 116.3505 39.91444
03-Feb-2008 15:17:44 116.35019 39.94471
03-Feb-2008 15:27:48 116.39417 39.98654
03-Feb-2008 15:32:50 116.40122 39.98244
03-Feb-2008 15:37:51 116.41081 39.98205
03-Feb-2008 15:42:53 116.41088 40.00503
03-Feb-2008 15:47:55 116.41205 40.0307
03-Feb-2008 15:57:59 116.40305 40.06663
03-Feb-2008 16:03:01 116.36486 40.06324
03-Feb-2008 16:08:03 116.34332 40.06495
03-Feb-2008 16:13:05 116.35753 40.08864
03-Feb-2008 16:18:07 116.39859 40.10241
03-Feb-2008 16:23:09 116.39708 40.10234
03-Feb-2008 16:28:11 116.3566 40.08857
03-Feb-2008 16:33:13 116.34111 40.0636
03-Feb-2008 16:38:15 116.32013 40.05167
03-Feb-2008 16:43:17 116.32254 40.05333
03-Feb-2008 16:48:19 116.341 40.05925
03-Feb-2008 16:53:21 116.33999 40.06334
03-Feb-2008 16:58:23 116.34 40.06337
03-Feb-2008 17:08:27 116.35203 40.07292
03-Feb-2008 17:13:29 116.35169 40.07291
03-Feb-2008 17:13:29 116.35169 40.07291
03-Feb-2008 17:18:31 116.35171 40.07289
03-Feb-2008 17:23:33 116.35168 40.07293
03-Feb-2008 17:28:35 116.35172 40.07292
03-Feb-2008 17:33:37 116.35176 40.07294
03-Feb-2008 17:38:39 116.35181 40.07296
03-Feb-2008 17:43:41 116.3518 40.07296
03-Feb-2008 17:48:43 116.35176 40.07286
03-Feb-2008 17:53:45 116.3517 40.07277
03-Feb-2008 17:58:47 116.35178 40.07293
03-Feb-2008 18:03:49 116.35174 40.07282
03-Feb-2008 18:13:53 116.35173 40.07278
03-Feb-2008 18:18:55 116.35171 40.07279
03-Feb-2008 18:23:56 116.35169 40.07275
03-Feb-2008 18:28:58 116.3524 40.07317
03-Feb-2008 18:34:00 116.3327 40.05766
03-Feb-2008 18:39:02 116.32206 40.05313
03-Feb-2008 18:44:04 116.33091 40.0339
03-Feb-2008 18:49:06 116.33984 40.02962
03-Feb-2008 18:54:08 116.35553 40.01043
03-Feb-2008 18:59:10 116.37406 39.96628
03-Feb-2008 19:09:14 116.37366 39.94706
03-Feb-2008 19:14:16 116.41922 39.94819
03-Feb-2008 19:14:16 116.41922 39.94819
03-Feb-2008 19:19:18 116.42787 39.93151
03-Feb-2008 19:24:20 116.42104 39.92297
03-Feb-2008 19:29:22 116.42045 39.91445
03-Feb-2008 19:34:24 116.42082 39.90742
03-Feb-2008 19:39:26 116.41346 39.90241
03-Feb-2008 19:44:28 116.42975 39.90718
03-Feb-2008 19:49:30 116.4512 39.9071
03-Feb-2008 19:54:32 116.49823 39.90668
03-Feb-2008 19:59:34 116.53808 39.90608
03-Feb-2008 20:04:36 116.56213 39.90814
03-Feb-2008 20:09:38 116.55559 39.9084
03-Feb-2008 20:14:40 116.52036 39.91241
03-Feb-2008 20:19:42 116.51611 39.9159
03-Feb-2008 20:24:44 116.51168 39.92159
03-Feb-2008 20:29:46 116.51062 39.94626
03-Feb-2008 20:34:48 116.4974 39.95161
03-Feb-2008 20:39:50 116.49744 39.95158
03-Feb-2008 20:44:52 116.49736 39.95159
03-Feb-2008 20:54:56 116.49733 39.95158
03-Feb-2008 20:59:58 116.49735 39.95159
03-Feb-2008 21:05:00 116.49718 39.95162
03-Feb-2008 21:10:02 116.49736 39.95159
03-Feb-2008 21:15:04 116.49738 39.9516
03-Feb-2008 21:15:04 116.49738 39.9516
03-Feb-2008 21:20:06 116.49729 39.95164
03-Feb-2008 21:25:07 116.49732 39.9516
03-Feb-2008 21:30:09 116.49725 39.95163
03-Feb-2008 21:35:11 116.49731 39.95162
03-Feb-2008 21:45:15 116.49721 39.95171
03-Feb-2008 21:55:19 116.4973 39.9517
03-Feb-2008 22:00:21 116.49737 39.95167
03-Feb-2008 22:05:23 116.4974 39.95168
03-Feb-2008 22:15:27 116.49736 39.95162
03-Feb-2008 22:25:31 116.49744 39.95165
03-Feb-2008 22:30:33 116.49742 39.95163
03-Feb-2008 22:35:35 116.49749 39.95151
03-Feb-2008 22:40:37 116.49737 39.95159
03-Feb-2008 22:45:39 116.49734 39.95159
03-Feb-2008 22:50:41 116.49733 39.95157
03-Feb-2008 22:55:43 116.49731 39.95155
03-Feb-2008 23:00:45 116.49722 39.95157
03-Feb-2008 23:00:45 116.49722 39.95157
03-Feb-2008 23:10:49 116.49732 39.95157
03-Feb-2008 23:15:51 116.49727 39.95156
03-Feb-2008 23:20:53 116.4973 39.95157
03-Feb-2008 23:20:53 116.4973 39.95157
03-Feb-2008 23:25:55 116.49726 39.9516
03-Feb-2008 23:30:57 116.49727 39.9516
03-Feb-2008 23:41:00 116.4974 39.95159
03-Feb-2008 23:46:02 116.49733 39.95159
03-Feb-2008 23:51:04 116.49732 39.9516
03-Feb-2008 23:56:06 116.49736 39.95159
04-Feb-2008 00:01:08 116.49748 39.95163
04-Feb-2008 00:06:10 116.49729 39.95157
04-Feb-2008 00:11:12 116.4973 39.95157
04-Feb-2008 00:16:14 116.49736 39.95158
04-Feb-2008 00:21:16 116.49731 39.95159
04-Feb-2008 00:26:18 116.49731 39.95158
04-Feb-2008 00:31:20 116.49724 39.95158
04-Feb-2008 00:36:22 116.49727 39.95159
04-Feb-2008 00:41:24 116.49727 39.9516
04-Feb-2008 00:46:26 116.49736 39.9516
04-Feb-2008 00:51:28 116.49735 39.95159
04-Feb-2008 00:56:30 116.49732 39.95158
04-Feb-2008 01:01:32 116.49737 39.95157
04-Feb-2008 01:06:34 116.4974 39.95154
04-Feb-2008 01:11:36 116.49736 39.95154
04-Feb-2008 01:16:38 116.49735 39.95158
04-Feb-2008 01:21:40 116.49732 39.95156
04-Feb-2008 01:21:40 116.49732 39.95156
04-Feb-2008 01:26:42 116.49736 39.95159
04-Feb-2008 01:31:44 116.49736 39.95157
04-Feb-2008 01:36:46 116.49742 39.95156
04-Feb-2008 01:41:47 116.49739 39.95158
04-Feb-2008 01:46:49 116.49729 39.95159
04-Feb-2008 01:51:51 116.49728 39.95156
04-Feb-2008 01:56:53 116.49735 39.95158
04-Feb-2008 02:01:55 116.49736 39.95156
04-Feb-2008 02:17:01 116.49725 39.95155
04-Feb-2008 02:22:03 116.49731 39.95158
04-Feb-2008 02:27:05 116.49733 39.95162
04-Feb-2008 02:32:07 116.49739 39.95166
04-Feb-2008 02:37:09 116.49747 39.95165
04-Feb-2008 02:42:11 116.49716 39.95157
04-Feb-2008 02:47:13 116.4974 39.95164
04-Feb-2008 02:52:15 116.49734 39.95158
04-Feb-2008 02:57:17 116.49742 39.95161
04-Feb-2008 03:02:19 116.49738 39.95165
04-Feb-2008 03:07:21 116.49734 39.95163
04-Feb-2008 03:12:23 116.49737 39.95158
04-Feb-2008 03:17:25 116.49727 39.95162
04-Feb-2008 03:22:27 116.49736 39.95159
04-Feb-2008 03:22:27 116.49736 39.95159
04-Feb-2008 03:27:29 116.49716 39.95164
04-Feb-2008 03:32:31 116.49726 39.95161
04-Feb-2008 03:37:33 116.49738 39.95165
04-Feb-2008 03:42:35 116.49736 39.9516
04-Feb-2008 03:47:37 116.49734 39.9516
04-Feb-2008 03:52:39 116.49747 39.95159
04-Feb-2008 03:57:41 116.49735 39.95158
04-Feb-2008 04:02:43 116.49729 39.95162
04-Feb-2008 04:07:44 116.49734 39.95158
04-Feb-2008 04:12:46 116.49744 39.95156
04-Feb-2008 04:17:48 116.49729 39.9516
04-Feb-2008 04:22:50 116.49734 39.95161
04-Feb-2008 04:27:52 116.49744 39.95157
04-Feb-2008 04:32:54 116.49734 39.95157
04-Feb-2008 04:37:56 116.49738 39.95158
04-Feb-2008 04:42:58 116.49739 39.9516
04-Feb-2008 04:48:00 116.49737 39.95162
04-Feb-2008 04:53:02 116.49736 39.95162
04-Feb-2008 04:58:04 116.49741 39.9516
04-Feb-2008 05:03:06 116.49742 39.95159
04-Feb-2008 05:08:08 116.49734 39.95161
04-Feb-2008 05:13:10 116.49746 39.95167
04-Feb-2008 05:18:12 116.49746 39.95162
04-Feb-2008 05:23:14 116.49742 39.95163
04-Feb-2008 05:23:14 116.49742 39.95163
04-Feb-2008 05:28:16 116.49747 39.95159
04-Feb-2008 05:33:18 116.49736 39.9516
04-Feb-2008 05:38:20 116.49737 39.95163
04-Feb-2008 05:43:22 116.49742 39.95159
04-Feb-2008 05:48:24 116.49741 39.95161
04-Feb-2008 05:53:26 116.49743 39.95161
04-Feb-2008 05:58:28 116.49749 39.95163
04-Feb-2008 06:03:30 116.49733 39.95159
04-Feb-2008 06:08:32 116.49745 39.95156
04-Feb-2008 06:13:34 116.49741 39.95163
04-Feb-2008 06:18:36 116.49735 39.95158
04-Feb-2008 06:23:38 116.49739 39.9516
04-Feb-2008 06:28:40 116.49729 39.95163
04-Feb-2008 06:33:42 116.49743 39.95152
04-Feb-2008 06:43:45 116.49737 39.95156
04-Feb-2008 06:48:47 116.49741 39.95157
04-Feb-2008 06:53:49 116.49737 39.95161
04-Feb-2008 06:58:51 116.49732 39.95162
04-Feb-2008 07:03:53 116.49742 39.95158
04-Feb-2008 07:08:55 116.49734 39.95162
04-Feb-2008 07:13:57 116.49746 39.95159
04-Feb-2008 07:18:59 116.49741 39.95157
04-Feb-2008 07:24:01 116.4975 39.95152
04-Feb-2008 07:29:03 116.49743 39.95152
04-Feb-2008 07:29:03 116.49743 39.95152
04-Feb-2008 07:34:05 116.49743 39.9515
04-Feb-2008 07:39:07 116.49749 39.95148
04-Feb-2008 07:44:09 116.49741 39.95153
04-Feb-2008 07:49:11 116.49741 39.95154
