Data(UTC) Time(UTC) Latitude Longitude
02-Feb-2008 13:34:21 116.36823 39.88716
02-Feb-2008 13:36:52 116.36826 39.89308
02-Feb-2008 13:38:37 116.36821 39.89616
02-Feb-2008 13:39:12 116.36828 39.89613
02-Feb-2008 13:40:13 116.36824 39.89727
02-Feb-2008 13:43:39 116.36255 39.89837
02-Feb-2008 13:44:04 116.36057 39.89834
02-Feb-2008 13:44:14 116.36008 39.89834
02-Feb-2008 13:47:55 116.35733 39.8983
02-Feb-2008 13:48:46 116.3573 39.90251
02-Feb-2008 13:49:16 116.35715 39.90277
02-Feb-2008 13:52:17 116.3573 39.90482
02-Feb-2008 13:53:43 116.35942 39.90805
02-Feb-2008 13:54:17 116.36003 39.90787
02-Feb-2008 14:31:29 116.34993 39.95071
02-Feb-2008 14:32:09 116.3502 39.95076
02-Feb-2008 14:33:58 116.35329 39.9508
02-Feb-2008 14:36:01 116.35514 39.95081
02-Feb-2008 14:39:00 116.35522 39.95195
02-Feb-2008 14:39:52 116.35545 39.95263
02-Feb-2008 14:41:33 116.35539 39.95391
02-Feb-2008 14:44:02 116.3552 39.95509
02-Feb-2008 14:44:14 116.35523 39.95533
02-Feb-2008 14:46:34 116.36049 39.9566
02-Feb-2008 14:48:35 116.36563 39.94846
02-Feb-2008 14:49:25 116.36564 39.94859
02-Feb-2008 14:51:36 116.36571 39.94821
02-Feb-2008 14:53:27 116.37106 39.94712
02-Feb-2008 14:54:17 116.37493 39.94648
02-Feb-2008 14:56:38 116.38513 39.94064
02-Feb-2008 14:59:09 116.38975 39.93795
02-Feb-2008 14:59:49 116.38977 39.93665
02-Feb-2008 15:01:39 116.38903 39.9321
02-Feb-2008 15:02:00 116.38552 39.93208
02-Feb-2008 15:04:10 116.3678 39.93136
02-Feb-2008 15:05:11 116.36671 39.93365
02-Feb-2008 15:07:01 116.36758 39.93842
02-Feb-2008 15:09:10 116.37294 39.93873
02-Feb-2008 15:09:22 116.37312 39.93802
02-Feb-2008 15:11:43 116.36783 39.94053
02-Feb-2008 15:11:43 116.36783 39.94052
02-Feb-2008 15:12:34 106.99471 29.8275
02-Feb-2008 15:14:12 116.36596 39.94683
02-Feb-2008 15:14:34 116.36589 39.94675
02-Feb-2008 15:16:45 116.36513 39.95427
02-Feb-2008 15:17:25 116.36512 39.95172
02-Feb-2008 15:19:14 116.3609 39.95114
02-Feb-2008 15:20:46 116.35587 39.95118
02-Feb-2008 15:21:46 116.352 39.95093
02-Feb-2008 15:24:57 116.35028 39.95127
02-Feb-2008 15:41:41 116.34884 39.95166
02-Feb-2008 15:42:37 116.34974 39.94848
02-Feb-2008 15:43:27 116.34993 39.94713
02-Feb-2008 15:43:58 116.3499 39.94447
02-Feb-2008 15:45:18 116.34909 39.9392
02-Feb-2008 15:46:41 116.34697 39.93447
02-Feb-2008 15:47:09 116.34726 39.93221
02-Feb-2008 15:48:29 116.34023 39.93103
02-Feb-2008 15:48:59 116.3377 39.93116
02-Feb-2008 15:51:20 116.32931 39.93102
02-Feb-2008 15:52:12 116.32736 39.93316
02-Feb-2008 15:53:31 116.32024 39.9336
02-Feb-2008 15:53:41 116.31961 39.93414
02-Feb-2008 15:56:32 116.31867 39.94484
02-Feb-2008 15:57:22 116.31856 39.94496
02-Feb-2008 15:58:32 116.30885 39.94455
02-Feb-2008 15:59:23 116.30853 39.94647
02-Feb-2008 16:02:44 116.31809 39.94915
02-Feb-2008 16:03:34 116.32205 39.95031
02-Feb-2008 16:06:05 116.33041 39.94945
02-Feb-2008 17:19:05 116.34222 39.9313
02-Feb-2008 17:19:19 116.34125 39.93122
02-Feb-2008 17:20:15 116.341 39.93125
02-Feb-2008 17:25:01 116.3266 39.93113
02-Feb-2008 17:25:17 116.32376 39.9311
02-Feb-2008 17:28:58 116.30778 39.93113
02-Feb-2008 17:31:19 116.30439 39.93118
02-Feb-2008 17:33:40 116.29778 39.93506
02-Feb-2008 17:36:31 116.29068 39.94053
02-Feb-2008 17:39:22 116.30067 39.94238
02-Feb-2008 17:42:43 116.29568 39.93159
02-Feb-2008 17:44:14 116.29514 39.92791
02-Feb-2008 17:44:28 116.2951 39.9265
02-Feb-2008 17:46:04 116.29349 39.92294
02-Feb-2008 17:49:30 116.27383 39.92339
02-Feb-2008 17:49:56 116.27298 39.92474
02-Feb-2008 17:53:47 116.28073 39.92285
02-Feb-2008 17:54:58 116.28748 39.92274
02-Feb-2008 17:58:08 116.29018 39.92262
02-Feb-2008 17:59:19 116.29378 39.92255
02-Feb-2008 18:02:30 116.30385 39.92062
02-Feb-2008 18:04:20 116.30386 39.91616
02-Feb-2008 18:04:35 116.30401 39.91506
02-Feb-2008 18:07:21 116.30411 39.90709
02-Feb-2008 18:09:22 116.30407 39.89909
02-Feb-2008 18:09:36 116.30404 39.89817
02-Feb-2008 18:12:13 116.27407 39.89579
02-Feb-2008 18:13:44 116.25401 39.89579
02-Feb-2008 18:14:24 116.24432 39.89576
02-Feb-2008 18:14:38 116.2412 39.89588
02-Feb-2008 18:15:54 116.23044 39.89596
02-Feb-2008 18:15:54 116.23044 39.89596
02-Feb-2008 18:17:15 116.22396 39.89599
02-Feb-2008 18:19:05 116.22319 39.90112
02-Feb-2008 18:19:56 116.22286 39.90592
02-Feb-2008 18:20:56 116.22919 39.906
02-Feb-2008 18:23:17 116.23897 39.90604
02-Feb-2008 18:24:27 116.24872 39.90621
02-Feb-2008 18:24:42 116.25103 39.90624
02-Feb-2008 18:25:38 116.2578 39.90605
02-Feb-2008 18:28:29 116.25863 39.89977
02-Feb-2008 18:29:29 116.25866 39.89677
02-Feb-2008 18:29:43 116.25862 39.89675
02-Feb-2008 18:31:19 116.25857 39.89434
02-Feb-2008 18:34:30 116.26344 39.88829
02-Feb-2008 18:34:43 116.26366 39.8883
02-Feb-2008 18:35:34 116.25926 39.88843
02-Feb-2008 18:39:31 116.25868 39.89931
02-Feb-2008 18:39:31 116.25868 39.89931
02-Feb-2008 18:39:46 116.25866 39.90062
02-Feb-2008 18:41:52 116.25871 39.90504
02-Feb-2008 18:44:33 116.25876 39.90652
02-Feb-2008 18:45:45 116.25871 39.90816
02-Feb-2008 18:49:35 116.25872 39.91611
02-Feb-2008 18:49:49 116.25868 39.9161
02-Feb-2008 18:50:05 116.25873 39.91653
02-Feb-2008 18:54:26 116.25876 39.92935
02-Feb-2008 18:55:17 116.25882 39.93093
02-Feb-2008 18:59:18 116.26652 39.92784
02-Feb-2008 19:00:08 116.2645 39.92763
02-Feb-2008 19:04:10 116.25855 39.92602
02-Feb-2008 19:05:00 116.25857 39.92354
02-Feb-2008 19:05:40 116.2598 39.92319
02-Feb-2008 19:07:51 116.26867 39.92074
02-Feb-2008 19:09:11 116.26867 39.92066
02-Feb-2008 19:09:11 116.26867 39.92066
02-Feb-2008 19:10:02 116.26869 39.92062
02-Feb-2008 19:11:02 116.26869 39.92059
02-Feb-2008 19:12:53 116.26886 39.91823
02-Feb-2008 19:14:43 116.26778 39.90324
02-Feb-2008 19:14:58 116.26784 39.9009
02-Feb-2008 19:15:13 116.26773 39.89887
02-Feb-2008 19:17:34 116.28663 39.89567
02-Feb-2008 19:19:45 116.31164 39.8955
02-Feb-2008 19:19:59 116.3131 39.89548
02-Feb-2008 19:20:25 116.31359 39.89517
02-Feb-2008 19:42:53 116.35448 39.89796
02-Feb-2008 19:42:53 116.35448 39.89796
02-Feb-2008 19:46:24 116.3636 39.89828
02-Feb-2008 19:50:13 116.36694 39.89878
02-Feb-2008 19:55:15 116.38394 39.89873
02-Feb-2008 19:56:09 116.38712 39.89882
02-Feb-2008 19:57:38 116.39536 39.89896
02-Feb-2008 19:57:58 116.39776 39.89915
02-Feb-2008 19:59:49 116.40126 39.89915
02-Feb-2008 20:00:39 116.40339 39.89934
02-Feb-2008 20:01:09 116.40392 39.89968
02-Feb-2008 20:03:00 116.40666 39.89955
02-Feb-2008 20:03:00 116.40666 39.89955
02-Feb-2008 20:04:50 116.41105 39.89991
02-Feb-2008 20:05:41 116.41134 39.90005
02-Feb-2008 20:07:11 116.41419 39.89924
02-Feb-2008 20:07:11 116.41419 39.89924
02-Feb-2008 20:08:02 116.41806 39.89922
02-Feb-2008 20:09:32 116.41977 39.89929
02-Feb-2008 20:10:22 116.42092 39.89927
02-Feb-2008 20:16:04 116.43751 39.89499
02-Feb-2008 20:18:05 116.43697 39.89171
02-Feb-2008 20:20:23 116.4516 39.89261
02-Feb-2008 20:21:56 116.45417 39.89272
02-Feb-2008 20:29:39 116.45682 39.88379
02-Feb-2008 20:30:29 116.45554 39.88317
02-Feb-2008 20:54:57 116.43164 39.85766
02-Feb-2008 20:55:48 116.43007 39.85756
02-Feb-2008 20:56:48 116.42837 39.85737
02-Feb-2008 20:59:09 116.42106 39.85689
02-Feb-2008 21:01:20 116.4152 39.856
02-Feb-2008 21:01:30 116.41484 39.85595
02-Feb-2008 21:04:21 116.39214 39.85576
02-Feb-2008 21:05:41 116.37831 39.85575
02-Feb-2008 21:06:21 116.37193 39.85577
02-Feb-2008 21:10:33 116.33959 39.83751
02-Feb-2008 21:13:54 116.33814 39.80719
02-Feb-2008 21:16:25 116.33656 39.80568
02-Feb-2008 21:17:45 116.33564 39.80529
02-Feb-2008 21:20:46 116.32301 39.7974
02-Feb-2008 21:21:26 116.32063 39.79588
02-Feb-2008 21:21:36 116.31963 39.7952
02-Feb-2008 21:25:58 116.28919 39.77764
02-Feb-2008 21:29:59 116.25333 39.76851
02-Feb-2008 21:30:50 116.2414 39.76848
02-Feb-2008 21:31:30 116.2326 39.76845
02-Feb-2008 21:36:01 116.19702 39.7503
02-Feb-2008 21:36:32 116.19014 39.74961
02-Feb-2008 21:40:03 116.17774 39.73424
02-Feb-2008 21:40:53 116.1762 39.7253
02-Feb-2008 21:41:33 116.17303 39.72196
02-Feb-2008 21:41:33 116.17303 39.72196
02-Feb-2008 21:43:44 116.15351 39.72194
02-Feb-2008 21:43:44 116.15351 39.72194
02-Feb-2008 21:45:04 116.14569 39.72191
02-Feb-2008 21:45:55 116.13937 39.72189
02-Feb-2008 21:46:35 116.13484 39.72186
02-Feb-2008 21:46:55 116.13332 39.72136
02-Feb-2008 21:54:27 116.10064 39.68444
02-Feb-2008 21:56:01 116.0956 39.67655
02-Feb-2008 21:56:18 116.09383 39.67437
02-Feb-2008 21:58:38 116.06839 39.67354
02-Feb-2008 21:59:09 116.06417 39.67363
02-Feb-2008 22:01:03 116.06413 39.67261
02-Feb-2008 22:01:40 116.06425 39.6726
02-Feb-2008 22:01:40 116.06425 39.6726
02-Feb-2008 22:01:40 116.06425 39.6726
02-Feb-2008 22:01:40 116.06425 39.6726
02-Feb-2008 22:01:40 116.06425 39.6726
02-Feb-2008 22:01:40 116.06425 39.6726
02-Feb-2008 22:01:40 116.06425 39.6726
02-Feb-2008 23:42:39 116.06274 39.66092
02-Feb-2008 23:44:20 116.05869 39.65464
02-Feb-2008 23:44:50 116.0574 39.65409
02-Feb-2008 23:45:41 116.05614 39.65319
02-Feb-2008 23:47:21 116.05626 39.65292
02-Feb-2008 23:47:21 116.05626 39.65292
03-Feb-2008 09:35:02 116.06333 39.66845
03-Feb-2008 09:37:43 116.06413 39.67248
03-Feb-2008 09:38:53 116.06404 39.67242
03-Feb-2008 09:38:53 116.06404 39.67242
03-Feb-2008 09:38:53 116.06404 39.67242
03-Feb-2008 09:38:53 116.06404 39.67242
03-Feb-2008 09:38:53 116.06404 39.67242
03-Feb-2008 09:38:53 116.06404 39.67242
03-Feb-2008 09:38:53 116.06404 39.67242
03-Feb-2008 09:38:53 116.06404 39.67242
03-Feb-2008 09:38:53 116.06404 39.67242
03-Feb-2008 09:38:53 116.06404 39.67242
03-Feb-2008 09:38:53 116.06404 39.67242
03-Feb-2008 10:18:06 116.13624 39.75239
03-Feb-2008 10:19:17 116.14175 39.75747
03-Feb-2008 10:20:07 116.15155 39.76664
03-Feb-2008 10:20:57 116.15999 39.77587
