Data(UTC) Time(UTC) Latitude Longitude
02-Feb-2008 13:39:34 116.41926 39.94462
02-Feb-2008 13:44:40 116.41154 39.93958
02-Feb-2008 13:45:39 116.40826 39.93953
02-Feb-2008 13:49:41 116.40366 39.93206
02-Feb-2008 13:54:43 116.39981 39.93216
02-Feb-2008 13:55:42 116.39962 39.92967
02-Feb-2008 13:59:45 116.39996 39.92379
02-Feb-2008 13:59:45 116.39996 39.92379
02-Feb-2008 14:04:46 116.40025 39.9172
02-Feb-2008 14:05:45 116.40075 39.91386
02-Feb-2008 14:09:48 116.40669 39.91325
02-Feb-2008 14:15:49 116.41014 39.90481
02-Feb-2008 14:19:51 116.4286 39.90715
02-Feb-2008 14:24:53 116.46878 39.90674
02-Feb-2008 14:25:52 116.47018 39.90673
02-Feb-2008 14:29:55 116.47178 39.90789
02-Feb-2008 14:34:56 116.45072 39.91194
02-Feb-2008 14:35:55 116.44463 39.91176
02-Feb-2008 14:39:57 116.43486 39.90795
02-Feb-2008 14:44:59 116.44426 39.91509
02-Feb-2008 14:45:58 116.44414 39.91953
02-Feb-2008 14:50:00 116.43972 39.92562
02-Feb-2008 14:55:02 116.43277 39.92302
02-Feb-2008 14:56:01 116.43277 39.92302
02-Feb-2008 15:00:04 116.42845 39.9319
02-Feb-2008 15:05:05 116.41315 39.93958
02-Feb-2008 15:06:04 116.4064 39.93952
02-Feb-2008 15:10:07 116.39649 39.93946
02-Feb-2008 15:15:09 116.39387 39.93944
02-Feb-2008 15:16:08 116.39299 39.93943
02-Feb-2008 15:25:12 116.39178 39.93199
02-Feb-2008 15:26:11 116.3986 39.93206
02-Feb-2008 15:30:14 116.41036 39.93214
02-Feb-2008 15:40:17 116.45327 39.93237
02-Feb-2008 15:45:18 116.45538 39.91417
02-Feb-2008 15:46:18 116.45583 39.91235
02-Feb-2008 15:50:20 116.4717 39.91196
02-Feb-2008 15:55:22 116.47178 39.90804
02-Feb-2008 15:56:21 116.47177 39.90799
02-Feb-2008 16:00:23 116.4716 39.90139
02-Feb-2008 16:05:25 116.47252 39.89915
