Data(UTC) Time(UTC) Latitude Longitude
02-Feb-2008 14:56:47 116.56644 40.07115
02-Feb-2008 14:59:24 116.56644 40.07115
02-Feb-2008 15:01:48 116.56644 40.07115
02-Feb-2008 15:04:24 116.56644 40.07115
02-Feb-2008 15:06:50 116.56644 40.07115
02-Feb-2008 15:09:24 116.56644 40.07115
02-Feb-2008 15:11:52 116.56644 40.07115
02-Feb-2008 15:14:24 116.56644 40.07115
02-Feb-2008 15:16:54 116.56644 40.07115
02-Feb-2008 15:21:56 116.56367 40.07017
02-Feb-2008 15:21:56 116.56367 40.07017
02-Feb-2008 15:26:57 116.56265 40.06794
02-Feb-2008 15:29:28 116.56277 40.06743
02-Feb-2008 15:31:59 116.56277 40.06743
02-Feb-2008 15:34:30 116.56808 40.06365
02-Feb-2008 15:37:01 116.57014 40.06313
02-Feb-2008 15:39:32 116.58282 40.06074
02-Feb-2008 15:42:03 116.58091 40.07295
02-Feb-2008 15:44:34 116.58091 40.07295
02-Feb-2008 15:47:04 116.58091 40.07295
02-Feb-2008 15:49:35 116.58213 40.07464
02-Feb-2008 15:59:39 116.58728 40.07873
02-Feb-2008 16:52:08 116.33804 39.90797
02-Feb-2008 16:54:39 116.33706 39.91035
02-Feb-2008 17:10:25 116.29929 39.92246
02-Feb-2008 17:12:49 116.30449 39.92232
02-Feb-2008 17:15:25 116.30858 39.92286
02-Feb-2008 17:24:24 116.30214 39.95756
02-Feb-2008 17:36:41 116.34727 39.93868
02-Feb-2008 17:39:23 116.34734 39.93766
02-Feb-2008 18:21:09 116.24793 39.90548
02-Feb-2008 18:23:40 116.24793 39.90548
02-Feb-2008 18:26:11 116.25513 39.90617
02-Feb-2008 18:31:23 116.27386 39.9062
02-Feb-2008 18:36:23 116.28319 39.9062
02-Feb-2008 18:38:45 116.28375 39.90617
02-Feb-2008 18:41:23 116.28447 39.90619
02-Feb-2008 18:46:23 116.28663 39.90616
02-Feb-2008 18:48:49 116.29465 39.90604
02-Feb-2008 18:51:23 116.29623 39.90212
02-Feb-2008 19:40:55 116.39433 40.00278
02-Feb-2008 20:06:31 116.40958 39.987
02-Feb-2008 21:04:01 116.19285 39.94686
02-Feb-2008 21:06:32 116.19419 39.94374
02-Feb-2008 21:17:23 116.20842 39.90204
02-Feb-2008 21:19:54 116.21437 39.90259
02-Feb-2008 21:22:25 116.2294 39.90255
02-Feb-2008 21:51:08 116.44494 39.88032
02-Feb-2008 21:53:39 116.44999 39.88192
02-Feb-2008 21:56:10 116.45012 39.88481
02-Feb-2008 21:58:41 116.44953 39.8891
02-Feb-2008 22:01:22 116.44959 39.89159
02-Feb-2008 22:03:42 116.45425 39.89207
02-Feb-2008 22:06:22 116.45819 39.89226
02-Feb-2008 22:08:44 116.45799 39.89939
02-Feb-2008 22:13:48 116.45847 39.89941
02-Feb-2008 22:18:50 116.45565 39.90314
02-Feb-2008 22:39:46 116.49069 39.89876
02-Feb-2008 22:42:22 116.48759 39.89952
02-Feb-2008 22:59:22 116.54862 39.91933
02-Feb-2008 23:01:43 116.54769 39.91643
02-Feb-2008 23:04:22 116.54163 39.91496
02-Feb-2008 23:06:45 116.52886 39.91555
02-Feb-2008 23:09:22 116.51614 39.9159
02-Feb-2008 23:11:47 116.50361 39.91488
02-Feb-2008 23:14:22 116.49047 39.91463
02-Feb-2008 23:16:48 116.47896 39.91442
02-Feb-2008 23:19:22 116.4728 39.91444
02-Feb-2008 23:21:50 116.46203 39.91234
02-Feb-2008 23:24:22 116.45552 39.91223
02-Feb-2008 23:59:22 116.30052 39.97071
03-Feb-2008 00:42:54 116.30729 39.88449
03-Feb-2008 00:45:25 116.31759 39.88842
03-Feb-2008 00:47:56 116.33038 39.88849
03-Feb-2008 00:50:26 116.34683 39.88793
03-Feb-2008 00:52:57 116.35709 39.88786
03-Feb-2008 00:55:28 116.36762 39.88778
03-Feb-2008 00:57:59 116.37687 39.88795
03-Feb-2008 01:00:30 116.39235 39.88596
03-Feb-2008 01:12:22 116.35963 39.86272
03-Feb-2008 01:14:43 116.36207 39.86402
03-Feb-2008 01:24:55 116.38023 39.84156
03-Feb-2008 01:27:26 116.38082 39.85039
03-Feb-2008 01:29:56 116.3975 39.85558
03-Feb-2008 01:32:27 116.40791 39.85726
03-Feb-2008 01:34:58 116.41427 39.86037
03-Feb-2008 11:38:19 116.45987 39.96025
03-Feb-2008 11:40:42 116.46035 39.9592
03-Feb-2008 11:43:19 116.45369 39.95327
03-Feb-2008 11:51:19 116.45373 39.93325
03-Feb-2008 11:53:38 116.45002 39.9325
03-Feb-2008 12:03:44 116.43287 39.93894
03-Feb-2008 12:06:19 116.43762 39.93534
03-Feb-2008 12:08:46 116.43268 39.93242
03-Feb-2008 12:11:18 116.42935 39.93246
03-Feb-2008 12:13:47 116.42456 39.93524
03-Feb-2008 12:13:47 116.42456 39.93524
03-Feb-2008 12:18:49 116.41953 39.93039
03-Feb-2008 12:21:20 116.41997 39.9238
03-Feb-2008 12:26:22 116.41976 39.91411
03-Feb-2008 12:34:29 116.41961 39.91422
03-Feb-2008 12:37:00 116.41939 39.9142
03-Feb-2008 13:05:19 116.33143 39.91279
03-Feb-2008 13:07:42 116.3301 39.91281
03-Feb-2008 13:10:18 116.33257 39.91042
03-Feb-2008 13:41:57 116.44146 39.90587
03-Feb-2008 13:44:28 116.43948 39.90558
03-Feb-2008 13:46:49 116.43948 39.90557
03-Feb-2008 13:46:51 116.43948 39.90557
03-Feb-2008 13:46:59 116.43948 39.90558
03-Feb-2008 14:19:06 116.58647 40.079
03-Feb-2008 14:21:37 116.58281 40.07949
03-Feb-2008 14:24:18 116.58113 40.07653
03-Feb-2008 14:24:18 116.58113 40.07653
03-Feb-2008 14:29:18 116.5733 40.0631
03-Feb-2008 14:31:40 116.56366 40.06434
03-Feb-2008 14:34:18 116.55673 40.06554
03-Feb-2008 14:36:42 116.56276 40.06808
03-Feb-2008 14:39:18 116.56265 40.07003
03-Feb-2008 14:41:44 116.56303 40.07007
03-Feb-2008 14:44:18 116.56303 40.07007
03-Feb-2008 14:46:46 116.56303 40.07007
03-Feb-2008 14:49:18 116.56303 40.07007
03-Feb-2008 14:51:47 116.56457 40.07025
03-Feb-2008 14:51:47 116.56457 40.07025
03-Feb-2008 14:54:18 116.56611 40.07041
03-Feb-2008 14:56:49 116.567 40.0708
03-Feb-2008 14:59:20 116.567 40.0708
03-Feb-2008 15:01:51 116.567 40.0708
